time,delta_freq,event,power,f0
0,-0.000463667,0,73,50
0.3,-0.002274,0,73,50
0.6,-0.00321367,0,73,50
0.9,-0.007985,0,73,50
1.2,-0.008979,0,73,50
1.5,-0.01198,0,73,50
1.8,-0.0136027,0,73,50
2.1,-0.0146083,0,73,50
2.4,-0.0185343,0,73,50
2.7,-0.0206027,0,73,50
3,-0.0217987,0,73,50
3.3,-0.0245333,0,73,50
3.6,-0.0243837,0,73,50
3.9,-0.0231827,0,73,50
4.2,-0.024479,0,73,50
4.5,-0.026342,0,73,50
4.8,-0.02771,0,73,50
5.1,-0.0273363,0,73,50
5.4,-0.0266053,0,73,50
5.7,-0.026287,0,73,50
6,-0.027962,0,73,50
6.3,-0.026473,0,73,50
6.6,-0.028847,0,73,50
6.9,-0.0287057,0,73,50
7.2,-0.0273583,0,73,50
7.5,-0.0268777,0,73,50
7.8,-0.0266673,0,73,50
8.1,-0.0269893,0,73,50
8.4,-0.027168,0,73,50
8.7,-0.0262893,0,73,50
9,-0.0288287,0,73,50
9.3,-0.0262737,0,73,50
9.6,-0.0254127,0,73,50
9.9,-0.026214,0,73,50
10.2,-0.027387,0,73,50
10.5,-0.0231133,0,73,50
10.8,-0.0243237,0,73,50
11.1,-0.0231773,0,73,50
11.4,-0.02294,0,73,50
11.7,-0.023429,0,73,50
12,-0.025553,0,73,50
12.3,-0.020601,0,73,50
12.6,-0.0218857,0,73,50
12.9,-0.0219343,0,73,50
13.2,-0.0258333,0,73,50
13.5,-0.0241027,0,73,50
13.8,-0.025055,0,73,50
14.1,-0.0276937,0,73,50
14.4,-0.0287073,0,73,50
14.7,-0.026554,0,73,50
15,-0.028667,0,73,50
15.3,-0.0285017,0,73,50
15.6,-0.0274427,0,73,50
15.9,-0.0267497,0,73,50
16.2,-0.025576,0,73,50
16.5,-0.0288543,0,73,50
16.8,-0.029553,0,73,50
17.1,-0.0310297,0,73,50
17.4,-0.0331453,0,73,50
17.7,-0.032451,0,73,50
18,-0.0345003,0,73,50
18.3,-0.0375833,0,73,50
18.6,-0.0397773,0,73,50
18.9,-0.0407137,0,73,50
19.2,-0.0411847,0,73,50
19.5,-0.0425527,0,73,50
19.8,-0.0447393,0,73,50
20.1,-0.0395317,0,73,50
20.4,-0.0435317,0,73,50
20.7,-0.0403203,0,73,50
21,-0.0428923,0,73,50
21.3,-0.043304,0,73,50
21.6,-0.0413663,0,73,50
21.9,-0.0390927,0,73,50
22.2,-0.0396663,0,73,50
22.5,-0.0394517,0,73,50
22.8,-0.037839,0,73,50
23.1,-0.0372383,0,73,50
23.4,-0.0338053,0,73,50
23.7,-0.034433,0,73,50
24,-0.0355903,0,73,50
24.3,-0.0329097,0,73,50
24.6,-0.0300417,0,73,50
24.9,-0.0271087,0,73,50
25.2,-0.0271573,0,73,50
25.5,-0.023978,0,73,50
25.8,-0.0225413,0,73,50
26.1,-0.0210067,0,73,50
26.4,-0.021559,0,73,50
26.7,-0.0175457,0,73,50
27,-0.0169747,0,73,50
27.3,-0.014102,0,73,50
27.6,-0.0114487,0,73,50
27.9,-0.00971033,0,73,50
28.2,-0.00424567,0,73,50
28.5,-0.00444133,0,73,50
28.8,-0.00342567,0,73,50
29.1,-0.001811,0,73,50
29.4,0.00281333,0,73,50
29.7,0.005734,0,73,50
30,0.00718233,0,73,50
30.3,0.009466,0,73,50
30.6,0.00926733,0,73,50
30.9,0.00871467,0,73,50
31.2,0.006527,0,73,50
31.5,0.008704,0,73,50
31.8,0.00911633,0,73,50
32.1,0.007608,0,73,50
32.4,0.008171,0,73,50
32.7,0.00765333,0,73,50
33,0.009056,0,73,50
33.3,0.00753733,0,73,50
33.6,0.0132807,0,73,50
33.9,0.0129897,1,73,50
34.2,0.0135467,1,73,50
34.5,0.0115763,1,73,50
34.8,0.0112963,1,73,50
35.1,0.0100613,1,73,50
