time,delta_freq,event,power,f0
0,0.026021,0,197,50
0.3,0.0255167,0,197,50
0.6,0.024844,0,197,50
0.9,0.0257587,0,197,50
1.2,0.027304,0,197,50
1.5,0.0279853,0,197,50
1.8,0.029952,0,197,50
2.1,0.0305913,0,197,50
2.4,0.030024,0,197,50
2.7,0.028707,0,197,50
3,0.0269047,0,197,50
3.3,0.0259083,0,197,50
3.6,0.0255897,0,197,50
3.9,0.0255823,0,197,50
4.2,0.0257993,0,197,50
4.5,0.025822,0,197,50
4.8,0.0251093,0,197,50
5.1,0.0253857,0,197,50
5.4,0.024057,0,197,50
5.7,0.025067,0,197,50
6,0.025871,0,197,50
6.3,0.0270493,0,197,50
6.6,0.027941,0,197,50
6.9,0.0275057,0,197,50
7.2,0.026753,0,197,50
7.5,0.0258703,0,197,50
7.8,0.0248773,0,197,50
8.1,0.0256927,0,197,50
8.4,0.0280407,0,197,50
8.7,0.0298747,0,197,50
9,0.0309393,0,197,50
9.3,0.032434,0,197,50
9.6,0.0348957,0,197,50
9.9,0.037164,0,197,50
10.2,0.0374423,0,197,50
10.5,0.0381833,0,197,50
10.8,0.039275,0,197,50
11.1,0.04184,0,197,50
11.4,0.0442697,0,197,50
11.7,0.0454813,0,197,50
12,0.047447,0,197,50
12.3,0.049259,0,197,50
12.6,0.0514633,0,197,50
12.9,0.051782,0,197,50
13.2,0.053045,0,197,50
13.5,0.0545163,0,197,50
13.8,0.0556617,0,197,50
14.1,0.057884,0,197,50
14.4,0.0615447,0,197,50
14.7,0.062433,0,197,50
15,0.0645697,0,197,50
15.3,0.0669183,0,197,50
15.6,0.0684867,0,197,50
15.9,0.0707553,0,197,50
16.2,0.0709807,0,197,50
16.5,0.0716737,0,197,50
16.8,0.073078,0,197,50
17.1,0.0751067,0,197,50
17.4,0.0769497,0,197,50
17.7,0.0789047,0,197,50
18,0.078896,0,197,50
18.3,0.0787487,0,197,50
18.6,0.0786593,0,197,50
18.9,0.080195,0,197,50
19.2,0.0810677,0,197,50
19.5,0.080353,0,197,50
19.8,0.0799207,0,197,50
20.1,0.0781607,0,197,50
20.4,0.081433,0,197,50
20.7,0.0819737,0,197,50
21,0.0833897,0,197,50
21.3,0.0838753,0,197,50
21.6,0.0842603,0,197,50
21.9,0.084779,0,197,50
22.2,0.08523,0,197,50
22.5,0.084601,0,197,50
22.8,0.0834297,0,197,50
23.1,0.0824667,0,197,50
23.4,0.080158,0,197,50
23.7,0.078395,0,197,50
24,0.0785223,0,197,50
24.3,0.077939,0,197,50
24.6,0.076648,0,197,50
24.9,0.075232,0,197,50
25.2,0.073462,0,197,50
25.5,0.072907,0,197,50
25.8,0.071903,0,197,50
26.1,0.0709393,0,197,50
26.4,0.069428,0,197,50
26.7,0.0702933,0,197,50
27,0.069003,0,197,50
27.3,0.0682063,0,197,50
27.6,0.0674267,0,197,50
27.9,0.0669127,0,197,50
28.2,0.0665643,0,197,50
28.5,0.0667837,0,197,50
28.8,0.067023,1,197,50
29.1,0.066928,1,197,50
29.4,0.066173,1,197,50
29.7,0.0571203,1,197,50
30,0.033609,1,197,50
30.3,0.00508167,1,197,50
30.6,-0.017573,1,197,50
30.9,-0.0331923,1,197,50
31.2,-0.0491923,1,197,50
31.5,-0.0671173,1,197,50
31.8,-0.0865573,1,197,50
32.1,-0.103741,1,197,50
32.4,-0.12084,1,197,50
32.7,-0.134914,1,197,50
33,-0.148526,1,197,50
33.3,-0.161492,1,197,50
33.6,-0.174122,1,197,50
33.9,-0.185345,1,197,50
34.2,-0.195436,1,197,50
34.5,-0.203894,1,197,50
34.8,-0.212204,1,197,50
35.1,-0.21787,1,197,50
35.4,-0.223399,1,197,50
35.7,-0.229603,1,197,50
36,-0.234179,1,197,50
36.3,-0.237151,1,197,50
