time,delta_freq,event,power,f0
0,-0.0519316,0,326,50
0.3,-0.0544684,0,326,50
0.6,-0.0495022,0,326,50
0.9,-0.0506248,0,326,50
1.2,-0.051723,0,326,50
1.5,-0.049177,0,326,50
1.8,-0.0505394,0,326,50
2.1,-0.049368,0,326,50
2.4,-0.0466522,0,326,50
2.7,-0.0466888,0,326,50
3,-0.0465462,0,326,50
3.3,-0.0479526,0,326,50
3.6,-0.0475308,0,326,50
3.9,-0.049741,0,326,50
4.2,-0.0483394,0,326,50
4.5,-0.0538312,0,326,50
4.8,-0.051378,0,326,50
5.1,-0.0526108,0,326,50
5.4,-0.0513028,0,326,50
5.7,-0.0549492,0,326,50
6,-0.0591946,0,326,50
6.3,-0.0590776,0,326,50
6.6,-0.0596652,0,326,50
6.9,-0.0607692,0,326,50
7.2,-0.0609618,0,326,50
7.5,-0.0675812,0,326,50
7.8,-0.063994,0,326,50
8.1,-0.0689786,0,326,50
8.4,-0.0674306,0,326,50
8.7,-0.069568,0,326,50
9,-0.0760948,0,326,50
9.3,-0.0895224,0,326,50
9.6,-0.0780432,0,326,50
9.9,-0.0820436,0,326,50
10.2,-0.0823988,0,326,50
10.5,-0.0845344,0,326,50
10.8,-0.0865372,0,326,50
11.1,-0.0877178,0,326,50
11.4,-0.0907838,0,326,50
11.7,-0.0904414,0,326,50
12,-0.0923254,0,326,50
12.3,-0.092901,0,326,50
12.6,-0.0939312,0,326,50
12.9,-0.0928834,0,326,50
13.2,-0.0905786,0,326,50
13.5,-0.0942754,0,326,50
13.8,-0.0924562,0,326,50
14.1,-0.0889904,0,326,50
14.4,-0.0876648,0,326,50
14.7,-0.0841254,0,326,50
15,-0.0853914,0,326,50
15.3,-0.0838704,0,326,50
15.6,-0.0826544,0,326,50
15.9,-0.0796386,0,326,50
16.2,-0.0808974,0,326,50
16.5,-0.0788572,0,326,50
16.8,-0.0785632,0,326,50
17.1,-0.0746,0,326,50
17.4,-0.0755582,0,326,50
17.7,-0.0721414,0,326,50
18,-0.0701454,0,326,50
18.3,-0.0716672,0,326,50
18.6,-0.0684184,0,326,50
18.9,-0.0694454,0,326,50
19.2,-0.0707214,0,326,50
19.5,-0.0718366,0,326,50
19.8,-0.070531,0,326,50
20.1,-0.0702752,0,326,50
20.4,-0.0706228,0,326,50
20.7,-0.0708412,0,326,50
21,-0.0698306,0,326,50
21.3,-0.0669642,0,326,50
21.6,-0.0659596,0,326,50
21.9,-0.0666688,0,326,50
22.2,-0.0675184,0,326,50
22.5,-0.0791834,0,326,50
22.8,-0.0725208,0,326,50
23.1,-0.0708508,0,326,50
23.4,-0.0689656,0,326,50
23.7,-0.0715878,0,326,50
24,-0.072439,0,326,50
24.3,-0.072967,0,326,50
24.6,-0.0738548,0,326,50
24.9,-0.073832,0,326,50
25.2,-0.0755964,0,326,50
25.5,-0.0806316,0,326,50
25.8,-0.081173,0,326,50
26.1,-0.0795232,0,326,50
26.4,-0.0864742,0,326,50
26.7,-0.078004,0,326,50
27,-0.0821552,0,326,50
27.3,-0.0794308,0,326,50
27.6,-0.0778266,0,326,50
27.9,-0.0790496,0,326,50
28.2,-0.0727804,0,326,50
28.5,-0.075043,0,326,50
28.8,-0.0754638,0,326,50
29.1,-0.074767,0,326,50
29.4,-0.0760326,0,326,50
29.7,-0.0745034,0,326,50
30,-0.0727954,0,326,50
30.3,-0.0759834,0,326,50
30.6,-0.0734438,0,326,50
30.9,-0.0732886,0,326,50
31.2,-0.071914,0,326,50
31.5,-0.07157,0,326,50
