time,delta_freq,event,power,f0
0,0.00169275,0,90,50
0.3,0.00081175,0,90,50
0.6,0.00098975,0,90,50
0.9,0.001795,0,90,50
1.2,-0.002463,0,90,50
1.5,-0.0051135,0,90,50
1.8,-0.00621125,0,90,50
2.1,-0.0063705,0,90,50
2.4,-0.0074255,0,90,50
2.7,-0.00850375,0,90,50
3,-0.006771,0,90,50
3.3,-0.00656275,0,90,50
3.6,-0.010352,0,90,50
3.9,-0.0118772,0,90,50
4.2,-0.0131805,0,90,50
4.5,-0.0145337,0,90,50
4.8,-0.017179,0,90,50
5.1,-0.017781,0,90,50
5.4,-0.01777,0,90,50
5.7,-0.0184677,0,90,50
6,-0.019804,0,90,50
6.3,-0.0203655,0,90,50
6.6,-0.0197135,0,90,50
6.9,-0.0202055,0,90,50
7.2,-0.020641,0,90,50
7.5,-0.0214495,0,90,50
7.8,-0.0199987,0,90,50
8.1,-0.0183277,0,90,50
8.4,-0.0178235,0,90,50
8.7,-0.0186828,0,90,50
9,-0.0167905,0,90,50
9.3,-0.017309,0,90,50
9.6,-0.0192628,0,90,50
9.9,-0.0198008,0,90,50
10.2,-0.0211098,0,90,50
10.5,-0.0206882,0,90,50
10.8,-0.0211988,0,90,50
11.1,-0.0203305,0,90,50
11.4,-0.0207422,0,90,50
11.7,-0.0220968,0,90,50
12,-0.021613,0,90,50
12.3,-0.0212545,0,90,50
12.6,-0.020666,0,90,50
12.9,-0.0215392,0,90,50
13.2,-0.023518,0,90,50
13.5,-0.023338,0,90,50
13.8,-0.0268083,0,90,50
14.1,-0.0276252,0,90,50
14.4,-0.0302625,0,90,50
14.7,-0.0302177,0,90,50
15,-0.0305603,0,90,50
15.3,-0.0302283,0,90,50
15.6,-0.0300283,0,90,50
15.9,-0.0299675,0,90,50
16.2,-0.0324855,0,90,50
16.5,-0.0329782,0,90,50
16.8,-0.0334285,0,90,50
17.1,-0.0336503,0,90,50
17.4,-0.0322928,0,90,50
17.7,-0.03403,0,90,50
18,-0.0341085,0,90,50
18.3,-0.036136,0,90,50
18.6,-0.0382107,0,90,50
18.9,-0.0391472,0,90,50
19.2,-0.0416,0,90,50
19.5,-0.0416395,0,90,50
19.8,-0.0445153,0,90,50
20.1,-0.0442025,0,90,50
20.4,-0.043262,0,90,50
20.7,-0.0437182,0,90,50
21,-0.0454802,0,90,50
21.3,-0.0457125,0,90,50
21.6,-0.0466932,0,90,50
21.9,-0.0474042,0,90,50
22.2,-0.0482047,0,90,50
22.5,-0.0460158,0,90,50
22.8,-0.0438185,0,90,50
23.1,-0.0430943,0,90,50
23.4,-0.0428043,0,90,50
23.7,-0.0405173,0,90,50
24,-0.0361435,0,90,50
24.3,-0.0341752,0,90,50
24.6,-0.032551,0,90,50
24.9,-0.030832,0,90,50
25.2,-0.0302723,0,90,50
25.5,-0.0298825,0,90,50
25.8,-0.031597,0,90,50
26.1,-0.0317707,0,90,50
26.4,-0.0299472,0,90,50
26.7,-0.0315273,0,90,50
27,-0.0290233,0,90,50
27.3,-0.0278235,0,90,50
27.6,-0.0272188,0,90,50
27.9,-0.0278868,0,90,50
28.2,-0.0306102,0,90,50
28.5,-0.033285,0,90,50
28.8,-0.0323317,0,90,50
29.1,-0.0345405,0,90,50
29.4,-0.0362572,0,90,50
29.7,-0.038562,0,90,50
30,-0.0362163,0,90,50
30.3,-0.036724,0,90,50
30.6,-0.0375805,0,90,50
30.9,-0.0378215,0,90,50
31.2,-0.0356462,1,90,50
31.5,-0.0358415,1,90,50
31.8,-0.0379955,1,90,50
32.1,-0.0402375,1,90,50
32.4,-0.0399113,1,90,50
32.7,-0.0507105,1,90,50
33,-0.0658897,1,90,50
33.3,-0.0803317,1,90,50
33.6,-0.0923545,1,90,50
33.9,-0.102232,1,90,50
34.2,-0.112354,1,90,50
34.5,-0.123114,1,90,50
34.8,-0.130662,1,90,50
35.1,-0.139193,1,90,50
35.4,-0.146748,1,90,50
35.7,-0.153646,1,90,50
36,-0.156042,1,90,50
36.3,-0.158007,1,90,50
36.6,-0.162011,1,90,50
36.9,-0.163841,1,90,50
37.2,-0.164381,1,90,50
37.5,-0.162112,1,90,50
37.8,-0.16426,1,90,50
38.1,-0.164702,1,90,50
38.4,-0.163406,1,90,50
38.7,-0.164076,1,90,50
39,-0.163702,1,90,50
39.3,-0.164201,1,90,50
39.6,-0.158681,1,90,50
39.9,-0.156847,1,90,50
40.2,-0.157031,1,90,50
40.5,-0.155446,1,90,50
40.8,-0.152466,1,90,50
41.1,-0.15092,1,90,50
41.4,-0.14982,1,90,50
41.7,-0.148838,1,90,50
42,-0.144551,1,90,50
42.3,-0.140762,1,90,50
42.6,-0.137777,1,90,50
42.9,-0.135751,1,90,50
43.2,-0.132994,1,90,50
43.5,-0.130207,1,90,50
43.8,-0.129616,1,90,50
44.1,-0.130771,1,90,50
44.4,-0.128187,1,90,50
44.7,-0.126462,1,90,50
45,-0.1263,1,90,50
45.3,-0.123369,1,90,50
45.6,-0.120768,1,90,50
45.9,-0.115333,1,90,50
46.2,-0.112502,1,90,50
46.5,-0.111576,1,90,50
46.8,-0.108897,1,90,50
47.1,-0.105413,1,90,50
47.4,-0.103662,1,90,50
47.7,-0.103366,1,90,50
48,-0.0975845,1,90,50
48.3,-0.0927495,1,90,50
48.6,-0.0906492,1,90,50
48.9,-0.089067,1,90,50
49.2,-0.087456,1,90,50
49.5,-0.086391,1,90,50
49.8,-0.085378,1,90,50
50.1,-0.0851343,1,90,50
50.4,-0.084676,1,90,50
50.7,-0.0815,1,90,50
51,-0.0780603,1,90,50
51.3,-0.0757263,1,90,50
51.6,-0.0730117,1,90,50
51.9,-0.069935,1,90,50
52.2,-0.0700592,1,90,50
52.5,-0.0699943,1,90,50
52.8,-0.068962,1,90,50
53.1,-0.0675448,1,90,50
53.4,-0.0647707,1,90,50
53.7,-0.0647108,1,90,50
54,-0.0637633,1,90,50
54.3,-0.062505,1,90,50
54.6,-0.062365,1,90,50
54.9,-0.0603732,1,90,50
55.2,-0.0603403,1,90,50
55.5,-0.062163,1,90,50
55.8,-0.0627005,1,90,50
56.1,-0.0622723,1,90,50
56.4,-0.0649607,1,90,50
56.7,-0.0691158,1,90,50
57,-0.069787,1,90,50
57.3,-0.0728975,1,90,50
57.6,-0.075198,1,90,50
57.9,-0.0785927,1,90,50
58.2,-0.0795793,1,90,50
58.5,-0.0795217,1,90,50
58.8,-0.078929,1,90,50
59.1,-0.0777565,1,90,50
59.4,-0.0779957,1,90,50
59.7,-0.0791157,1,90,50
60,-0.0805723,1,90,50
60.3,-0.0819872,1,90,50
60.6,-0.0832855,1,90,50
60.9,-0.0853837,1,90,50
61.2,-0.0856408,0,90,50
61.5,-0.0854857,0,90,50
61.8,-0.0854045,0,90,50
62.1,-0.0850517,0,90,50
62.4,-0.0852555,0,90,50
62.7,-0.0853875,0,90,50
63,-0.0849077,0,90,50
63.3,-0.086905,0,90,50
63.6,-0.0899097,0,90,50
63.9,-0.09058,0,90,50
64.2,-0.0906217,0,90,50
64.5,-0.088948,0,90,50
64.8,-0.0903718,0,90,50
65.1,-0.0902255,0,90,50
65.4,-0.088361,0,90,50
65.7,-0.0869592,0,90,50
66,-0.086353,0,90,50
66.3,-0.088408,0,90,50
66.6,-0.0886292,0,90,50
66.9,-0.0861033,0,90,50
67.2,-0.0822355,0,90,50
67.5,-0.080429,0,90,50
67.8,-0.081921,0,90,50
68.1,-0.0815523,0,90,50
68.4,-0.0847545,0,90,50
68.7,-0.0853543,0,90,50
69,-0.08462,0,90,50
69.3,-0.0809835,0,90,50
69.6,-0.0804312,0,90,50
69.9,-0.0766615,0,90,50
70.2,-0.076526,0,90,50
70.5,-0.0740035,0,90,50
70.8,-0.0725263,0,90,50
