time,delta_freq,event,power,f0
0,-0.0473976,0,118,50
0.3,-0.0461738,0,118,50
0.6,-0.046286,0,118,50
0.9,-0.0454824,0,118,50
1.2,-0.044,0,118,50
1.5,-0.0442948,0,118,50
1.8,-0.0437632,0,118,50
2.1,-0.0437164,0,118,50
2.4,-0.0450664,0,118,50
2.7,-0.0426646,0,118,50
3,-0.0436004,0,118,50
3.3,-0.0435472,0,118,50
3.6,-0.0433096,0,118,50
3.9,-0.0436918,0,118,50
4.2,-0.0463018,0,118,50
4.5,-0.0449822,0,118,50
4.8,-0.0474538,0,118,50
5.1,-0.0467854,0,118,50
5.4,-0.0479124,0,118,50
5.7,-0.0496966,0,118,50
6,-0.0484106,0,118,50
6.3,-0.0492312,0,118,50
6.6,-0.0501334,0,118,50
6.9,-0.0496132,0,118,50
7.2,-0.0484844,0,118,50
7.5,-0.0495496,0,118,50
7.8,-0.0488834,0,118,50
8.1,-0.0482266,0,118,50
8.4,-0.046884,0,118,50
8.7,-0.0467046,0,118,50
9,-0.0435868,0,118,50
9.3,-0.0420084,0,118,50
9.6,-0.0378184,0,118,50
9.9,-0.03724,0,118,50
10.2,-0.0343128,0,118,50
10.5,-0.03268,0,118,50
10.8,-0.0300632,0,118,50
11.1,-0.0291046,0,118,50
11.4,-0.0258906,0,118,50
11.7,-0.0237636,0,118,50
12,-0.0227284,0,118,50
12.3,-0.02028,0,118,50
12.6,-0.0194738,0,118,50
12.9,-0.0168706,0,118,50
13.2,-0.0169354,0,118,50
13.5,-0.0148592,0,118,50
13.8,-0.0138406,0,118,50
14.1,-0.0125132,0,118,50
14.4,-0.0128712,0,118,50
14.7,-0.0149916,0,118,50
15,-0.012155,0,118,50
15.3,-0.0127436,0,118,50
15.6,-0.0129002,0,118,50
15.9,-0.0131436,0,118,50
16.2,-0.0133092,0,118,50
16.5,-0.0135734,0,118,50
16.8,-0.013912,0,118,50
17.1,-0.0126018,0,118,50
17.4,-0.0133624,0,118,50
17.7,-0.0107992,0,118,50
18,-0.0098478,0,118,50
18.3,-0.0089386,0,118,50
18.6,-0.0091312,0,118,50
18.9,-0.008544,0,118,50
19.2,-0.0080018,0,118,50
19.5,-0.0079604,0,118,50
19.8,-0.0054188,0,118,50
20.1,-0.0047608,0,118,50
20.4,-0.0037054,0,118,50
20.7,-0.004268,0,118,50
21,-0.0055226,0,118,50
21.3,-0.0060692,0,118,50
21.6,-0.006683,0,118,50
21.9,-0.0082218,0,118,50
22.2,-0.009683,0,118,50
22.5,-0.0118588,0,118,50
22.8,-0.0120162,0,118,50
23.1,-0.012945,0,118,50
23.4,-0.0140086,0,118,50
23.7,-0.0145424,0,118,50
24,-0.017505,0,118,50
24.3,-0.0187344,0,118,50
24.6,-0.02043,0,118,50
24.9,-0.021294,0,118,50
25.2,-0.0209932,0,118,50
25.5,-0.0210964,0,118,50
25.8,-0.0229536,0,118,50
26.1,-0.0233546,0,118,50
26.4,-0.0243344,0,118,50
26.7,-0.0251572,0,118,50
27,-0.026779,0,118,50
27.3,-0.027753,0,118,50
27.6,-0.0276458,0,118,50
27.9,-0.0292018,0,118,50
28.2,-0.0287166,0,118,50
28.5,-0.0281268,0,118,50
28.8,-0.0281804,0,118,50
29.1,-0.0273458,0,118,50
29.4,-0.026263,0,118,50
29.7,-0.025782,0,118,50
30,-0.02415,0,118,50
30.3,-0.0236948,0,118,50
30.6,-0.0225164,0,118,50
30.9,-0.0202284,0,118,50
31.2,-0.0193268,0,118,50
31.5,-0.017013,0,118,50
31.8,-0.0177246,0,118,50
32.1,-0.0157684,0,118,50
32.4,-0.016459,0,118,50
32.7,-0.0154024,0,118,50
33,-0.0159022,0,118,50
33.3,-0.0163088,0,118,50
33.6,-0.016569,0,118,50
33.9,-0.0166548,0,118,50
34.2,-0.0155694,0,118,50
34.5,-0.0144688,0,118,50
34.8,-0.0135642,0,118,50
35.1,-0.0137998,0,118,50
35.4,-0.0138188,0,118,50
35.7,-0.0148294,0,118,50
36,-0.014325,0,118,50
36.3,-0.0152558,0,118,50
36.6,-0.0134572,0,118,50
36.9,-0.0126576,0,118,50
37.2,-0.011653,0,118,50
37.5,-0.0127856,0,118,50
37.8,-0.0132942,0,118,50
38.1,-0.0137318,0,118,50
38.4,-0.013663,0,118,50
38.7,-0.0135876,0,118,50
