time,delta_freq,event,power,f0
0,-0.0730877,0,370,50
0.3,-0.069541,0,370,50
0.6,-0.0686867,0,370,50
0.9,-0.069692,0,370,50
1.2,-0.068877,0,370,50
1.5,-0.069158,0,370,50
1.8,-0.068848,0,370,50
2.1,-0.0697107,0,370,50
2.4,-0.0688317,0,370,50
2.7,-0.0680473,0,370,50
3,-0.0663193,0,370,50
3.3,-0.0676023,0,370,50
3.6,-0.0661397,0,370,50
3.9,-0.0662307,0,370,50
4.2,-0.0659983,0,370,50
4.5,-0.065637,0,370,50
4.8,-0.064507,0,370,50
5.1,-0.0631273,0,370,50
5.4,-0.0618557,0,370,50
5.7,-0.061297,0,370,50
6,-0.0601387,0,370,50
6.3,-0.0577877,0,370,50
6.6,-0.0553353,0,370,50
6.9,-0.0538783,0,370,50
7.2,-0.0522117,0,370,50
7.5,-0.0515913,0,370,50
7.8,-0.050884,0,370,50
8.1,-0.0510983,0,370,50
8.4,-0.0497147,0,370,50
8.7,-0.0527303,0,370,50
9,-0.053729,0,370,50
9.3,-0.0548413,0,370,50
9.6,-0.0548313,0,370,50
9.9,-0.0558493,0,370,50
10.2,-0.0556553,0,370,50
10.5,-0.0568153,0,370,50
10.8,-0.056745,0,370,50
11.1,-0.0577487,0,370,50
11.4,-0.0552567,0,370,50
11.7,-0.0556647,0,370,50
12,-0.0554733,0,370,50
12.3,-0.0558257,0,370,50
12.6,-0.053464,0,370,50
12.9,-0.0533203,0,370,50
13.2,-0.055239,0,370,50
13.5,-0.0549207,0,370,50
13.8,-0.0547727,0,370,50
14.1,-0.055,0,370,50
14.4,-0.0562547,0,370,50
14.7,-0.0576883,0,370,50
15,-0.055985,0,370,50
15.3,-0.0565833,0,370,50
15.6,-0.055386,0,370,50
15.9,-0.054148,0,370,50
16.2,-0.051718,0,370,50
16.5,-0.0504143,0,370,50
16.8,-0.0489203,0,370,50
17.1,-0.0469553,0,370,50
17.4,-0.0456483,0,370,50
17.7,-0.044662,0,370,50
18,-0.0443377,0,370,50
18.3,-0.0436667,0,370,50
18.6,-0.0409873,0,370,50
18.9,-0.0417573,0,370,50
19.2,-0.040752,0,370,50
19.5,-0.039035,0,370,50
19.8,-0.0368653,0,370,50
20.1,-0.0371727,0,370,50
20.4,-0.0358567,0,370,50
20.7,-0.0332007,0,370,50
21,-0.0334237,0,370,50
21.3,-0.0329457,0,370,50
21.6,-0.033181,0,370,50
21.9,-0.0327823,0,370,50
22.2,-0.0305917,0,370,50
22.5,-0.029336,0,370,50
22.8,-0.0260357,0,370,50
23.1,-0.0255667,0,370,50
23.4,-0.0228147,0,370,50
23.7,-0.0210433,0,370,50
24,-0.0188263,0,370,50
24.3,-0.0164087,0,370,50
24.6,-0.015585,0,370,50
24.9,-0.0157053,0,370,50
25.2,-0.0154567,0,370,50
25.5,-0.0148603,0,370,50
25.8,-0.0145853,0,370,50
26.1,-0.0162917,0,370,50
26.4,-0.0163707,0,370,50
26.7,-0.0174943,0,370,50
27,-0.018119,0,370,50
27.3,-0.0165427,0,370,50
27.6,-0.0182497,0,370,50
27.9,-0.017354,0,370,50
28.2,-0.0191273,0,370,50
28.5,-0.020798,0,370,50
28.8,-0.0223333,0,370,50
29.1,-0.023498,0,370,50
29.4,-0.0254923,0,370,50
29.7,-0.028319,0,370,50
30,-0.033094,0,370,50
30.3,-0.034968,0,370,50
30.6,-0.0392287,0,370,50
30.9,-0.0425003,0,370,50
31.2,-0.0464783,0,370,50
31.5,-0.046326,0,370,50
31.8,-0.049193,0,370,50
32.1,-0.0519643,0,370,50
32.4,-0.0518957,0,370,50
