time,delta_freq,event,power,f0
0,-0.0313163,0,98,50
0.3,-0.0309618,0,98,50
0.6,-0.0301075,0,98,50
0.9,-0.031083,0,98,50
1.2,-0.0306995,0,98,50
1.5,-0.0304885,0,98,50
1.8,-0.03009,0,98,50
2.1,-0.0293835,0,98,50
2.4,-0.0287678,0,98,50
2.7,-0.02846,0,98,50
3,-0.029238,0,98,50
3.3,-0.028635,0,98,50
3.6,-0.0291835,0,98,50
3.9,-0.028687,0,98,50
4.2,-0.028415,0,98,50
4.5,-0.0272605,0,98,50
4.8,-0.0264765,0,98,50
5.1,-0.0245113,0,98,50
5.4,-0.0228242,0,98,50
5.7,-0.0223278,0,98,50
6,-0.020742,0,98,50
6.3,-0.020543,0,98,50
6.6,-0.0177107,0,98,50
6.9,-0.0174165,0,98,50
7.2,-0.016952,0,98,50
7.5,-0.0165682,0,98,50
7.8,-0.0166238,0,98,50
8.1,-0.01937,0,98,50
8.4,-0.019615,0,98,50
8.7,-0.0205975,0,98,50
9,-0.0225782,0,98,50
9.3,-0.0215878,0,98,50
9.6,-0.0210703,0,98,50
9.9,-0.0273527,0,98,50
10.2,-0.0214427,0,98,50
10.5,-0.0245985,0,98,50
10.8,-0.024519,0,98,50
11.1,-0.023828,0,98,50
11.4,-0.0228908,0,98,50
11.7,-0.023095,0,98,50
12,-0.0234818,0,98,50
12.3,-0.02521,0,98,50
12.6,-0.0260988,0,98,50
12.9,-0.02676,0,98,50
13.2,-0.028009,0,98,50
13.5,-0.0301273,0,98,50
13.8,-0.030687,0,98,50
14.1,-0.0353973,0,98,50
14.4,-0.0347192,0,98,50
14.7,-0.0370712,0,98,50
15,-0.0374275,0,98,50
15.3,-0.0380568,0,98,50
15.6,-0.0379925,0,98,50
15.9,-0.0388207,0,98,50
16.2,-0.0384945,0,98,50
16.5,-0.0390327,0,98,50
16.8,-0.039619,0,98,50
17.1,-0.0394037,0,98,50
17.4,-0.0390875,0,98,50
17.7,-0.0391603,0,98,50
18,-0.04004,0,98,50
18.3,-0.0396693,0,98,50
18.6,-0.0398262,0,98,50
18.9,-0.04022,0,98,50
19.2,-0.0403717,0,98,50
19.5,-0.0392635,0,98,50
19.8,-0.0363702,0,98,50
20.1,-0.034673,0,98,50
20.4,-0.0328165,0,98,50
20.7,-0.0302635,0,98,50
21,-0.027903,0,98,50
21.3,-0.0333343,0,98,50
21.6,-0.0256543,0,98,50
21.9,-0.0244638,0,98,50
22.2,-0.0225717,0,98,50
22.5,-0.021177,0,98,50
22.8,-0.0180328,0,98,50
23.1,-0.017164,0,98,50
23.4,-0.012523,0,98,50
23.7,-0.0103708,0,98,50
24,-0.0079485,0,98,50
24.3,-0.005829,0,98,50
24.6,-0.0030175,0,98,50
24.9,-0.001359,0,98,50
25.2,0.00078825,0,98,50
25.5,0.002055,0,98,50
25.8,0.005564,0,98,50
26.1,0.00805625,0,98,50
26.4,0.0109885,0,98,50
26.7,0.0139063,0,98,50
27,0.0157127,0,98,50
27.3,0.0176173,0,98,50
27.6,0.0193182,0,98,50
27.9,0.0221613,0,98,50
28.2,0.023136,0,98,50
28.5,0.024384,0,98,50
28.8,0.0263163,0,98,50
29.1,0.026362,0,98,50
29.4,0.0266785,0,98,50
29.7,0.02615,0,98,50
30,0.0243845,0,98,50
30.3,0.0230918,0,98,50
30.6,0.021987,0,98,50
30.9,0.0199855,0,98,50
31.2,0.0200945,0,98,50
31.5,0.0175575,0,98,50
31.8,0.0160847,0,98,50
32.1,0.0136727,0,98,50
32.4,0.0124117,0,98,50
32.7,0.0103685,0,98,50
33,0.008204,0,98,50
33.3,0.0074335,0,98,50
33.6,0.00516375,0,98,50
33.9,0.00261625,0,98,50
34.2,0.002561,0,98,50
34.5,0.00164875,0,98,50
34.8,0.000706,0,98,50
35.1,0.000565,0,98,50
35.4,-0.00184825,0,98,50
35.7,-0.0024465,0,98,50
36,-0.002785,0,98,50
36.3,-0.00397925,0,98,50
36.6,-0.00541725,0,98,50
36.9,-0.0070625,0,98,50
37.2,-0.008859,0,98,50
37.5,-0.00960025,0,98,50
37.8,-0.0118415,0,98,50
38.1,-0.0111882,0,98,50
38.4,-0.0111465,0,98,50
38.7,-0.0124657,0,98,50
39,-0.0122095,0,98,50
39.3,-0.0122023,0,98,50
39.6,-0.010004,0,98,50
39.9,-0.0103087,0,98,50
40.2,-0.0101262,0,98,50
40.5,-0.0104205,0,98,50
