time,delta_freq,event,power,f0
0,0.0559698,0,114,50
0.3,0.0554975,0,114,50
0.6,0.0554842,0,114,50
0.9,0.0566205,0,114,50
1.2,0.055949,0,114,50
1.5,0.0560837,0,114,50
1.8,0.055573,0,114,50
2.1,0.0548402,0,114,50
2.4,0.056364,0,114,50
2.7,0.0549755,0,114,50
3,0.0549565,0,114,50
3.3,0.0560135,0,114,50
3.6,0.0569567,0,114,50
3.9,0.05846,0,114,50
4.2,0.0576037,0,114,50
4.5,0.0584068,0,114,50
4.8,0.0566483,0,114,50
5.1,0.0569333,0,114,50
5.4,0.0579137,0,114,50
5.7,0.0584073,0,114,50
6,0.0588955,0,114,50
6.3,0.0568875,0,114,50
6.6,0.0551683,0,114,50
6.9,0.052778,0,114,50
7.2,0.0521183,0,114,50
7.5,0.0500615,0,114,50
7.8,0.0485933,0,114,50
8.1,0.0475172,0,114,50
8.4,0.0450053,0,114,50
8.7,0.0432682,0,114,50
9,0.0408817,0,114,50
9.3,0.0413787,0,114,50
9.6,0.0388525,0,114,50
9.9,0.0380353,0,114,50
10.2,0.0355265,0,114,50
10.5,0.0356435,0,114,50
10.8,0.0355797,0,114,50
11.1,0.0343635,0,114,50
11.4,0.0350283,0,114,50
11.7,0.033206,0,114,50
12,0.0332795,0,114,50
12.3,0.032982,0,114,50
12.6,0.0345113,0,114,50
12.9,0.0360028,0,114,50
13.2,0.0347995,0,114,50
13.5,0.0360992,0,114,50
13.8,0.034561,0,114,50
14.1,0.0364127,0,114,50
14.4,0.0361305,0,114,50
14.7,0.0369335,0,114,50
15,0.0383408,0,114,50
15.3,0.0399623,0,114,50
15.6,0.0431045,0,114,50
15.9,0.045481,0,114,50
16.2,0.0481043,0,114,50
16.5,0.0479858,0,114,50
16.8,0.051068,0,114,50
17.1,0.05083,0,114,50
17.4,0.0537295,0,114,50
17.7,0.054444,0,114,50
18,0.0565855,0,114,50
18.3,0.0580155,0,114,50
18.6,0.058405,0,114,50
18.9,0.0593945,0,114,50
19.2,0.0592568,0,114,50
19.5,0.060866,0,114,50
19.8,0.0613995,0,114,50
20.1,0.06337,0,114,50
20.4,0.0641,0,114,50
20.7,0.0655462,0,114,50
21,0.066351,0,114,50
21.3,0.0671617,0,114,50
21.6,0.0694845,0,114,50
21.9,0.0702967,0,114,50
22.2,0.0725752,0,114,50
22.5,0.0743402,0,114,50
22.8,0.0770162,0,114,50
23.1,0.0780545,0,114,50
23.4,0.079531,0,114,50
23.7,0.0824147,0,114,50
24,0.083182,0,114,50
24.3,0.0861198,0,114,50
24.6,0.087813,0,114,50
24.9,0.0897765,0,114,50
25.2,0.0907345,0,114,50
25.5,0.090716,0,114,50
25.8,0.091295,0,114,50
26.1,0.089688,0,114,50
26.4,0.089595,0,114,50
26.7,0.088052,0,114,50
27,0.0890265,0,114,50
27.3,0.087192,0,114,50
27.6,0.0866998,0,114,50
27.9,0.084354,0,114,50
28.2,0.0814135,0,114,50
28.5,0.0794295,0,114,50
28.8,0.0766603,0,114,50
29.1,0.0753655,0,114,50
29.4,0.0719592,0,114,50
29.7,0.0700453,0,114,50
30,0.069297,0,114,50
30.3,0.0665315,0,114,50
30.6,0.0659358,0,114,50
30.9,0.0640668,0,114,50
31.2,0.0633263,0,114,50
31.5,0.0606467,0,114,50
31.8,0.05919,0,114,50
32.1,0.059219,0,114,50
32.4,0.0588025,0,114,50
32.7,0.0599177,0,114,50
33,0.0580622,0,114,50
33.3,0.0580375,0,114,50
33.6,0.0583182,0,114,50
33.9,0.0581327,0,114,50
34.2,0.057528,0,114,50
34.5,0.0575282,0,114,50
34.8,0.0585132,0,114,50
35.1,0.0562848,0,114,50
35.4,0.0574407,0,114,50
35.7,0.0558608,0,114,50
36,0.055687,0,114,50
36.3,0.055095,0,114,50
36.6,0.054772,0,114,50
36.9,0.055026,0,114,50
37.2,0.0532332,0,114,50
37.5,0.0533703,0,114,50
37.8,0.0533405,0,114,50
38.1,0.0538675,0,114,50
38.4,0.0543963,0,114,50
38.7,0.0533078,0,114,50
39,0.0540818,0,114,50
39.3,0.0538818,0,114,50
39.6,0.055588,0,114,50
39.9,0.0556927,0,114,50
40.2,0.056715,0,114,50
40.5,0.0572228,0,114,50
40.8,0.0570173,0,114,50
41.1,0.0578397,0,114,50
41.4,0.0565622,0,114,50
41.7,0.0575373,0,114,50
42,0.0546145,0,114,50
42.3,0.0537615,0,114,50
42.6,0.051342,0,114,50
42.9,0.0509952,0,114,50
43.2,0.050729,0,114,50
43.5,0.0508758,0,114,50
43.8,0.0526452,0,114,50
44.1,0.0508047,0,114,50
44.4,0.051803,0,114,50
44.7,0.0520657,1,114,50
45,0.0533648,1,114,50
45.3,0.0463148,1,114,50
45.6,0.0321115,1,114,50
45.9,0.014637,1,114,50
46.2,-0.00333925,1,114,50
46.5,-0.0142335,1,114,50
46.8,-0.0217343,1,114,50
47.1,-0.0278923,1,114,50
47.4,-0.03528,1,114,50
47.7,-0.0465962,1,114,50
48,-0.0576767,1,114,50
48.3,-0.067662,1,114,50
48.6,-0.072406,1,114,50
48.9,-0.0800773,1,114,50
49.2,-0.0870607,1,114,50
49.5,-0.0929507,1,114,50
49.8,-0.10144,1,114,50
50.1,-0.105707,1,114,50
50.4,-0.110659,1,114,50
50.7,-0.112736,1,114,50
51,-0.116188,1,114,50
51.3,-0.119513,1,114,50
51.6,-0.120727,1,114,50
51.9,-0.12072,1,114,50
52.2,-0.119049,1,114,50
52.5,-0.116796,1,114,50
52.8,-0.115037,1,114,50
53.1,-0.112043,1,114,50
53.4,-0.109416,1,114,50
53.7,-0.104407,1,114,50
54,-0.099771,1,114,50
54.3,-0.0925857,1,114,50
54.6,-0.086902,1,114,50
54.9,-0.079563,1,114,50
55.2,-0.074284,1,114,50
55.5,-0.0695405,1,114,50
55.8,-0.062557,1,114,50
56.1,-0.055555,1,114,50
56.4,-0.048416,1,114,50
56.7,-0.0436507,1,114,50
57,-0.0372727,1,114,50
57.3,-0.0323645,1,114,50
57.6,-0.0270955,1,114,50
57.9,-0.0224447,1,114,50
58.2,-0.0193338,1,114,50
58.5,-0.01801,1,114,50
58.8,-0.0150928,1,114,50
59.1,-0.012911,1,114,50
59.4,-0.0120267,1,114,50
59.7,-0.00831075,1,114,50
60,-0.00722325,1,114,50
60.3,-0.00457125,1,114,50
60.6,-0.0030815,1,114,50
60.9,-0.0009765,1,114,50
61.2,-7e-06,1,114,50
61.5,0.00082725,1,114,50
61.8,0.002476,1,114,50
62.1,0.001441,1,114,50
62.4,0.00401875,1,114,50
62.7,0.00435675,1,114,50
63,0.00662525,1,114,50
63.3,0.0083505,1,114,50
63.6,0.0080635,1,114,50
63.9,0.0109638,1,114,50
64.2,0.0108835,1,114,50
64.5,0.014616,1,114,50
64.8,0.0159783,1,114,50
65.1,0.0177502,1,114,50
65.4,0.0207555,1,114,50
65.7,0.0220608,1,114,50
66,0.025431,1,114,50
66.3,0.0261078,1,114,50
66.6,0.027604,1,114,50
66.9,0.0276625,1,114,50
67.2,0.02901,1,114,50
67.5,0.02971,1,114,50
67.8,0.0301765,1,114,50
68.1,0.030674,1,114,50
68.4,0.0312078,1,114,50
68.7,0.0339097,1,114,50
69,0.0346467,1,114,50
69.3,0.0361082,1,114,50
69.6,0.035767,1,114,50
69.9,0.0378235,1,114,50
70.2,0.038431,1,114,50
70.5,0.0377105,1,114,50
70.8,0.0397875,1,114,50
71.1,0.0396383,1,114,50
71.4,0.0409717,1,114,50
71.7,0.0415222,1,114,50
72,0.0438433,1,114,50
72.3,0.044454,1,114,50
72.6,0.044739,1,114,50
72.9,0.0475957,1,114,50
73.2,0.048203,1,114,50
73.5,0.0501403,1,114,50
73.8,0.0506965,1,114,50
74.1,0.053112,1,114,50
74.4,0.05331,1,114,50
74.7,0.054123,0,114,50
75,0.0529935,0,114,50
75.3,0.0525272,0,114,50
75.6,0.0515038,0,114,50
75.9,0.0499615,0,114,50
76.2,0.0510268,0,114,50
76.5,0.0488602,0,114,50
76.8,0.0467198,0,114,50
77.1,0.0448623,0,114,50
77.4,0.043663,0,114,50
77.7,0.0441723,0,114,50
78,0.0428507,0,114,50
78.3,0.0427145,0,114,50
78.6,0.0400647,0,114,50
78.9,0.038291,0,114,50
79.2,0.0362903,0,114,50
79.5,0.03538,0,114,50
79.8,0.0342955,0,114,50
80.1,0.0323135,0,114,50
80.4,0.0318562,0,114,50
80.7,0.0269792,0,114,50
81,0.024689,0,114,50
81.3,0.0223997,0,114,50
81.6,0.0208138,0,114,50
81.9,0.0188383,0,114,50
82.2,0.016685,0,114,50
82.5,0.0164185,0,114,50
82.8,0.0135668,0,114,50
83.1,0.0133905,0,114,50
83.4,0.00930125,0,114,50
83.7,0.00734125,0,114,50
84,0.00553825,0,114,50
84.3,0.002988,0,114,50
84.6,0.003259,0,114,50
84.9,-0.00046975,0,114,50
85.2,-0.002459,0,114,50
85.5,-0.0046635,0,114,50
85.8,-0.00792475,0,114,50
86.1,-0.011034,0,114,50
86.4,-0.0147348,0,114,50
86.7,-0.0168252,0,114,50
87,-0.020771,0,114,50
87.3,-0.022873,0,114,50
87.6,-0.0245572,0,114,50
87.9,-0.028152,0,114,50
88.2,-0.0296305,0,114,50
88.5,-0.0337757,0,114,50
88.8,-0.0378205,0,114,50
89.1,-0.0413135,0,114,50
89.4,-0.046026,0,114,50
89.7,-0.04792,0,114,50
90,-0.050965,0,114,50
