time,delta_freq,event,power,f0
0,-0.052625,0,108,50
0.3,-0.0498676,0,108,50
0.6,-0.0523278,0,108,50
0.9,-0.0563192,0,108,50
1.2,-0.057299,0,108,50
1.5,-0.05287,0,108,50
1.8,-0.0584008,0,108,50
2.1,-0.0589998,0,108,50
2.4,-0.0620526,0,108,50
2.7,-0.057438,0,108,50
3,-0.0623772,0,108,50
3.3,-0.06638,0,108,50
3.6,-0.0642412,0,108,50
3.9,-0.0655606,0,108,50
4.2,-0.0694428,0,108,50
4.5,-0.0679092,0,108,50
4.8,-0.0696836,0,108,50
5.1,-0.073282,0,108,50
5.4,-0.073641,0,108,50
5.7,-0.0743172,0,108,50
6,-0.074477,0,108,50
6.3,-0.0766872,0,108,50
6.6,-0.0763084,0,108,50
6.9,-0.0775476,0,108,50
7.2,-0.0774658,0,108,50
7.5,-0.0789588,0,108,50
7.8,-0.0777226,0,108,50
8.1,-0.0793108,0,108,50
8.4,-0.0797292,0,108,50
8.7,-0.0802,0,108,50
9,-0.0820778,0,108,50
9.3,-0.079457,0,108,50
9.6,-0.082556,0,108,50
9.9,-0.0787076,0,108,50
10.2,-0.0803506,0,108,50
10.5,-0.0805152,0,108,50
10.8,-0.0766416,0,108,50
11.1,-0.0797252,0,108,50
11.4,-0.0719226,0,108,50
11.7,-0.067532,0,108,50
12,-0.0616658,0,108,50
12.3,-0.054406,0,108,50
12.6,-0.0510542,0,108,50
12.9,-0.0445708,0,108,50
13.2,-0.0388394,0,108,50
13.5,-0.0345872,0,108,50
13.8,-0.0301522,0,108,50
14.1,-0.02508,0,108,50
14.4,-0.0210914,0,108,50
14.7,-0.0159136,0,108,50
15,-0.0128856,0,108,50
15.3,-0.0102168,0,108,50
15.6,-0.00599,0,108,50
15.9,-0.0048856,0,108,50
16.2,-0.0012976,0,108,50
16.5,0.0005886,0,108,50
16.8,0.003866,0,108,50
17.1,0.005461,0,108,50
17.4,0.0087286,0,108,50
17.7,0.0125268,0,108,50
18,0.014365,0,108,50
18.3,0.0171194,0,108,50
18.6,0.0180326,0,108,50
18.9,0.0199372,0,108,50
19.2,0.0228976,0,108,50
19.5,0.0275424,0,108,50
19.8,0.0303632,0,108,50
20.1,0.0321576,0,108,50
20.4,0.0329786,0,108,50
20.7,0.0362276,0,108,50
21,0.0389304,0,108,50
21.3,0.0409396,0,108,50
21.6,0.0422814,0,108,50
21.9,0.0415464,0,108,50
22.2,0.0421332,0,108,50
22.5,0.0430396,0,108,50
22.8,0.0441636,0,108,50
23.1,0.0433032,0,108,50
23.4,0.0423112,0,108,50
23.7,0.0426626,0,108,50
24,0.0416636,0,108,50
24.3,0.0423202,0,108,50
24.6,0.0412406,0,108,50
24.9,0.0429068,0,108,50
25.2,0.0411892,0,108,50
25.5,0.0413686,0,108,50
25.8,0.0411514,0,108,50
26.1,0.040101,0,108,50
26.4,0.038841,0,108,50
26.7,0.036949,0,108,50
27,0.0367098,0,108,50
27.3,0.0352146,0,108,50
27.6,0.0338316,0,108,50
27.9,0.0340958,0,108,50
28.2,0.0328986,0,108,50
28.5,0.0314548,0,108,50
28.8,0.0304642,0,108,50
29.1,0.029277,0,108,50
29.4,0.029142,0,108,50
29.7,0.0293148,0,108,50
30,0.0285112,0,108,50
30.3,0.0268734,0,108,50
30.6,0.0253866,0,108,50
30.9,0.0225746,0,108,50
31.2,0.019458,0,108,50
31.5,0.0151258,0,108,50
31.8,0.0144124,0,108,50
32.1,0.0112822,0,108,50
32.4,0.0032224,0,108,50
32.7,0.0015712,0,108,50
33,-0.0007326,0,108,50
33.3,-0.0024438,0,108,50
33.6,-0.0100292,0,108,50
33.9,-0.0106184,0,108,50
34.2,-0.0202426,0,108,50
34.5,-0.0152676,0,108,50
34.8,-0.0204438,0,108,50
35.1,-0.025531,0,108,50
35.4,-0.024309,0,108,50
35.7,-0.028536,0,108,50
36,-0.0338682,0,108,50
36.3,-0.0370978,0,108,50
36.6,-0.0376278,0,108,50
36.9,-0.0355306,0,108,50
37.2,-0.0396834,0,108,50
37.5,-0.041832,0,108,50
37.8,-0.0447314,0,108,50
38.1,-0.0471732,0,108,50
38.4,-0.0509882,0,108,50
38.7,-0.0528302,0,108,50
39,-0.0543416,0,108,50
39.3,-0.0506844,0,108,50
