time,delta_freq,event,power,f0
0,-0.0569927,0,270,50
0.3,-0.05704,0,270,50
0.6,-0.0571883,0,270,50
0.9,-0.0571918,0,270,50
1.2,-0.0585347,0,270,50
1.5,-0.0587728,0,270,50
1.8,-0.059561,0,270,50
2.1,-0.0596095,0,270,50
2.4,-0.0609492,0,270,50
2.7,-0.0618257,0,270,50
3,-0.0627342,0,270,50
3.3,-0.063855,0,270,50
3.6,-0.0656107,0,270,50
3.9,-0.0671082,0,270,50
4.2,-0.067642,0,270,50
4.5,-0.0690895,0,270,50
4.8,-0.0722795,0,270,50
5.1,-0.070869,0,270,50
5.4,-0.0726758,0,270,50
5.7,-0.0727683,0,270,50
6,-0.07506,0,270,50
6.3,-0.073691,0,270,50
6.6,-0.0753117,0,270,50
6.9,-0.0750462,0,270,50
7.2,-0.0745852,0,270,50
7.5,-0.0727775,0,270,50
7.8,-0.0734183,0,270,50
8.1,-0.0719532,0,270,50
8.4,-0.072405,0,270,50
8.7,-0.0712705,0,270,50
9,-0.0691448,0,270,50
9.3,-0.0687575,0,270,50
9.6,-0.0670007,0,270,50
9.9,-0.0675565,0,270,50
10.2,-0.0681282,0,270,50
10.5,-0.0677105,0,270,50
10.8,-0.066317,0,270,50
11.1,-0.0650047,0,270,50
11.4,-0.0639165,0,270,50
11.7,-0.0637107,0,270,50
12,-0.0621207,0,270,50
12.3,-0.060936,0,270,50
12.6,-0.0594277,0,270,50
12.9,-0.0582468,0,270,50
13.2,-0.0567685,0,270,50
13.5,-0.055206,0,270,50
13.8,-0.053943,0,270,50
14.1,-0.0513745,0,270,50
14.4,-0.0508247,0,270,50
14.7,-0.049702,0,270,50
15,-0.0494973,0,270,50
15.3,-0.0492735,0,270,50
15.6,-0.0480005,0,270,50
15.9,-0.0471083,0,270,50
16.2,-0.046504,0,270,50
16.5,-0.0461445,0,270,50
16.8,-0.0457453,0,270,50
17.1,-0.0452245,0,270,50
17.4,-0.0437852,0,270,50
17.7,-0.0437917,0,270,50
18,-0.0432295,0,270,50
18.3,-0.042887,0,270,50
18.6,-0.0405632,0,270,50
18.9,-0.0416335,0,270,50
19.2,-0.0403347,0,270,50
19.5,-0.0413487,0,270,50
19.8,-0.0376217,0,270,50
20.1,-0.034434,0,270,50
20.4,-0.0324245,0,270,50
20.7,-0.030509,0,270,50
21,-0.0281675,0,270,50
21.3,-0.0272215,0,270,50
21.6,-0.0274707,0,270,50
21.9,-0.0253668,0,270,50
22.2,-0.0241337,0,270,50
22.5,-0.0226477,0,270,50
22.8,-0.0230577,0,270,50
23.1,-0.0208793,0,270,50
23.4,-0.020461,0,270,50
23.7,-0.0193915,0,270,50
24,-0.0192345,0,270,50
24.3,-0.0174387,0,270,50
24.6,-0.015691,0,270,50
24.9,-0.0149105,0,270,50
25.2,-0.0148967,0,270,50
25.5,-0.0121395,0,270,50
25.8,-0.0103335,0,270,50
26.1,-0.009397,0,270,50
26.4,-0.008053,0,270,50
26.7,-0.006819,0,270,50
27,-0.00575725,0,270,50
27.3,-0.0067955,0,270,50
27.6,-0.00494925,0,270,50
27.9,-0.00361075,0,270,50
28.2,-0.0023775,0,270,50
28.5,-0.000389,0,270,50
28.8,0.00143575,0,270,50
29.1,0.00448375,0,270,50
29.4,0.004547,0,270,50
29.7,0.0059045,0,270,50
30,0.00939575,0,270,50
30.3,0.0134417,0,270,50
30.6,0.0153275,0,270,50
30.9,0.0180423,0,270,50
31.2,0.0202322,0,270,50
31.5,0.0227367,0,270,50
31.8,0.024387,0,270,50
32.1,0.0257032,0,270,50
32.4,0.0288392,0,270,50
32.7,0.0313053,0,270,50
33,0.0321568,0,270,50
33.3,0.0338418,0,270,50
33.6,0.0378617,0,270,50
33.9,0.0369123,0,270,50
34.2,0.0357025,0,270,50
34.5,0.0373548,0,270,50
34.8,0.040207,0,270,50
35.1,0.0394012,0,270,50
35.4,0.040159,0,270,50
35.7,0.0414568,0,270,50
36,0.0418793,0,270,50
36.3,0.040083,0,270,50
36.6,0.0402852,0,270,50
36.9,0.0405322,0,270,50
37.2,0.0407813,0,270,50
37.5,0.0390545,0,270,50
37.8,0.0379605,0,270,50
