time,delta_freq,event,power,f0
0,-0.057539,0,135,50
0.3,-0.0555598,0,135,50
0.6,-0.054804,0,135,50
0.9,-0.052011,0,135,50
1.2,-0.0518962,0,135,50
1.5,-0.0527575,0,135,50
1.8,-0.050208,0,135,50
2.1,-0.0497623,0,135,50
2.4,-0.0481052,0,135,50
2.7,-0.0479792,0,135,50
3,-0.0479488,0,135,50
3.3,-0.048209,0,135,50
3.6,-0.0464417,0,135,50
3.9,-0.0456975,0,135,50
4.2,-0.0446545,0,135,50
4.5,-0.0436245,0,135,50
4.8,-0.0438897,0,135,50
5.1,-0.0427067,0,135,50
5.4,-0.0455667,0,135,50
5.7,-0.0433393,0,135,50
6,-0.043517,0,135,50
6.3,-0.0419525,0,135,50
6.6,-0.040789,0,135,50
6.9,-0.0403985,0,135,50
7.2,-0.0388175,0,135,50
7.5,-0.036989,0,135,50
7.8,-0.0357597,0,135,50
8.1,-0.037081,0,135,50
8.4,-0.0375955,0,135,50
8.7,-0.0396583,0,135,50
9,-0.0398918,0,135,50
9.3,-0.0408373,0,135,50
9.6,-0.0409117,0,135,50
9.9,-0.043216,0,135,50
10.2,-0.0448015,0,135,50
10.5,-0.045508,0,135,50
10.8,-0.0442573,0,135,50
11.1,-0.046031,0,135,50
11.4,-0.0450925,0,135,50
11.7,-0.0452108,0,135,50
12,-0.045304,0,135,50
12.3,-0.0490635,0,135,50
12.6,-0.048122,0,135,50
12.9,-0.0494115,0,135,50
13.2,-0.050715,0,135,50
13.5,-0.0523235,0,135,50
13.8,-0.0539542,0,135,50
14.1,-0.0554847,0,135,50
14.4,-0.0575603,0,135,50
14.7,-0.059189,0,135,50
15,-0.059075,0,135,50
15.3,-0.0620605,0,135,50
15.6,-0.0614787,0,135,50
15.9,-0.0627445,0,135,50
16.2,-0.0663087,0,135,50
16.5,-0.0679772,0,135,50
16.8,-0.0707325,0,135,50
17.1,-0.0726412,0,135,50
17.4,-0.0751023,0,135,50
17.7,-0.0789325,0,135,50
18,-0.0810922,0,135,50
18.3,-0.0814198,0,135,50
18.6,-0.083453,0,135,50
18.9,-0.0844905,0,135,50
19.2,-0.0844765,0,135,50
19.5,-0.0854223,0,135,50
19.8,-0.0877663,0,135,50
20.1,-0.088627,0,135,50
20.4,-0.0912292,0,135,50
20.7,-0.0897547,0,135,50
21,-0.0883187,0,135,50
21.3,-0.088165,0,135,50
21.6,-0.0898735,0,135,50
21.9,-0.089485,0,135,50
22.2,-0.0883107,0,135,50
22.5,-0.086534,0,135,50
22.8,-0.0871048,0,135,50
23.1,-0.0883862,0,135,50
23.4,-0.0886893,0,135,50
23.7,-0.0875573,0,135,50
24,-0.085843,0,135,50
24.3,-0.0857373,0,135,50
24.6,-0.0859135,0,135,50
24.9,-0.085688,0,135,50
25.2,-0.0828695,0,135,50
25.5,-0.0813277,0,135,50
25.8,-0.0790122,0,135,50
26.1,-0.07596,0,135,50
26.4,-0.0746232,0,135,50
26.7,-0.0732983,0,135,50
27,-0.071841,0,135,50
27.3,-0.0706502,0,135,50
27.6,-0.0684848,0,135,50
27.9,-0.0659685,0,135,50
28.2,-0.067259,0,135,50
28.5,-0.06528,0,135,50
28.8,-0.0653508,0,135,50
29.1,-0.0675212,0,135,50
29.4,-0.0673352,0,135,50
29.7,-0.0662865,0,135,50
30,-0.0630505,0,135,50
30.3,-0.0628488,0,135,50
30.6,-0.061702,0,135,50
30.9,-0.061441,0,135,50
31.2,-0.0582925,0,135,50
31.5,-0.0551123,0,135,50
31.8,-0.052995,0,135,50
32.1,-0.0490223,0,135,50
32.4,-0.0459552,0,135,50
32.7,-0.0432573,0,135,50
33,-0.040781,0,135,50
33.3,-0.040772,0,135,50
33.6,-0.0377058,0,135,50
33.9,-0.034302,0,135,50
34.2,-0.0320767,0,135,50
34.5,-0.0317915,0,135,50
34.8,-0.0307653,0,135,50
35.1,-0.0310712,0,135,50
35.4,-0.0313695,0,135,50
35.7,-0.0308415,0,135,50
36,-0.0309568,0,135,50
36.3,-0.0316722,0,135,50
36.6,-0.0319328,0,135,50
36.9,-0.030698,0,135,50
37.2,-0.031723,0,135,50
37.5,-0.0321865,0,135,50
37.8,-0.0327923,0,135,50
38.1,-0.0330965,0,135,50
38.4,-0.0323317,0,135,50
38.7,-0.0345985,0,135,50
39,-0.0343632,0,135,50
39.3,-0.0344245,0,135,50
39.6,-0.0354697,0,135,50
39.9,-0.0338585,0,135,50
40.2,-0.0327952,0,135,50
40.5,-0.0344705,0,135,50
40.8,-0.0345675,0,135,50
41.1,-0.03666,0,135,50
41.4,-0.0381857,0,135,50
41.7,-0.0392725,0,135,50
42,-0.0394622,0,135,50
42.3,-0.0408748,0,135,50
42.6,-0.0425587,0,135,50
42.9,-0.0439087,0,135,50
43.2,-0.046926,0,135,50
43.5,-0.0469322,0,135,50
43.8,-0.047981,0,135,50
44.1,-0.048229,0,135,50
44.4,-0.046885,0,135,50
44.7,-0.0439912,0,135,50
45,-0.0440913,0,135,50
45.3,-0.0432677,0,135,50
45.6,-0.0442675,0,135,50
45.9,-0.0438335,0,135,50
46.2,-0.0436367,0,135,50
46.5,-0.0436233,0,135,50
46.8,-0.044932,0,135,50
47.1,-0.043722,0,135,50
47.4,-0.0455685,0,135,50
47.7,-0.043183,0,135,50
48,-0.0422907,0,135,50
48.3,-0.040798,0,135,50
48.6,-0.0399107,0,135,50
48.9,-0.038376,0,135,50
49.2,-0.0357397,0,135,50
49.5,-0.0328083,0,135,50
49.8,-0.030728,0,135,50
50.1,-0.0282502,0,135,50
50.4,-0.0251355,0,135,50
50.7,-0.0225437,0,135,50
51,-0.0211637,0,135,50
51.3,-0.0193742,0,135,50
51.6,-0.0184867,0,135,50
51.9,-0.016242,0,135,50
52.2,-0.0154655,0,135,50
52.5,-0.0157337,0,135,50
52.8,-0.013258,0,135,50
