time,delta_freq,event,power,f0
0,0.161553,0,244,50
0.3,0.160921,0,244,50
0.6,0.159211,0,244,50
0.9,0.157368,0,244,50
1.2,0.157569,0,244,50
1.5,0.155727,0,244,50
1.8,0.156464,0,244,50
2.1,0.15573,0,244,50
2.4,0.156144,0,244,50
2.7,0.155857,0,244,50
3,0.15801,0,244,50
3.3,0.159094,0,244,50
3.6,0.160441,0,244,50
3.9,0.161844,0,244,50
4.2,0.164346,0,244,50
4.5,0.164983,0,244,50
4.8,0.166211,0,244,50
5.1,0.167225,0,244,50
5.4,0.167338,0,244,50
5.7,0.168004,0,244,50
6,0.169638,0,244,50
6.3,0.170126,0,244,50
6.6,0.171079,0,244,50
6.9,0.173107,0,244,50
7.2,0.17473,0,244,50
7.5,0.176146,0,244,50
7.8,0.177806,0,244,50
8.1,0.178181,0,244,50
8.4,0.180412,0,244,50
8.7,0.181517,0,244,50
9,0.181892,0,244,50
9.3,0.183092,0,244,50
9.6,0.183383,0,244,50
9.9,0.182575,0,244,50
10.2,0.182291,0,244,50
10.5,0.182458,0,244,50
10.8,0.182692,0,244,50
11.1,0.1824,0,244,50
11.4,0.181936,0,244,50
11.7,0.181571,0,244,50
12,0.181673,0,244,50
12.3,0.180929,0,244,50
12.6,0.181255,0,244,50
12.9,0.181088,0,244,50
13.2,0.180096,0,244,50
13.5,0.180369,0,244,50
13.8,0.180643,0,244,50
14.1,0.180656,0,244,50
14.4,0.179878,0,244,50
14.7,0.179982,0,244,50
15,0.178466,0,244,50
15.3,0.178871,0,244,50
15.6,0.177335,0,244,50
15.9,0.179049,0,244,50
16.2,0.177926,0,244,50
16.5,0.18016,0,244,50
16.8,0.180823,0,244,50
17.1,0.181779,0,244,50
17.4,0.182534,0,244,50
17.7,0.184881,0,244,50
18,0.18827,0,244,50
18.3,0.18856,0,244,50
18.6,0.187983,0,244,50
18.9,0.188302,0,244,50
19.2,0.189598,0,244,50
19.5,0.190406,0,244,50
19.8,0.189143,0,244,50
20.1,0.188071,0,244,50
20.4,0.186617,0,244,50
20.7,0.184789,0,244,50
21,0.183677,0,244,50
21.3,0.181058,0,244,50
21.6,0.180817,0,244,50
21.9,0.180305,0,244,50
22.2,0.18085,0,244,50
22.5,0.181358,0,244,50
22.8,0.182418,0,244,50
23.1,0.181913,0,244,50
23.4,0.181655,0,244,50
23.7,0.18248,0,244,50
24,0.182445,0,244,50
24.3,0.182206,0,244,50
24.6,0.182526,0,244,50
24.9,0.18285,0,244,50
25.2,0.184422,0,244,50
25.5,0.186543,0,244,50
25.8,0.187306,0,244,50
26.1,0.188452,0,244,50
26.4,0.189785,0,244,50
26.7,0.191956,0,244,50
27,0.195614,0,244,50
27.3,0.198026,0,244,50
27.6,0.201329,0,244,50
27.9,0.204225,0,244,50
28.2,0.205469,0,244,50
28.5,0.207235,0,244,50
28.8,0.209161,0,244,50
29.1,0.211624,0,244,50
29.4,0.213764,0,244,50
29.7,0.214956,0,244,50
30,0.216142,0,244,50
30.3,0.216132,0,244,50
30.6,0.216221,0,244,50
30.9,0.217816,0,244,50
31.2,0.218473,0,244,50
31.5,0.218488,0,244,50
31.8,0.218935,0,244,50
32.1,0.220204,0,244,50
32.4,0.220546,0,244,50
32.7,0.22236,0,244,50
33,0.221884,0,244,50
33.3,0.222416,0,244,50
33.6,0.221936,0,244,50
33.9,0.221138,0,244,50
34.2,0.221052,0,244,50
34.5,0.2186,0,244,50
34.8,0.218502,0,244,50
35.1,0.217715,0,244,50
35.4,0.21461,0,244,50
35.7,0.213795,0,244,50
36,0.212672,0,244,50
36.3,0.212272,0,244,50
36.6,0.210332,0,244,50
36.9,0.208987,0,244,50
37.2,0.206669,0,244,50
37.5,0.204213,0,244,50
37.8,0.202254,0,244,50
38.1,0.20195,0,244,50
38.4,0.200492,0,244,50
38.7,0.198674,0,244,50
39,0.199482,0,244,50
39.3,0.199184,0,244,50
39.6,0.197927,0,244,50
39.9,0.197823,0,244,50
40.2,0.197318,0,244,50
40.5,0.196402,0,244,50
40.8,0.195569,0,244,50
41.1,0.195149,0,244,50
41.4,0.19411,0,244,50
41.7,0.192677,0,244,50
42,0.19055,0,244,50
42.3,0.191401,0,244,50
42.6,0.189472,0,244,50
42.9,0.187653,0,244,50
43.2,0.185804,0,244,50
43.5,0.185537,0,244,50
43.8,0.182631,0,244,50
44.1,0.18185,0,244,50
44.4,0.181375,0,244,50
44.7,0.179524,0,244,50
45,0.176552,0,244,50
45.3,0.175884,0,244,50
45.6,0.174276,0,244,50
45.9,0.172383,0,244,50
46.2,0.171867,0,244,50
46.5,0.171644,0,244,50
46.8,0.170698,0,244,50
47.1,0.169861,0,244,50
47.4,0.168171,0,244,50
47.7,0.169373,0,244,50
48,0.167535,0,244,50
48.3,0.16706,0,244,50
48.6,0.166213,0,244,50
48.9,0.164917,0,244,50
49.2,0.162381,0,244,50
49.5,0.161203,0,244,50
49.8,0.160598,0,244,50
50.1,0.158697,0,244,50
50.4,0.158252,0,244,50
50.7,0.157733,0,244,50
51,0.155566,0,244,50
51.3,0.154108,0,244,50
51.6,0.153089,0,244,50
51.9,0.149994,0,244,50
52.2,0.148982,0,244,50
52.5,0.149842,0,244,50
52.8,0.149484,0,244,50
53.1,0.150011,0,244,50
53.4,0.150919,0,244,50
53.7,0.150938,0,244,50
54,0.150808,0,244,50
54.3,0.151415,0,244,50
54.6,0.151364,0,244,50
54.9,0.152397,0,244,50
55.2,0.153177,0,244,50
55.5,0.153025,0,244,50
55.8,0.152672,0,244,50
56.1,0.153104,0,244,50
56.4,0.154995,0,244,50
56.7,0.154798,0,244,50
57,0.153717,0,244,50
57.3,0.154144,0,244,50
57.6,0.155495,0,244,50
57.9,0.154909,0,244,50
58.2,0.156063,0,244,50
58.5,0.155497,0,244,50
58.8,0.155917,0,244,50
59.1,0.155196,0,244,50
59.4,0.154957,0,244,50
59.7,0.152831,0,244,50
60,0.152664,0,244,50
60.3,0.152413,0,244,50
60.6,0.152487,0,244,50
60.9,0.151409,0,244,50
61.2,0.15196,0,244,50
61.5,0.151147,0,244,50
61.8,0.151543,0,244,50
62.1,0.15125,0,244,50
62.4,0.152805,0,244,50
62.7,0.152239,0,244,50
63,0.15429,0,244,50
63.3,0.15652,0,244,50
63.6,0.157751,0,244,50
63.9,0.15978,0,244,50
64.2,0.161929,0,244,50
64.5,0.162612,0,244,50
64.8,0.16314,0,244,50
65.1,0.163653,0,244,50
65.4,0.165795,0,244,50
65.7,0.167124,0,244,50
66,0.167999,1,244,50
66.3,0.169282,1,244,50
66.6,0.162886,1,244,50
66.9,0.147965,1,244,50
67.2,0.131641,1,244,50
67.5,0.114868,1,244,50
67.8,0.102255,1,244,50
68.1,0.0888008,1,244,50
68.4,0.0756554,1,244,50
68.7,0.0611618,1,244,50
69,0.0482106,1,244,50
69.3,0.0354842,1,244,50
69.6,0.0248498,1,244,50
69.9,0.0143884,1,244,50
70.2,0.0033812,1,244,50
70.5,-0.00731,1,244,50
70.8,-0.0146438,1,244,50
71.1,-0.0232238,1,244,50
71.4,-0.0292296,1,244,50
71.7,-0.0347208,1,244,50
72,-0.0419914,1,244,50
72.3,-0.0464734,1,244,50
72.6,-0.0509228,1,244,50
72.9,-0.0554998,1,244,50
73.2,-0.0588168,1,244,50
73.5,-0.0623528,1,244,50
73.8,-0.0646198,1,244,50
74.1,-0.067291,1,244,50
74.4,-0.0681938,1,244,50
74.7,-0.0713358,1,244,50
75,-0.0744182,1,244,50
75.3,-0.0739388,1,244,50
75.6,-0.0736878,1,244,50
75.9,-0.0719616,1,244,50
76.2,-0.072158,1,244,50
76.5,-0.0729002,1,244,50
76.8,-0.0731316,1,244,50
77.1,-0.0709936,1,244,50
77.4,-0.066685,1,244,50
77.7,-0.063888,1,244,50
78,-0.0600424,1,244,50
78.3,-0.0570478,1,244,50
78.6,-0.0528886,1,244,50
78.9,-0.0469834,1,244,50
79.2,-0.0432856,1,244,50
79.5,-0.0387376,1,244,50
79.8,-0.0342488,1,244,50
80.1,-0.0295928,1,244,50
80.4,-0.0260184,1,244,50
80.7,-0.0213598,1,244,50
81,-0.0166806,1,244,50
81.3,-0.0108552,1,244,50
81.6,-0.0072578,1,244,50
81.9,-0.0035232,1,244,50
82.2,0.0007852,1,244,50
82.5,0.0036656,1,244,50
82.8,0.0086768,1,244,50
83.1,0.0117898,1,244,50
83.4,0.0160738,1,244,50
83.7,0.0209744,1,244,50
84,0.0238706,1,244,50
84.3,0.0289912,1,244,50
84.6,0.031098,1,244,50
84.9,0.0353394,1,244,50
85.2,0.0393506,1,244,50
85.5,0.042324,1,244,50
85.8,0.0438824,1,244,50
86.1,0.0441804,1,244,50
86.4,0.0476134,1,244,50
86.7,0.0480346,1,244,50
87,0.049641,1,244,50
87.3,0.0506408,1,244,50
87.6,0.049845,1,244,50
87.9,0.0503272,1,244,50
88.2,0.0519204,1,244,50
88.5,0.0516918,1,244,50
88.8,0.050935,1,244,50
89.1,0.0510034,1,244,50
89.4,0.0517652,1,244,50
89.7,0.051197,1,244,50
90,0.0525902,1,244,50
90.3,0.0534216,1,244,50
90.6,0.0546528,1,244,50
90.9,0.0567144,1,244,50
91.2,0.057562,1,244,50
91.5,0.0586218,1,244,50
91.8,0.0587384,1,244,50
92.1,0.0614774,1,244,50
92.4,0.0633592,1,244,50
92.7,0.064581,1,244,50
93,0.0660562,1,244,50
93.3,0.0674656,1,244,50
93.6,0.0674018,1,244,50
93.9,0.0674192,1,244,50
94.2,0.0683472,1,244,50
94.5,0.0685602,1,244,50
94.8,0.0677574,1,244,50
95.1,0.0666666,1,244,50
95.4,0.0679488,1,244,50
95.7,0.0677266,1,244,50
96,0.0686466,0,244,50
96.3,0.0666036,0,244,50
96.6,0.0658966,0,244,50
96.9,0.0655282,0,244,50
97.2,0.0670102,0,244,50
97.5,0.0676866,0,244,50
97.8,0.067258,0,244,50
98.1,0.0675528,0,244,50
98.4,0.0681872,0,244,50
98.7,0.0675504,0,244,50
99,0.0687104,0,244,50
99.3,0.0687744,0,244,50
99.6,0.0676164,0,244,50
99.9,0.068686,0,244,50
100.2,0.0690926,0,244,50
100.5,0.068116,0,244,50
100.8,0.0668172,0,244,50
101.1,0.0666376,0,244,50
101.4,0.0660906,0,244,50
101.7,0.0667168,0,244,50
102,0.0678718,0,244,50
102.3,0.0687898,0,244,50
102.6,0.0691246,0,244,50
102.9,0.0696612,0,244,50
103.2,0.0694542,0,244,50
103.5,0.0702204,0,244,50
103.8,0.0697094,0,244,50
104.1,0.068145,0,244,50
104.4,0.067082,0,244,50
104.7,0.0676212,0,244,50
105,0.0679582,0,244,50
105.3,0.0689418,0,244,50
105.6,0.0698134,0,244,50
105.9,0.0697548,0,244,50
106.2,0.0706458,0,244,50
106.5,0.0673736,0,244,50
106.8,0.0656824,0,244,50
107.1,0.064295,0,244,50
107.4,0.0628342,0,244,50
107.7,0.0595174,0,244,50
108,0.059282,0,244,50
108.3,0.0566368,0,244,50
108.6,0.0560206,0,244,50
108.9,0.0557146,0,244,50
109.2,0.0537984,0,244,50
109.5,0.0544074,0,244,50
109.8,0.0529688,0,244,50
110.1,0.0528056,0,244,50
110.4,0.0531556,0,244,50
110.7,0.0524476,0,244,50
111,0.0519668,0,244,50
111.3,0.0513404,0,244,50
111.6,0.0512196,0,244,50
111.9,0.0500028,0,244,50
112.2,0.048814,0,244,50
112.5,0.047692,0,244,50
112.8,0.0445234,0,244,50
113.1,0.0439054,0,244,50
113.4,0.0435284,0,244,50
113.7,0.0419712,0,244,50
114,0.042177,0,244,50
114.3,0.0408342,0,244,50
114.6,0.0406682,0,244,50
114.9,0.0389262,0,244,50
115.2,0.0384394,0,244,50
115.5,0.036554,0,244,50
115.8,0.0364334,0,244,50
116.1,0.034027,0,244,50
116.4,0.0335762,0,244,50
116.7,0.0331786,0,244,50
117,0.0336558,0,244,50
117.3,0.0327022,0,244,50
117.6,0.0317498,0,244,50
117.9,0.0307222,0,244,50
118.2,0.0314026,0,244,50
118.5,0.0308442,0,244,50
118.8,0.0302692,0,244,50
119.1,0.0295842,0,244,50
119.4,0.0291722,0,244,50
119.7,0.0290874,0,244,50
120,0.0289124,0,244,50
120.3,0.0295528,0,244,50
120.6,0.0300646,0,244,50
120.9,0.0304262,0,244,50
