time,delta_freq,event,power,f0
0,-0.00346625,0,110,50
0.3,-0.00380525,0,110,50
0.6,-0.00431975,0,110,50
0.9,-0.00457575,0,110,50
1.2,-0.00518925,0,110,50
1.5,-0.006492,0,110,50
1.8,-0.006933,0,110,50
2.1,-0.006992,0,110,50
2.4,-0.00732125,0,110,50
2.7,-0.006037,0,110,50
3,-0.0066135,0,110,50
3.3,-0.00446575,0,110,50
3.6,-0.0057545,0,110,50
3.9,-0.00399075,0,110,50
4.2,-0.00392475,0,110,50
4.5,-0.00252825,0,110,50
4.8,-0.0031065,0,110,50
5.1,-0.00216775,0,110,50
5.4,-0.00393475,0,110,50
5.7,-0.00271675,0,110,50
6,-0.0026435,0,110,50
6.3,-0.002076,0,110,50
6.6,-0.00080325,0,110,50
6.9,-0.0002885,0,110,50
7.2,-0.00126825,0,110,50
7.5,-0.00207325,0,110,50
7.8,-0.00283325,0,110,50
8.1,-0.00333425,0,110,50
8.4,-0.004751,0,110,50
8.7,-0.005728,0,110,50
9,-0.0075135,0,110,50
9.3,-0.008779,0,110,50
9.6,-0.0095585,0,110,50
9.9,-0.0107082,0,110,50
10.2,-0.0110312,0,110,50
10.5,-0.010289,0,110,50
10.8,-0.010508,0,110,50
11.1,-0.0108602,0,110,50
11.4,-0.0107975,0,110,50
11.7,-0.011926,0,110,50
12,-0.0104065,0,110,50
12.3,-0.0116083,0,110,50
12.6,-0.0113747,0,110,50
12.9,-0.013357,0,110,50
13.2,-0.012035,0,110,50
13.5,-0.0148777,0,110,50
13.8,-0.0146277,0,110,50
14.1,-0.017976,0,110,50
14.4,-0.018393,0,110,50
14.7,-0.0220668,0,110,50
15,-0.023958,0,110,50
15.3,-0.02695,0,110,50
15.6,-0.028528,0,110,50
15.9,-0.0308975,0,110,50
16.2,-0.0332267,0,110,50
16.5,-0.0353838,0,110,50
16.8,-0.0376302,0,110,50
17.1,-0.039739,0,110,50
17.4,-0.0401488,0,110,50
17.7,-0.042716,0,110,50
18,-0.0423635,0,110,50
18.3,-0.0434422,0,110,50
18.6,-0.0436773,0,110,50
18.9,-0.0442855,0,110,50
19.2,-0.0443943,0,110,50
19.5,-0.0439965,0,110,50
19.8,-0.044149,0,110,50
20.1,-0.0424572,0,110,50
20.4,-0.0415147,0,110,50
20.7,-0.0404512,0,110,50
21,-0.0389257,0,110,50
21.3,-0.0386127,0,110,50
21.6,-0.0366918,0,110,50
21.9,-0.0349605,0,110,50
22.2,-0.0344697,0,110,50
22.5,-0.033078,0,110,50
22.8,-0.0320897,0,110,50
23.1,-0.0297107,0,110,50
23.4,-0.0283905,0,110,50
23.7,-0.025735,0,110,50
24,-0.0259597,0,110,50
24.3,-0.0237725,0,110,50
24.6,-0.0211403,0,110,50
24.9,-0.017752,0,110,50
25.2,-0.0147152,0,110,50
25.5,-0.0121228,0,110,50
25.8,-0.013243,0,110,50
26.1,-0.0119708,0,110,50
26.4,-0.0119422,0,110,50
26.7,-0.0092085,0,110,50
27,-0.00848225,0,110,50
27.3,-0.0049545,0,110,50
27.6,-0.0041625,0,110,50
27.9,-0.00176975,0,110,50
28.2,-0.00043225,0,110,50
28.5,0.0005365,0,110,50
28.8,0.0001865,0,110,50
29.1,0.0014535,0,110,50
29.4,0.001073,0,110,50
29.7,0.00216475,0,110,50
30,0.00387325,0,110,50
30.3,0.0035155,0,110,50
30.6,0.004042,0,110,50
30.9,0.0030425,0,110,50
31.2,0.003671,0,110,50
31.5,0.00274575,0,110,50
31.8,0.0048735,0,110,50
32.1,0.004995,0,110,50
32.4,0.0052445,0,110,50
32.7,0.00500625,0,110,50
33,0.0041965,0,110,50
33.3,0.0049155,0,110,50
33.6,0.004684,0,110,50
33.9,0.004468,0,110,50
34.2,0.00388075,0,110,50
34.5,0.0034625,0,110,50
34.8,0.0030545,0,110,50
35.1,0.0017235,0,110,50
35.4,0.0006565,0,110,50
35.7,-0.001405,0,110,50
36,-0.003887,0,110,50
36.3,-0.00638825,0,110,50
36.6,-0.00700075,0,110,50
36.9,-0.00750925,0,110,50
37.2,-0.0099475,0,110,50
37.5,-0.0088495,0,110,50
37.8,-0.0100795,0,110,50
38.1,-0.00924425,0,110,50
38.4,-0.011624,0,110,50
38.7,-0.0102005,0,110,50
39,-0.0118193,0,110,50
39.3,-0.0111922,0,110,50
39.6,-0.0102995,0,110,50
39.9,-0.008544,0,110,50
40.2,-0.00917025,0,110,50
40.5,-0.0085355,0,110,50
40.8,-0.007886,0,110,50
41.1,-0.008421,0,110,50
41.4,-0.00821725,0,110,50
41.7,-0.0085695,0,110,50
42,-0.007611,1,110,50
42.3,-0.0084395,1,110,50
42.6,-0.0072555,1,110,50
42.9,-0.0103237,1,110,50
43.2,-0.0118572,1,110,50
43.5,-0.0130268,1,110,50
43.8,-0.0149485,1,110,50
44.1,-0.0167982,1,110,50
44.4,-0.0174352,1,110,50
44.7,-0.0191673,1,110,50
45,-0.0195443,1,110,50
45.3,-0.02023,1,110,50
45.6,-0.0202635,1,110,50
