time,delta_freq,event,power,f0
0,-0.034356,0,131,50
0.3,-0.0326678,0,131,50
0.6,-0.0294452,0,131,50
0.9,-0.0269765,0,131,50
1.2,-0.0240035,0,131,50
1.5,-0.0200985,0,131,50
1.8,-0.018139,0,131,50
2.1,-0.0162225,0,131,50
2.4,-0.0154695,0,131,50
2.7,-0.015277,0,131,50
3,-0.0142875,0,131,50
3.3,-0.013819,0,131,50
3.6,-0.0118788,0,131,50
3.9,-0.0121222,0,131,50
4.2,-0.0109415,0,131,50
4.5,-0.010462,0,131,50
4.8,-0.00975775,0,131,50
5.1,-0.00843125,0,131,50
5.4,-0.008533,0,131,50
5.7,-0.00857425,0,131,50
6,-0.009475,0,131,50
6.3,-0.0100392,0,131,50
6.6,-0.010556,0,131,50
6.9,-0.010038,0,131,50
7.2,-0.00899575,0,131,50
7.5,-0.0093565,0,131,50
7.8,-0.00801625,0,131,50
8.1,-0.00676275,0,131,50
8.4,-0.0063415,0,131,50
8.7,-0.006832,0,131,50
9,-0.00721675,0,131,50
9.3,-0.00745125,0,131,50
9.6,-0.00829625,0,131,50
9.9,-0.00968725,0,131,50
10.2,-0.00888275,0,131,50
10.5,-0.00836825,0,131,50
10.8,-0.00844125,0,131,50
11.1,-0.0058535,0,131,50
11.4,-0.00448975,0,131,50
11.7,-0.00337025,0,131,50
12,-0.00139625,0,131,50
12.3,0.00012275,0,131,50
12.6,0.00207425,0,131,50
12.9,0.0018915,0,131,50
13.2,0.0024825,0,131,50
13.5,0.0037165,0,131,50
13.8,0.00327975,0,131,50
14.1,0.00214025,0,131,50
14.4,0.00238925,0,131,50
14.7,0.0038405,0,131,50
15,0.003888,0,131,50
15.3,0.004759,0,131,50
15.6,0.00667375,0,131,50
15.9,0.00799825,0,131,50
16.2,0.00947175,0,131,50
16.5,0.0103023,0,131,50
16.8,0.0101542,0,131,50
17.1,0.0112058,0,131,50
17.4,0.011947,0,131,50
17.7,0.0119603,0,131,50
18,0.0147105,0,131,50
18.3,0.01465,0,131,50
18.6,0.016432,0,131,50
18.9,0.0160068,0,131,50
19.2,0.0167365,0,131,50
19.5,0.0180875,0,131,50
19.8,0.0172555,0,131,50
20.1,0.0165595,0,131,50
20.4,0.015201,0,131,50
20.7,0.01228,0,131,50
21,0.0104798,0,131,50
21.3,0.00667725,0,131,50
21.6,0.005614,0,131,50
21.9,0.00417,0,131,50
22.2,0.0022455,0,131,50
22.5,-0.00080725,0,131,50
22.8,-0.0026625,0,131,50
23.1,-0.003511,0,131,50
23.4,-0.00619125,0,131,50
23.7,-0.00823475,0,131,50
24,-0.010139,0,131,50
24.3,-0.0132755,0,131,50
24.6,-0.0146028,0,131,50
24.9,-0.015758,0,131,50
25.2,-0.0170887,0,131,50
25.5,-0.0179995,0,131,50
25.8,-0.0196842,0,131,50
26.1,-0.020803,0,131,50
26.4,-0.0216915,0,131,50
26.7,-0.0243515,0,131,50
27,-0.0253058,0,131,50
27.3,-0.0276852,0,131,50
27.6,-0.0291765,0,131,50
27.9,-0.0305392,0,131,50
28.2,-0.0313232,0,131,50
28.5,-0.0328368,0,131,50
28.8,-0.0347865,0,131,50
29.1,-0.0348242,0,131,50
29.4,-0.0465742,0,131,50
29.7,-0.0455582,0,131,50
30,-0.0453337,0,131,50
30.3,-0.0467793,0,131,50
30.6,-0.0488595,0,131,50
30.9,-0.0510678,0,131,50
31.2,-0.0525105,0,131,50
31.5,-0.0522473,0,131,50
31.8,-0.0527577,0,131,50
32.1,-0.0535355,0,131,50
32.4,-0.0537305,0,131,50
32.7,-0.053123,0,131,50
33,-0.054777,0,131,50
33.3,-0.0551767,0,131,50
33.6,-0.0547187,0,131,50
33.9,-0.0535707,0,131,50
34.2,-0.0517957,0,131,50
34.5,-0.0513307,0,131,50
34.8,-0.0516285,0,131,50
35.1,-0.0519265,0,131,50
35.4,-0.0537057,0,131,50
35.7,-0.0552845,0,131,50
36,-0.055821,0,131,50
36.3,-0.0587338,0,131,50
36.6,-0.0588005,0,131,50
36.9,-0.0596853,0,131,50
37.2,-0.0585287,0,131,50
37.5,-0.0577738,0,131,50
37.8,-0.0560912,0,131,50
38.1,-0.0542315,0,131,50
38.4,-0.0519597,0,131,50
38.7,-0.052542,0,131,50
39,-0.0514225,0,131,50
39.3,-0.0488345,0,131,50
39.6,-0.0482685,0,131,50
39.9,-0.0466622,0,131,50
40.2,-0.046032,0,131,50
40.5,-0.044547,0,131,50
40.8,-0.0440605,0,131,50
41.1,-0.0433122,0,131,50
41.4,-0.0402075,0,131,50
41.7,-0.0377985,0,131,50
42,-0.0344025,0,131,50
42.3,-0.0321125,0,131,50
42.6,-0.0298218,0,131,50
42.9,-0.0275745,0,131,50
43.2,-0.026814,0,131,50
43.5,-0.0230752,0,131,50
43.8,-0.0209027,0,131,50
44.1,-0.0183812,0,131,50
44.4,-0.0155125,0,131,50
44.7,-0.0142745,0,131,50
45,-0.012752,0,131,50
45.3,-0.0123265,0,131,50
45.6,-0.0107925,0,131,50
45.9,-0.0089265,0,131,50
46.2,-0.00733575,0,131,50
46.5,-0.00637575,0,131,50
46.8,-0.00492375,0,131,50
47.1,-0.00360625,0,131,50
47.4,-0.00175825,0,131,50
47.7,-0.0010215,0,131,50
48,0.00132525,0,131,50
48.3,0.0024985,0,131,50
48.6,0.002173,0,131,50
48.9,0.0034605,0,131,50
49.2,0.0037365,0,131,50
49.5,0.0061005,0,131,50
49.8,0.0063965,0,131,50
50.1,0.0071215,0,131,50
50.4,0.00761,0,131,50
50.7,0.00846875,0,131,50
51,0.00984775,0,131,50
51.3,0.0104925,0,131,50
51.6,0.011641,0,131,50
51.9,0.0109617,0,131,50
52.2,0.0115845,0,131,50
52.5,0.0111828,0,131,50
52.8,0.0110555,0,131,50
53.1,0.0106968,0,131,50
53.4,0.0107865,0,131,50
53.7,0.0116975,0,131,50
54,0.0104968,0,131,50
54.3,0.009398,0,131,50
54.6,0.0096815,0,131,50
54.9,0.0113573,0,131,50
55.2,0.0115745,0,131,50
55.5,0.0136102,0,131,50
55.8,0.0136323,1,131,50
56.1,0.014106,1,131,50
56.4,0.013113,1,131,50
56.7,0.00178025,1,131,50
57,-0.0119605,1,131,50
57.3,-0.0271982,1,131,50
57.6,-0.0382245,1,131,50
57.9,-0.048556,1,131,50
58.2,-0.0570108,1,131,50
58.5,-0.0668078,1,131,50
58.8,-0.0773368,1,131,50
59.1,-0.0871545,1,131,50
59.4,-0.103738,1,131,50
59.7,-0.122572,1,131,50
60,-0.13411,1,131,50
60.3,-0.144812,1,131,50
60.6,-0.152696,1,131,50
60.9,-0.15775,1,131,50
61.2,-0.160941,1,131,50
61.5,-0.164825,1,131,50
61.8,-0.167803,1,131,50
62.1,-0.16976,1,131,50
62.4,-0.171484,1,131,50
62.7,-0.170914,1,131,50
63,-0.171529,1,131,50
63.3,-0.172149,1,131,50
63.6,-0.170467,1,131,50
63.9,-0.16912,1,131,50
64.2,-0.166391,1,131,50
64.5,-0.164906,1,131,50
64.8,-0.161208,1,131,50
65.1,-0.158342,1,131,50
65.4,-0.15604,1,131,50
65.7,-0.154088,1,131,50
66,-0.152532,1,131,50
66.3,-0.149985,1,131,50
66.6,-0.147712,1,131,50
66.9,-0.145109,1,131,50
67.2,-0.143034,1,131,50
67.5,-0.140202,1,131,50
67.8,-0.138766,1,131,50
68.1,-0.137706,1,131,50
68.4,-0.134248,1,131,50
68.7,-0.133487,1,131,50
69,-0.130271,1,131,50
69.3,-0.130571,1,131,50
69.6,-0.127789,1,131,50
69.9,-0.127111,1,131,50
70.2,-0.125482,1,131,50
70.5,-0.123048,1,131,50
70.8,-0.124108,1,131,50
71.1,-0.124459,1,131,50
71.4,-0.124074,1,131,50
71.7,-0.124461,1,131,50
72,-0.123754,1,131,50
72.3,-0.123766,1,131,50
72.6,-0.124263,1,131,50
72.9,-0.124041,1,131,50
73.2,-0.12523,1,131,50
73.5,-0.126433,1,131,50
73.8,-0.126926,1,131,50
74.1,-0.127315,1,131,50
74.4,-0.127366,1,131,50
74.7,-0.127439,1,131,50
75,-0.127724,1,131,50
75.3,-0.128347,1,131,50
75.6,-0.130083,1,131,50
75.9,-0.130173,1,131,50
76.2,-0.133646,1,131,50
76.5,-0.134932,1,131,50
76.8,-0.13751,1,131,50
77.1,-0.139279,1,131,50
77.4,-0.141514,1,131,50
77.7,-0.144425,1,131,50
78,-0.147322,1,131,50
78.3,-0.1496,1,131,50
78.6,-0.150219,1,131,50
78.9,-0.151655,1,131,50
79.2,-0.152492,1,131,50
79.5,-0.152056,1,131,50
79.8,-0.152426,1,131,50
80.1,-0.152425,1,131,50
80.4,-0.153051,1,131,50
80.7,-0.154187,1,131,50
81,-0.155688,1,131,50
81.3,-0.156388,1,131,50
81.6,-0.157287,1,131,50
81.9,-0.155628,1,131,50
82.2,-0.153136,1,131,50
82.5,-0.152451,1,131,50
82.8,-0.149998,1,131,50
83.1,-0.149977,1,131,50
83.4,-0.148423,1,131,50
83.7,-0.146673,1,131,50
84,-0.14457,1,131,50
84.3,-0.143238,1,131,50
84.6,-0.14208,1,131,50
84.9,-0.139062,1,131,50
85.2,-0.137225,1,131,50
85.5,-0.134141,1,131,50
85.8,-0.131782,0,131,50
86.1,-0.130249,0,131,50
86.4,-0.127165,0,131,50
86.7,-0.125666,0,131,50
87,-0.123204,0,131,50
87.3,-0.122548,0,131,50
87.6,-0.120021,0,131,50
87.9,-0.117663,0,131,50
88.2,-0.115168,0,131,50
88.5,-0.114198,0,131,50
88.8,-0.110475,0,131,50
89.1,-0.110364,0,131,50
89.4,-0.110441,0,131,50
89.7,-0.110461,0,131,50
90,-0.108089,0,131,50
90.3,-0.105168,0,131,50
90.6,-0.10485,0,131,50
90.9,-0.10146,0,131,50
91.2,-0.100875,0,131,50
91.5,-0.0998325,0,131,50
91.8,-0.0973343,0,131,50
