Frecuencia Original [Hz],Frecuencia Polinomio [Hz],Frecuencia Metaheuristica [Hz]
3379,49.856330849899734,49.856330849899734
3379,49.85638409791876,49.85640423271474
3379,49.856437108985205,49.856473456649745
3379,49.856489883632726,49.85653869953917
3379,49.8565424223944,49.85660013214219
3379,49.85659472580273,49.856657918024545
3379,49.85664679438968,49.85671221386152
3379,49.85669862868663,49.85676316972814
3379,49.85675022922438,49.85681092937715
3379,49.85680159653319,49.85685563050528
3379,49.856852731142745,49.856897405008326
3379,49.85690363358215,49.85693637922544
3379,49.85695430437996,49.85697267417317
3379,49.85700474406418,49.85700640576963
3379,49.857054953162205,49.85703768504922
3379,49.857104932200905,49.85706661836832
3379,49.85715468170658,49.85709330760231
3379,49.85720420220495,49.857117850334305
3379,49.85725349422118,49.85714034003588
3379,49.857302558279876,49.857160866240314
3379,49.85735139490508,49.857179514708385
3379,49.85740000462026,49.8571963675873
3379,49.85744838794833,49.85721150356286
3379,49.85749654541164,49.85722499800524
3379,49.85754447753199,49.85723692310867
3379,49.85759218483058,49.85724734802515
3379,49.8576396678281,49.85725633899258
3379,49.85768692704464,49.857263959457526
3379,49.857733962999745,49.85727027019275
3379,49.85778077621239,49.85727532940982
3379,49.857827367201,49.85727919286701
3379,49.85787373648343,49.857281913972585
3379,49.85791988457697,49.85728354388378
3379,49.857965811998376,49.85728413160164
3379,49.85801151926382,49.85728372406178
3379,49.85805700688891,49.85728236622141
3379,49.85810227538872,49.857280101142656
3379,49.85814732527774,49.857276970072334
3379,49.858192157069915,49.857273012518455
3379,49.85823677127863,49.85726826632342
3379,49.8582811684167,49.8572627677342
3379,49.85832534899641,49.857256551469476
3379,49.85836931352945,49.85724965078408
3379,49.85841306252698,49.85724209753057
3379,49.858456596499586,49.857233922218356
3379,49.85849991595731,49.85722515407019
3379,49.85854302140963,49.85721582107645
3379,49.858585913365474,49.857205950046946
3379,49.8586285923332,49.85719556666071
3379,49.85867105882061,49.857184695513574
3379,49.85871331333498,49.857173360163834
3379,49.858755356383,49.85716158317591
3379,49.8587971884708,49.8571493861622
3379,49.85883881010399,49.857136789823215
3379,49.85888022178759,49.85712381398593
3379,49.85892142402607,49.857110477640624
3379,49.85896241732337,49.85709679897607
3379,49.85900320218285,49.85708279541335
3379,49.85904377910733,49.8570684836381
3379,49.859084148599074,49.85705387963158
3379,49.85912431115979,49.857038998700254
3379,49.85916426729062,49.85702385550427
3379,49.85920401749218,49.857008464084664
3379,49.859243562264524,49.85699283788938
3379,49.85928290210714,49.85697698979834
3379,49.85932203751897,49.856960932147295
3379,49.859360968998416,49.856944676750764
3379,49.859399697043315,49.856928234924
3379,49.859438222150956,49.85691161750398
3379,49.85947654481808,49.85689483486959
3379,49.85951466554087,49.856877896960896
3379,49.85955258481497,49.8568608132976
3379,49.85959030313546,49.856843592996796
3379,49.859627820996884,49.85682624478987
3379,49.85966513889321,49.856808777038786
3379,49.8597022573179,49.85679119775162
3379,49.859739176763824,49.85677351459747
3379,49.85977589772332,49.85675573492074
3379,49.85981242068818,49.85673786575477
3379,49.859848746149645,49.85671991383502
3379,49.85988487459841,49.85670188561153
3379,49.8599208065246,49.85668378726097
3379,49.85995654241783,49.856665624698174
3379,49.859992082767135,49.85664740358713
3379,49.860027428061024,49.85662912935159
3379,49.86006257878744,49.856610807185106
3379,49.8600975354338,49.85659244206082
3379,49.86013229848695,49.85657403874069
3379,49.860166868433204,49.85655560178437
3379,49.86020124575833,49.85653713555779
3379,49.860235430947554,49.85651864424123
3379,49.860269424485544,49.85650013183722
3379,49.86030322685642,49.85648160217797
3379,49.86033683854378,49.85646305893257
3379,49.86037026003065,49.85644450561382
3379,49.860403491799524,49.85642594558489
3379,49.86043653433236,49.85640738206552
3379,49.860469388110545,49.85638881813813
3379,49.86050205361495,49.85637025675357
3379,49.8605345313259,49.856351700736695
3379,49.86056682172314,49.85633315279161
3379,49.86059892528593,49.856314615506825
3379,49.86063084249293,49.85629609136006
3379,49.8606625738223,49.85627758272294
3379,49.860694119751635,49.85625909186547
3379,49.86072548075799,49.856240620960286
3379,49.86075665731789,49.85622217208679
3379,49.860787649907294,49.85620374723503
3379,49.86081845900165,49.85618534830951
3379,49.86084908507584,49.856166977132744
3379,49.860879528604215,49.85614863544876
3379,49.86090979006058,49.856130324926355
3379,49.86093986991821,49.856112047162284
3379,49.86096976864983,49.85609380368431
3379,49.86099948672763,49.85607559595406
3379,49.86102902462326,49.85605742536986
3379,49.86105838280781,49.85603929326939
3379,49.86108756175187,49.85602120093218
3379,49.86111656192546,49.856003149582165
3379,49.86114538379808,49.855985140389905
3379,49.86117402783867,49.85596717447493
3379,49.861202494515645,49.85594925290781
3379,49.861230784296886,49.8559313767123
3379,49.861258897649726,49.85591354686722
3379,49.861286835040964,49.85589576430842
3379,49.86131459693687,49.85587802993054
3379,49.86134218380316,49.85586034458875
3379,49.86136959610502,49.85584270910046
3379,49.86139683430711,49.85582512424684
3379,49.86142389887354,49.85580759077439
3379,49.86145079026789,49.85579010939638
3379,49.8614775089532,49.85577268079426
3379,49.86150405539198,49.85575530561898
3379,49.8615304300462,49.85573798449229
3379,49.8615566333773,49.85572071800799
3379,49.86158266584617,49.85570350673302
3379,49.86160852791319,49.8556863512087
3379,49.861634220038184,49.85566925195176
3379,49.86165974268045,49.85565220945533
3379,49.86168509629875,49.85563522419
3379,49.86171028135132,49.855618296604746
3379,49.861735298295855,49.85560142712783
3379,49.861760147589514,49.85558461616766
3379,49.86178482968893,49.85556786411366
