Frecuencia Original [Hz],Frecuencia Polinomio [Hz],Frecuencia Metaheuristica [Hz]
2582,49.9976727776794,49.9976727776794
2582,49.9973655343976,49.997024074762365
2582,49.99701442348552,49.996375532553785
2582,49.99662220335504,49.995727161384366
2582,49.99619152081103,49.99507897152467
2582,49.99572491432178,49.994430973200224
2582,49.99522481721585,49.99378317659163
2582,49.994693560806994,49.993135591834715
2582,49.99413337744798,49.9924882290206
2582,49.99354640351494,49.99184109819582
2582,49.99293468232334,49.99119420936244
2582,49.99230016697677,49.99054757247814
2582,49.99164472314989,49.98990119745635
2582,49.99097013180663,49.98925509416634
2582,49.99027809185484,49.988609272433315
2582,49.98957022273859,49.987963742038545
2582,49.98884806696923,49.98731851271946
2582,49.98811309259631,49.986673594169744
2582,49.98736669561957,49.986028996039444
2582,49.98661020234302,49.98538472793508
2582,49.98584487167215,49.984740799419725
2582,49.98507189735543,49.984097220013155
2582,49.98429241017115,49.983453999191894
2582,49.98350748006044,49.98281114638935
2582,49.98271811820782,49.98216867099592
2582,49.981925279069934,49.98152658235904
2582,49.98112986235372,49.98088488978336
2582,49.9803327149448,49.9802436025308
2582,49.97953463278722,49.97960272982062
2582,49.978736362715296,49.9789622808296
2582,49.97793860423866,49.97832226469205
2582,49.977142011281316,49.97768269049999
2582,49.97634719387563,49.977043567303156
2582,49.9755547198122,49.97640490410919
2582,49.97476511624636,49.975766709883665
2582,49.9739788712623,49.97512899355023
2582,49.97319643539554,49.974491763990656
2582,49.97241822311473,49.97385503004499
2582,49.9716446142634,49.9732188005116
2582,49.970875955462645,49.9725830841473
2582,49.97011256147548,49.971947889667426
2582,49.96935471653359,49.97131322574593
2582,49.96860267562731,49.97067910101549
2582,49.96785666575959,49.970045524067594
2582,49.96711688716466,49.969412503452624
2582,49.966383514492136,49.96878004767996
2582,49.965656697957314,49.96814816521805
2582,49.96493656445831,49.96751686449454
2582,49.96422321866083,49.96688615389635
2582,49.96351674405111,49.96625604176971
2582,49.96281720395795,49.96562653642036
2582,49.96212464254414,49.96499764611353
2582,49.961439085768376,49.964369379074114
2582,49.96076054231789,49.963741743486686
2582,49.96008900451271,49.96311474749566
2582,49.959424449182066,49.96248839920533
2582,49.95876683851353,49.96186270667996
2582,49.95811612087558,49.961237677943906
2582,49.95747223161406,49.96061332098168
2582,49.95683509382325,49.95998964373802
2582,49.95620461909197,49.95936665411803
2582,49.955580708225476,49.95874435998719
2582,49.954963251943454,49.95812276917154
2582,49.954352131554884,49.95750188945766
2582,49.95374721961017,49.95688172859284
2582,49.9531483805311,49.956262294285125
2582,49.95255547121915,49.95564359420341
2582,49.95196834164267,49.955025635977506
2582,49.95138683540338,49.95440842719828
2582,49.95081079028274,49.953791975417666
2582,49.9502400387686,49.953176288148796
2582,49.94967440856268,49.95256137286608
2582,49.94911372306928,49.95194723700527
2582,49.94855780186573,49.951333887963564
2582,49.94800646115495,49.95072133309968
2582,49.94745951420065,49.950109579733926
2582,49.94691677174553,49.949498635148316
2582,49.94637804241296,49.94888850658661
2582,49.94584313309248,49.948279201254444
2582,49.94531184930964,49.947670726319345
2582,49.944783995580444,49.94706308891089
2582,49.944259375750924,49.94645629612073
2582,49.943737793322136,49.9458503550027
2582,49.943219051760984,49.94524527257287
2582,49.942702954797284,49.94464105580968
2582,49.94218930670734,49.944037711653955
2582,49.94167791258454,49.943435247009035
2582,49.9411685785971,49.94283366874082
2582,49.94066111223356,49.942232983677876
2582,49.94015532253618,49.94163319861149
2582,49.939651020322586,49.941034320295785
2582,49.93914801839615,49.94043635544775
2582,49.93864613174519,49.93983931074737
2582,49.93814517773144,49.939243192837644
2582,49.93764497626818,49.93864800832474
2582,49.93714534998803,49.93805376377801
2582,49.93664612440109,49.93746046573008
2582,49.93614712804338,49.93686812067694
2582,49.93564819261603,49.93627673507804
2582,49.93514915311552,49.935686315356314
2582,49.934649847955114,49.93509686789831
2582,49.934150119077884,49.93450839905424
2582,49.933649812061475,49.933920915138046
2582,49.93314877621496,49.933334422427514
2582,49.932646864668,49.93274892716431
2582,49.93214393445247,49.932164435554085
2582,49.93163984657695,49.931580953766534
2582,49.93113446609423,49.930998487935476
2582,49.93062766216197,49.93041704415893
2582,49.930119308096934,49.92983662849919
2582,49.92960928142287,49.929257246982914
2582,49.92909746391226,49.92867890560116
2582,49.92858374162224,49.92810161030952
2582,49.928068004924825,49.927525367028124
2582,49.92755014853163,49.926950181641786
2582,49.927030071513315,49.92637606000002
2582,49.92650767731397,49.92580300791714
2582,49.92598287376058,49.925231031172345
2582,49.925455573067744,49.92466013550977
2582,49.92492569183788,49.92409032663856
2582,49.92439315105708,49.92352161023298
2582,49.923857876086764,49.92295399193244
2582,49.92331979665126,49.92238747734158
2582,49.92277884682163,49.921822072030366
2582,49.922234964995646,49.92125778153416
2582,49.92168809387439,49.92069461135375
2582,49.92113818043529,49.92013256695549
2582,49.920585175902076,49.9195716537713
2582,49.92002903571148,49.91901187719881
2582,49.919469719477085,49.91845324260137
2582,49.918907190950335,49.917895755308166
2582,49.91834141797881,49.917339420614255
2582,49.91777237246199,49.91678424378068
2582,49.91720003030459,49.91623023003451
2582,49.91662437136757,49.915677384568895
2582,49.91604537941698,49.91512571254321
2582,49.91546304207073,49.914575219083034
2582,49.914877350743446,49.91402590928029
2582,49.91428830058942,49.91347778819328
2582,49.91369589044391,49.91293086084678
2582,49.9131001227628,49.912385132232075
2582,49.91250100356068,49.91184060730708
2582,49.91189854234761,49.91129729099635
2582,49.91129275206448,49.91075518819123
2582,49.91068364901723,49.91021430374983
2582,49.91007125280983,49.90967464249717
2582,49.90945558627632,49.90913620922523
2582,49.90883667541188,49.908599008693
2582,49.908214549302926,49.90806304562656
2582,49.9075892400566,49.907528324719166
2582,49.906960782729406,49.90699485063131
2582,49.906329215255255,49.906462627990756
2582,49.905694578372994,49.90593166139269
2582,49.90505691555342,49.905401955399704
2582,49.90441627292589,49.90487351454191
2582,49.90377269920458,49.90434634331701
2582,49.90312624561448,49.90382044619033
2582,49.902476965817186,49.90329582759494
2582,49.90182491583652,49.902772491931685
2582,49.90117015398406,49.90225044356927
2582,49.90051274078467,49.901729686844334
2582,49.89985273890201,49.90121022606149
2582,49.89919021306416,49.90069206549341
2582,49.89852522998935,49.900175209380926
2582,49.89785785831189,49.89965966193305
2582,49.8971881685083,49.89914542732706
2582,49.89651623282375,49.89863250970857
2582,49.89584212519881,49.898120913191605
2582,49.89516592119655,49.89761064185865
2582,49.89448769793004,49.89710169976074
2582,49.893807533990355,49.89659409091752
2582,49.89312550937497,49.89608781931729
2582,49.89244170541676,49.89558288891712
2582,49.89175620471351,49.89507930364287
2582,49.89106909105805,49.89457706738929
2582,49.89038044936895,49.894076184020086
2582,49.889690365621945,49.89357665736795
2582,49.888998926782,49.893078491234675
2582,49.888306220736105,49.89258168939119
2582,49.88761233622676,49.89208625557767
2582,49.88691736278632,49.891592193503534
2582,49.886221390672034,49.89109950684757
2582,49.88552451080195,49.89060819925798
2582,49.88482681469163,49.89011827435246
2582,49.88412839439171,49.889629735718245
2582,49.883429342426396,49.88914258691219
2582,49.88272975173276,49.88865683146086
2582,49.88202971560101,49.88817247286052
2582,49.88132932761566,49.8876895145773
2582,49.88062868159767,49.88720796004721
2582,49.87992787154747,49.88672781267619
2582,49.879226991589064,49.88624907584022
2582,49.87852613591498,49.88577175288535
2582,49.87782539873234,49.8852958471278
2582,49.877124874209834,49.884821361853994
2582,49.876424656425755,49.884348300320646
2582,49.87572483931706,49.88387666575482
2582,49.875025516629385,49.883406461354
2582,49.87432678186822,49.88293769028616
2582,49.873628728251,49.88247035568982
2582,49.87293144866031,49.882004460674096
2582,49.872235035598116,49.88154000831882
2582,49.87153958114106,49.88107700167456
2582,49.8708451768968,49.8806154437627
2582,49.870151913961415,49.88015533757549
2582,49.86945988287789,49.87969668607614
2582,49.8687691735956,49.87923949219888
2582,49.86807987543093,49.878783758849
2582,49.86739207702888,49.87832948890296
2582,49.86670586632584,49.87787668520841
2582,49.86602133051328,49.87742535058428
2582,49.86533855600261,49.87697548782085
2582,49.86465762839105,49.876527099679805
2582,49.86397863242855,49.87608018889429
2582,49.863301651985736,49.87563475816901
2582,49.86262677002298,49.875190810180264
2582,49.86195406856037,49.87474834757602
2582,49.86128362864888,49.874307372976
2582,49.86061553034239,49.873867888971695
2582,49.85994985267091,49.87342989812649
2582,49.85928667361461,49.872993402975695
2582,49.8586260700791,49.87255840602662
2582,49.857968117871465,49.87212490975863
2582,49.85731289167748,49.87169291662323
2582,49.856660465039724,49.87126242904412
2582,49.85601091033667,49.87083344941725
2582,49.855364298762765,49.87040598011089
2582,49.854720700309464,49.86998002346572
2582,49.85408018374721,49.86955558179488
2582,49.85344281660835,49.869132657383986
2582,49.85280866517098,49.8687112524913
2582,49.85217779444375,49.868291369347695
2582,49.851550268151485,49.86787301015677
2582,49.8509261487218,49.86745617709492
2582,49.85030549727257,49.867040872311364
2582,49.849688373600266,49.86662709792825
2582,49.84907483616916,49.8662148560407
2582,49.84846494210136,49.865804148716876
2582,49.84785874716779,49.865394977998044
2582,49.84725630577986,49.86498734589865
2582,49.84665767098204,49.86458125440637
2582,49.84606289444524,49.864176705482194
2582,49.84547202646095,49.86377370106047
2582,49.84488511593618,49.86337224304897
2582,49.844302210389166,49.86297233332899
2582,49.84372335594584,49.86257397375536
2582,49.843148597337056,49.86217716615656
2582,49.8425779778965,49.861781912334756
2582,49.842011539559365,49.861388214065855
2582,49.84144932286173,49.86099607309961
2582,49.84089136694057,49.86060549115964
2582,49.840337709534566,49.86021646994354
2582,49.839788386985425,49.85982901112289
2582,49.839243434240004,49.859443116343385
2582,49.83870288485296,49.859058787224846
2582,49.83816677099008,49.85867602536131
2582,49.83763512343224,49.8582948323211
2582,49.8371079715799,49.857915209646855
2582,49.83658534345823,49.85753715885564
2582,49.83606726572284,49.857160681439
2582,49.83555376366597,49.85678577886298
2582,49.83504486122333,49.85641245256826
2582,49.83454058098141,49.85604070397016
2582,49.83404094418534,49.85567053445875
2582,49.83354597074722,49.855301945398885
2582,49.83305567925499,49.85493493813028
2582,49.83257008698175,49.85456951396756
2582,49.83208920989555,49.854205674200365
2582,49.83161306266962,49.85384342009337
2582,49.831141658693085,49.853482752886364
2582,49.83067501008205,49.85312367379434
2582,49.8302131276911,49.852766184007514
2582,49.82975602112533,49.85241028469143
2582,49.82930369875251,49.852055976986996
2582,49.82885616771591,49.851703262010574
2582,49.82841343394725,49.851352140854026
2582,49.82797550218015,49.85100261458478
2582,49.8275423759639,49.8506546842459
2582,49.82711405767742,49.85030835085617
2582,49.82669054854375,49.849963615410104
2582,49.82627184864466,49.849620478878066
2582,49.82585795693562,49.84927894220631
2582,49.82544887126108,49.84893900631705
2582,49.8250445883699,49.848600672108525
2582,49.824645103931196,49.84826394045505
2582,49.82425041255027,49.8479288122071
2582,49.823860507784865,49.84759528819137
2582,49.82347538216161,49.84726336921083
2582,49.82309502719266,49.84693305604479
2582,49.82271943339254,49.84660434944899
2582,49.822348590295185,49.84627725015562
2582,49.821982486471136,49.84595175887344
2582,49.82162110954491,49.845627876287786
2582,49.82126444621248,49.845305603060666
2582,49.820912482259,49.84498493983084
2582,49.82056520257649,49.84466588721384
2582,49.82022259118189,49.8443484458021
2582,49.819884631234885,49.844032616164924
2582,49.81955130505618,49.84371839884865
