time,delta_freq,event,power,f0
0,0.0871858,0,167,50
0.3,0.0884885,0,167,50
0.6,0.0879392,0,167,50
0.9,0.0864865,0,167,50
1.2,0.0835378,0,167,50
1.5,0.0861508,0,167,50
1.8,0.0873282,0,167,50
2.1,0.087807,0,167,50
2.4,0.0857195,0,167,50
2.7,0.083986,0,167,50
3,0.0842225,0,167,50
3.3,0.083807,0,167,50
3.6,0.081678,0,167,50
3.9,0.0812038,0,167,50
4.2,0.0793145,0,167,50
4.5,0.0771673,0,167,50
4.8,0.0765913,0,167,50
5.1,0.0778988,0,167,50
5.4,0.077124,0,167,50
5.7,0.0738532,0,167,50
6,0.0737675,0,167,50
6.3,0.0743735,0,167,50
6.6,0.075309,0,167,50
6.9,0.0776732,0,167,50
7.2,0.077199,0,167,50
7.5,0.0760838,0,167,50
7.8,0.077274,0,167,50
8.1,0.0797075,0,167,50
8.4,0.081774,0,167,50
8.7,0.083369,0,167,50
9,0.0849783,0,167,50
9.3,0.086215,0,167,50
9.6,0.0853215,0,167,50
9.9,0.087531,0,167,50
10.2,0.089436,0,167,50
10.5,0.08831,0,167,50
10.8,0.0860858,0,167,50
11.1,0.084371,0,167,50
11.4,0.085864,0,167,50
11.7,0.087397,0,167,50
12,0.087184,0,167,50
12.3,0.0866592,0,167,50
12.6,0.0883673,0,167,50
12.9,0.0904605,0,167,50
13.2,0.0915555,0,167,50
13.5,0.0942903,0,167,50
13.8,0.0940475,0,167,50
14.1,0.0941193,0,167,50
14.4,0.0938785,0,167,50
14.7,0.0955808,0,167,50
15,0.098021,0,167,50
15.3,0.0991473,0,167,50
15.6,0.0987003,0,167,50
15.9,0.0974058,0,167,50
16.2,0.0984095,0,167,50
16.5,0.099635,0,167,50
16.8,0.101279,0,167,50
17.1,0.101685,0,167,50
17.4,0.101704,0,167,50
17.7,0.0991073,0,167,50
18,0.099455,0,167,50
18.3,0.101003,0,167,50
18.6,0.09983,0,167,50
18.9,0.0975947,0,167,50
19.2,0.097855,0,167,50
19.5,0.0974468,0,167,50
19.8,0.096959,0,167,50
20.1,0.0977208,0,167,50
20.4,0.097632,0,167,50
20.7,0.0957365,0,167,50
21,0.095144,0,167,50
21.3,0.0954617,0,167,50
21.6,0.0967845,0,167,50
21.9,0.0947747,0,167,50
22.2,0.0940745,0,167,50
22.5,0.0935565,0,167,50
22.8,0.0952383,0,167,50
23.1,0.095559,0,167,50
23.4,0.0950927,0,167,50
23.7,0.0927928,0,167,50
24,0.0904053,0,167,50
24.3,0.088087,0,167,50
24.6,0.088604,0,167,50
24.9,0.0885805,0,167,50
25.2,0.0884163,0,167,50
25.5,0.0879185,0,167,50
25.8,0.088166,0,167,50
26.1,0.0884685,0,167,50
26.4,0.0893967,0,167,50
26.7,0.0866995,0,167,50
27,0.086392,0,167,50
27.3,0.0861508,0,167,50
27.6,0.0873532,0,167,50
27.9,0.0873787,0,167,50
28.2,0.0863015,0,167,50
28.5,0.0830975,0,167,50
28.8,0.0818435,0,167,50
29.1,0.0827997,0,167,50
29.4,0.0865437,0,167,50
29.7,0.0825355,0,167,50
30,0.0801823,0,167,50
30.3,0.0754283,0,167,50
30.6,0.0714535,0,167,50
30.9,0.0694793,0,167,50
31.2,0.0696055,0,167,50
31.5,0.0713723,0,167,50
31.8,0.0703212,0,167,50
32.1,0.0677093,0,167,50
32.4,0.0641017,0,167,50
32.7,0.0637533,0,167,50
33,0.0574695,0,167,50
33.3,0.0560605,0,167,50
33.6,0.0504985,0,167,50
33.9,0.0471158,0,167,50
34.2,0.0409045,0,167,50
34.5,0.0387208,0,167,50
34.8,0.035426,0,167,50
35.1,0.0361403,0,167,50
35.4,0.0330248,0,167,50
35.7,0.0296548,0,167,50
36,0.029884,0,167,50
36.3,0.0262595,0,167,50
36.6,0.0252115,0,167,50
36.9,0.0196858,0,167,50
37.2,0.0161648,0,167,50
37.5,0.0168593,0,167,50
37.8,0.016557,0,167,50
38.1,0.018297,0,167,50
38.4,0.019784,0,167,50
38.7,0.017727,0,167,50
39,0.0174863,0,167,50
39.3,0.0190475,0,167,50
39.6,0.0211635,0,167,50
39.9,0.0240125,0,167,50
40.2,0.022802,0,167,50
40.5,0.0260548,0,167,50
40.8,0.0261228,0,167,50
41.1,0.0268062,0,167,50
41.4,0.0280895,0,167,50
41.7,0.0251747,0,167,50
42,0.0274312,0,167,50
42.3,0.029375,0,167,50
42.6,0.0325875,0,167,50
42.9,0.036405,0,167,50
43.2,0.035887,0,167,50
43.5,0.0365793,0,167,50
43.8,0.0363858,0,167,50
44.1,0.038092,0,167,50
44.4,0.0393243,0,167,50
44.7,0.0419342,0,167,50
45,0.0394855,0,167,50
45.3,0.0405475,0,167,50
45.6,0.0377843,0,167,50
45.9,0.0414268,0,167,50
46.2,0.042668,0,167,50
46.5,0.0385625,0,167,50
46.8,0.0388538,0,167,50
47.1,0.0392358,0,167,50
47.4,0.0371985,0,167,50
47.7,0.0396742,0,167,50
48,0.0374798,0,167,50
48.3,0.0383035,0,167,50
48.6,0.0373655,0,167,50
48.9,0.037228,0,167,50
49.2,0.0386127,0,167,50
49.5,0.0370748,0,167,50
49.8,0.035356,0,167,50
50.1,0.0381488,0,167,50
50.4,0.0363015,0,167,50
50.7,0.0398748,0,167,50
51,0.0365233,0,167,50
51.3,0.0401685,0,167,50
51.6,0.0376017,0,167,50
51.9,0.0369213,0,167,50
52.2,0.0342085,0,167,50
52.5,0.0394775,0,167,50
52.8,0.0412033,1,167,50
53.1,0.0425175,1,167,50
53.4,0.0405708,1,167,50
53.7,0.0371837,1,167,50
54,0.0286963,1,167,50
54.3,0.012689,1,167,50
54.6,-0.00742275,1,167,50
54.9,-0.0222252,1,167,50
55.2,-0.0324545,1,167,50
55.5,-0.0428905,1,167,50
55.8,-0.0496112,1,167,50
56.1,-0.0615875,1,167,50
56.4,-0.0772382,1,167,50
56.7,-0.0890638,1,167,50
57,-0.0979658,1,167,50
57.3,-0.105973,1,167,50
57.6,-0.112457,1,167,50
57.9,-0.119891,1,167,50
58.2,-0.129136,1,167,50
58.5,-0.140061,1,167,50
58.8,-0.146817,1,167,50
59.1,-0.153274,1,167,50
59.4,-0.160701,1,167,50
59.7,-0.163427,1,167,50
60,-0.168082,1,167,50
60.3,-0.172225,1,167,50
60.6,-0.17537,1,167,50
60.9,-0.177525,1,167,50
61.2,-0.180445,1,167,50
61.5,-0.183056,1,167,50
61.8,-0.185708,1,167,50
62.1,-0.185626,1,167,50
62.4,-0.184563,1,167,50
62.7,-0.187033,1,167,50
63,-0.18911,1,167,50
63.3,-0.191052,1,167,50
63.6,-0.190227,1,167,50
63.9,-0.189443,1,167,50
64.2,-0.191214,1,167,50
64.5,-0.19126,1,167,50
64.8,-0.190015,1,167,50
65.1,-0.18799,1,167,50
65.4,-0.186451,1,167,50
65.7,-0.182935,1,167,50
66,-0.18253,1,167,50
66.3,-0.182231,1,167,50
66.6,-0.179608,1,167,50
66.9,-0.179318,1,167,50
67.2,-0.17815,1,167,50
67.5,-0.17509,1,167,50
67.8,-0.176617,1,167,50
68.1,-0.173351,1,167,50
68.4,-0.172863,1,167,50
68.7,-0.172031,1,167,50
69,-0.169175,1,167,50
69.3,-0.171644,1,167,50
69.6,-0.172098,1,167,50
69.9,-0.169974,1,167,50
70.2,-0.170554,1,167,50
70.5,-0.168887,1,167,50
70.8,-0.169841,1,167,50
71.1,-0.169929,1,167,50
71.4,-0.173776,1,167,50
71.7,-0.173094,1,167,50
72,-0.174332,1,167,50
72.3,-0.172508,1,167,50
72.6,-0.171307,1,167,50
72.9,-0.173827,1,167,50
73.2,-0.176741,1,167,50
73.5,-0.176567,1,167,50
73.8,-0.176654,1,167,50
74.1,-0.177545,1,167,50
74.4,-0.182074,1,167,50
74.7,-0.179807,1,167,50
75,-0.178602,1,167,50
75.3,-0.176505,1,167,50
75.6,-0.176211,1,167,50
75.9,-0.180808,1,167,50
76.2,-0.181845,1,167,50
76.5,-0.178546,1,167,50
76.8,-0.181303,1,167,50
77.1,-0.180803,1,167,50
77.4,-0.181053,1,167,50
77.7,-0.184216,1,167,50
78,-0.18123,1,167,50
78.3,-0.183743,1,167,50
78.6,-0.182319,1,167,50
78.9,-0.18428,1,167,50
79.2,-0.185403,1,167,50
79.5,-0.187926,1,167,50
79.8,-0.1881,1,167,50
80.1,-0.18629,1,167,50
80.4,-0.189948,1,167,50
80.7,-0.187621,1,167,50
81,-0.192292,1,167,50
81.3,-0.190284,1,167,50
81.6,-0.189101,1,167,50
81.9,-0.188933,1,167,50
82.2,-0.193714,1,167,50
82.5,-0.18962,1,167,50
82.8,-0.184921,0,167,50
83.1,-0.187512,0,167,50
83.4,-0.184903,0,167,50
83.7,-0.183999,0,167,50
84,-0.18294,0,167,50
84.3,-0.178312,0,167,50
84.6,-0.180929,0,167,50
84.9,-0.182777,0,167,50
85.2,-0.175926,0,167,50
85.5,-0.172478,0,167,50
85.8,-0.171612,0,167,50
86.1,-0.170029,0,167,50
86.4,-0.168501,0,167,50
86.7,-0.17231,0,167,50
87,-0.174853,0,167,50
87.3,-0.17765,0,167,50
87.6,-0.171842,0,167,50
87.9,-0.168819,0,167,50
88.2,-0.17032,0,167,50
88.5,-0.168719,0,167,50
88.8,-0.166666,0,167,50
89.1,-0.168889,0,167,50
89.4,-0.161932,0,167,50
89.7,-0.160635,0,167,50
90,-0.162551,0,167,50
90.3,-0.163584,0,167,50
90.6,-0.159218,0,167,50
90.9,-0.153271,0,167,50
91.2,-0.152562,0,167,50
91.5,-0.152763,0,167,50
91.8,-0.153871,0,167,50
92.1,-0.150609,0,167,50
92.4,-0.1538,0,167,50
92.7,-0.152927,0,167,50
93,-0.154847,0,167,50
93.3,-0.150915,0,167,50
93.6,-0.152164,0,167,50
93.9,-0.148629,0,167,50
94.2,-0.147273,0,167,50
94.5,-0.149019,0,167,50
94.8,-0.14834,0,167,50
95.1,-0.148617,0,167,50
95.4,-0.145696,0,167,50
95.7,-0.146346,0,167,50
96,-0.147859,0,167,50
96.3,-0.143934,0,167,50
96.6,-0.148758,0,167,50
96.9,-0.151083,0,167,50
97.2,-0.153997,0,167,50
97.5,-0.150303,0,167,50
97.8,-0.153571,0,167,50
98.1,-0.153286,0,167,50
98.4,-0.151458,0,167,50
98.7,-0.153125,0,167,50
99,-0.154809,0,167,50
99.3,-0.154483,0,167,50
99.6,-0.158907,0,167,50
99.9,-0.157468,0,167,50
100.2,-0.157485,0,167,50
100.5,-0.15814,0,167,50
100.8,-0.158595,0,167,50
101.1,-0.161915,0,167,50
101.4,-0.157185,0,167,50
101.7,-0.157113,0,167,50
102,-0.154165,0,167,50
102.3,-0.157492,0,167,50
102.6,-0.156954,0,167,50
102.9,-0.158684,0,167,50
103.2,-0.155899,0,167,50
103.5,-0.154224,0,167,50
103.8,-0.155769,0,167,50
104.1,-0.160365,0,167,50
104.4,-0.157385,0,167,50
104.7,-0.151517,0,167,50
