time,delta_freq,event,power,f0
0,-0.154521,0,150,50
0.3,-0.154283,0,150,50
0.6,-0.155538,0,150,50
0.9,-0.153998,0,150,50
1.2,-0.156001,0,150,50
1.5,-0.156169,0,150,50
1.8,-0.154794,0,150,50
2.1,-0.155479,0,150,50
2.4,-0.15325,0,150,50
2.7,-0.152864,0,150,50
3,-0.1525,0,150,50
3.3,-0.150056,0,150,50
3.6,-0.149582,0,150,50
3.9,-0.148296,0,150,50
4.2,-0.146109,0,150,50
4.5,-0.145571,0,150,50
4.8,-0.147082,0,150,50
5.1,-0.144654,0,150,50
5.4,-0.14309,0,150,50
5.7,-0.143627,0,150,50
6,-0.143087,0,150,50
6.3,-0.143645,0,150,50
6.6,-0.150709,0,150,50
6.9,-0.143568,0,150,50
7.2,-0.144214,0,150,50
7.5,-0.142534,0,150,50
7.8,-0.141278,0,150,50
8.1,-0.139831,0,150,50
8.4,-0.143926,0,150,50
8.7,-0.137739,0,150,50
9,-0.138478,0,150,50
9.3,-0.135523,0,150,50
9.6,-0.137069,0,150,50
9.9,-0.138364,0,150,50
10.2,-0.140105,0,150,50
10.5,-0.138357,0,150,50
10.8,-0.137814,0,150,50
11.1,-0.137358,0,150,50
11.4,-0.141217,0,150,50
11.7,-0.138358,0,150,50
12,-0.141651,0,150,50
12.3,-0.140662,0,150,50
12.6,-0.137964,0,150,50
12.9,-0.143285,0,150,50
13.2,-0.141001,0,150,50
13.5,-0.147169,0,150,50
13.8,-0.141417,0,150,50
14.1,-0.145018,0,150,50
14.4,-0.143899,0,150,50
14.7,-0.14358,0,150,50
15,-0.146025,0,150,50
15.3,-0.148615,0,150,50
15.6,-0.152463,0,150,50
15.9,-0.152205,0,150,50
16.2,-0.149587,0,150,50
16.5,-0.150939,0,150,50
16.8,-0.153235,0,150,50
17.1,-0.157985,0,150,50
17.4,-0.158327,0,150,50
17.7,-0.158969,0,150,50
18,-0.162352,0,150,50
18.3,-0.161856,0,150,50
18.6,-0.164003,0,150,50
18.9,-0.168164,0,150,50
19.2,-0.166964,0,150,50
19.5,-0.166269,0,150,50
19.8,-0.167403,0,150,50
20.1,-0.169792,0,150,50
20.4,-0.171941,0,150,50
20.7,-0.170431,0,150,50
21,-0.173741,0,150,50
21.3,-0.172406,0,150,50
21.6,-0.170929,0,150,50
21.9,-0.171747,0,150,50
22.2,-0.17314,0,150,50
22.5,-0.171515,0,150,50
22.8,-0.167811,0,150,50
23.1,-0.17054,0,150,50
23.4,-0.169225,0,150,50
23.7,-0.167887,0,150,50
24,-0.168868,0,150,50
24.3,-0.167242,0,150,50
24.6,-0.168893,0,150,50
24.9,-0.169778,0,150,50
25.2,-0.170958,0,150,50
25.5,-0.166447,0,150,50
25.8,-0.164564,0,150,50
26.1,-0.1622,0,150,50
26.4,-0.163315,0,150,50
26.7,-0.156842,0,150,50
27,-0.158012,0,150,50
27.3,-0.156481,0,150,50
27.6,-0.152115,0,150,50
27.9,-0.154691,0,150,50
28.2,-0.151868,0,150,50
28.5,-0.151278,0,150,50
28.8,-0.151384,0,150,50
29.1,-0.151343,0,150,50
29.4,-0.147983,0,150,50
29.7,-0.149929,0,150,50
30,-0.148899,0,150,50
30.3,-0.146495,0,150,50
30.6,-0.150259,0,150,50
30.9,-0.147196,0,150,50
31.2,-0.145464,0,150,50
31.5,-0.143682,0,150,50
31.8,-0.145082,0,150,50
32.1,-0.146467,0,150,50
32.4,-0.142604,0,150,50
32.7,-0.145547,0,150,50
33,-0.145759,0,150,50
33.3,-0.144045,0,150,50
33.6,-0.142361,0,150,50
33.9,-0.142545,0,150,50
34.2,-0.141189,0,150,50
34.5,-0.143295,0,150,50
34.8,-0.143919,0,150,50
35.1,-0.144244,0,150,50
35.4,-0.144391,0,150,50
35.7,-0.143612,0,150,50
36,-0.144513,0,150,50
36.3,-0.147317,0,150,50
36.6,-0.143427,0,150,50
36.9,-0.147721,0,150,50
37.2,-0.147557,0,150,50
37.5,-0.144769,0,150,50
37.8,-0.144255,0,150,50
38.1,-0.144115,0,150,50
38.4,-0.149456,0,150,50
38.7,-0.14714,0,150,50
39,-0.14839,0,150,50
39.3,-0.149398,0,150,50
39.6,-0.148646,0,150,50
39.9,-0.14671,0,150,50
40.2,-0.148016,0,150,50
40.5,-0.14616,0,150,50
40.8,-0.139789,0,150,50
41.1,-0.1432,0,150,50
41.4,-0.139854,0,150,50
41.7,-0.140722,0,150,50
42,-0.140453,0,150,50
42.3,-0.140599,0,150,50
42.6,-0.144674,1,150,50
42.9,-0.14647,1,150,50
43.2,-0.142058,1,150,50
43.5,-0.145645,1,150,50
43.8,-0.159189,1,150,50
44.1,-0.175838,1,150,50
44.4,-0.197605,1,150,50
44.7,-0.200513,1,150,50
45,-0.196,1,150,50
45.3,-0.214416,1,150,50
45.6,-0.216617,1,150,50
45.9,-0.232954,1,150,50
46.2,-0.25304,1,150,50
46.5,-0.261103,1,150,50
46.8,-0.265647,1,150,50
47.1,-0.263985,1,150,50
47.4,-0.26852,1,150,50
47.7,-0.274213,1,150,50
48,-0.281096,1,150,50
48.3,-0.292853,1,150,50
48.6,-0.294742,1,150,50
48.9,-0.291311,1,150,50
49.2,-0.296293,1,150,50
49.5,-0.299567,1,150,50
49.8,-0.295229,1,150,50
50.1,-0.295338,1,150,50
50.4,-0.295408,1,150,50
50.7,-0.29686,1,150,50
51,-0.291959,1,150,50
51.3,-0.29063,1,150,50
51.6,-0.287538,1,150,50
51.9,-0.283498,1,150,50
52.2,-0.281461,1,150,50
52.5,-0.27698,1,150,50
52.8,-0.27271,1,150,50
53.1,-0.274562,1,150,50
53.4,-0.269969,1,150,50
53.7,-0.266469,1,150,50
54,-0.26761,1,150,50
54.3,-0.265423,1,150,50
54.6,-0.261513,1,150,50
54.9,-0.266167,1,150,50
55.2,-0.261593,1,150,50
55.5,-0.258153,1,150,50
55.8,-0.254842,1,150,50
56.1,-0.256031,1,150,50
56.4,-0.251346,1,150,50
56.7,-0.244909,1,150,50
57,-0.242157,1,150,50
57.3,-0.242209,1,150,50
57.6,-0.240193,1,150,50
57.9,-0.240837,1,150,50
58.2,-0.239975,1,150,50
58.5,-0.241711,1,150,50
58.8,-0.238995,1,150,50
59.1,-0.241959,1,150,50
59.4,-0.244088,1,150,50
59.7,-0.239249,1,150,50
60,-0.2423,1,150,50
60.3,-0.24431,1,150,50
60.6,-0.242667,1,150,50
60.9,-0.244704,1,150,50
61.2,-0.246398,1,150,50
61.5,-0.245125,1,150,50
61.8,-0.244624,1,150,50
62.1,-0.248765,1,150,50
