time,delta_freq,event,power,f0
0,-0.054465,0,270,50
0.3,-0.0536412,0,270,50
0.6,-0.053493,0,270,50
0.9,-0.052194,0,270,50
1.2,-0.0512865,0,270,50
1.5,-0.0504015,0,270,50
1.8,-0.0510132,0,270,50
2.1,-0.0506628,0,270,50
2.4,-0.0501012,0,270,50
2.7,-0.0476777,0,270,50
3,-0.0487775,0,270,50
3.3,-0.0450977,0,270,50
3.6,-0.0439127,0,270,50
3.9,-0.043291,0,270,50
4.2,-0.0408708,0,270,50
4.5,-0.03823,0,270,50
4.8,-0.0385545,0,270,50
5.1,-0.03711,0,270,50
5.4,-0.0353855,0,270,50
5.7,-0.0333287,0,270,50
6,-0.0340502,0,270,50
6.3,-0.0315443,0,270,50
6.6,-0.031693,0,270,50
6.9,-0.0308385,0,270,50
7.2,-0.0313317,0,270,50
7.5,-0.0291808,0,270,50
7.8,-0.028459,0,270,50
8.1,-0.0265163,0,270,50
8.4,-0.0258763,0,270,50
8.7,-0.0248537,0,270,50
9,-0.0263765,0,270,50
9.3,-0.0262785,0,270,50
9.6,-0.0274845,0,270,50
9.9,-0.0276978,0,270,50
10.2,-0.0288232,0,270,50
10.5,-0.0298165,0,270,50
10.8,-0.0311733,0,270,50
11.1,-0.031244,0,270,50
11.4,-0.0338955,0,270,50
11.7,-0.0342307,0,270,50
12,-0.035434,0,270,50
12.3,-0.036905,0,270,50
12.6,-0.0387445,0,270,50
12.9,-0.0400822,0,270,50
13.2,-0.0425475,0,270,50
13.5,-0.0437903,0,270,50
13.8,-0.0432025,0,270,50
14.1,-0.0436912,0,270,50
14.4,-0.0445098,0,270,50
14.7,-0.045822,0,270,50
15,-0.047326,0,270,50
15.3,-0.0468222,0,270,50
15.6,-0.0452788,0,270,50
15.9,-0.044292,0,270,50
16.2,-0.0458868,0,270,50
16.5,-0.0453433,0,270,50
16.8,-0.0470867,0,270,50
17.1,-0.0468502,0,270,50
17.4,-0.04623,0,270,50
17.7,-0.045527,0,270,50
18,-0.0462287,0,270,50
18.3,-0.0473657,0,270,50
18.6,-0.0496362,0,270,50
18.9,-0.0527127,0,270,50
19.2,-0.0530137,0,270,50
19.5,-0.05543,0,270,50
19.8,-0.056498,0,270,50
20.1,-0.0615278,0,270,50
20.4,-0.058428,0,270,50
20.7,-0.0621703,0,270,50
21,-0.0641033,0,270,50
21.3,-0.0631587,0,270,50
21.6,-0.0635693,0,270,50
21.9,-0.0634375,0,270,50
22.2,-0.0619985,0,270,50
22.5,-0.0651615,0,270,50
22.8,-0.066305,0,270,50
23.1,-0.0673642,0,270,50
23.4,-0.0668992,0,270,50
23.7,-0.067495,0,270,50
24,-0.0666245,0,270,50
24.3,-0.066689,0,270,50
24.6,-0.0651122,0,270,50
24.9,-0.063159,0,270,50
25.2,-0.0609963,0,270,50
25.5,-0.0594735,0,270,50
25.8,-0.0572165,0,270,50
26.1,-0.0560683,0,270,50
26.4,-0.055495,0,270,50
26.7,-0.0537868,0,270,50
27,-0.051377,0,270,50
27.3,-0.049734,0,270,50
27.6,-0.0475842,0,270,50
27.9,-0.0453967,0,270,50
28.2,-0.0439425,0,270,50
28.5,-0.0438302,0,270,50
28.8,-0.0408402,0,270,50
29.1,-0.0401703,0,270,50
29.4,-0.0392473,0,270,50
29.7,-0.0365775,0,270,50
30,-0.0369755,0,270,50
30.3,-0.035185,0,270,50
30.6,-0.0354737,0,270,50
30.9,-0.0341823,0,270,50
31.2,-0.033911,0,270,50
31.5,-0.0322485,0,270,50
31.8,-0.0308558,0,270,50
32.1,-0.0300595,0,270,50
32.4,-0.029511,0,270,50
32.7,-0.0299515,0,270,50
33,-0.0322518,0,270,50
33.3,-0.0302283,0,270,50
33.6,-0.0306415,0,270,50
33.9,-0.029941,0,270,50
34.2,-0.030459,0,270,50
34.5,-0.0304322,0,270,50
34.8,-0.031183,0,270,50
35.1,-0.032279,0,270,50
35.4,-0.0308545,0,270,50
35.7,-0.0296143,0,270,50
36,-0.0323808,0,270,50
36.3,-0.0312605,0,270,50
36.6,-0.032278,0,270,50
36.9,-0.0315955,0,270,50
37.2,-0.0311873,0,270,50
37.5,-0.029837,0,270,50
37.8,-0.0296547,0,270,50
38.1,-0.0287155,0,270,50
38.4,-0.0289785,0,270,50
38.7,-0.0277275,0,270,50
39,-0.026475,0,270,50
39.3,-0.0243277,0,270,50
39.6,-0.0235987,0,270,50
39.9,-0.0222495,0,270,50
40.2,-0.0226235,0,270,50
40.5,-0.0222225,0,270,50
40.8,-0.0198215,0,270,50
41.1,-0.0200315,0,270,50
41.4,-0.017679,0,270,50
41.7,-0.0159035,0,270,50
42,-0.014838,0,270,50
42.3,-0.013109,0,270,50
42.6,-0.0118355,0,270,50
42.9,-0.0103668,0,270,50
43.2,-0.010785,0,270,50
43.5,-0.010007,0,270,50
43.8,-0.009537,0,270,50
44.1,-0.00924075,0,270,50
44.4,-0.008319,0,270,50
44.7,-0.00540875,0,270,50
45,-0.009562,0,270,50
45.3,-0.0090175,0,270,50
45.6,-0.008584,0,270,50
45.9,-0.008905,0,270,50
46.2,-0.00956375,0,270,50
46.5,-0.010125,0,270,50
46.8,-0.009827,0,270,50
47.1,-0.011164,0,270,50
47.4,-0.00995125,0,270,50
47.7,-0.0108768,0,270,50
48,-0.0124018,0,270,50
48.3,-0.0131597,0,270,50
48.6,-0.011912,0,270,50
48.9,-0.013666,0,270,50
49.2,-0.0131385,0,270,50
49.5,-0.0144763,0,270,50
49.8,-0.0154122,0,270,50
50.1,-0.0171562,0,270,50
50.4,-0.0177027,0,270,50
50.7,-0.0179155,0,270,50
51,-0.016513,0,270,50
51.3,-0.0149385,0,270,50
51.6,-0.013488,0,270,50
51.9,-0.0122775,0,270,50
52.2,-0.0101122,0,270,50
52.5,-0.00977625,0,270,50
52.8,-0.0080965,0,270,50
53.1,-0.00778225,0,270,50
53.4,-0.00602575,0,270,50
53.7,-0.004603,0,270,50
54,-0.00270125,0,270,50
54.3,-0.001963,0,270,50
54.6,-0.0009405,0,270,50
54.9,-0.00041475,0,270,50
55.2,7.525e-05,0,270,50
55.5,0.0011635,0,270,50
55.8,0.002388,0,270,50
56.1,0.0027105,0,270,50
56.4,0.00300775,0,270,50
56.7,0.00395025,0,270,50
57,0.005324,0,270,50
57.3,0.00312475,0,270,50
57.6,0.00357275,0,270,50
57.9,0.00141425,0,270,50
58.2,0.00142075,0,270,50
58.5,0.0008895,0,270,50
58.8,0.001089,0,270,50
59.1,0.00088175,0,270,50
59.4,0.001104,0,270,50
59.7,0.00088675,0,270,50
60,0.000373,0,270,50
60.3,0.0010675,0,270,50
60.6,0.0018485,0,270,50
60.9,0.00243025,1,270,50
61.2,0.00501925,1,270,50
61.5,0.002663,1,270,50
61.8,-0.00607675,1,270,50
62.1,-0.0124425,1,270,50
62.4,-0.024076,1,270,50
62.7,-0.0420168,1,270,50
63,-0.0587155,1,270,50
63.3,-0.0711583,1,270,50
63.6,-0.0856605,1,270,50
63.9,-0.103908,1,270,50
64.2,-0.120754,1,270,50
64.5,-0.135967,1,270,50
64.8,-0.147931,1,270,50
65.1,-0.159383,1,270,50
65.4,-0.171219,1,270,50
65.7,-0.182413,1,270,50
66,-0.192157,1,270,50
66.3,-0.200716,1,270,50
66.6,-0.207824,1,270,50
66.9,-0.212389,1,270,50
67.2,-0.218366,1,270,50
67.5,-0.224068,1,270,50
67.8,-0.227662,1,270,50
68.1,-0.232644,1,270,50
68.4,-0.235522,1,270,50
68.7,-0.236913,1,270,50
69,-0.239068,1,270,50
69.3,-0.240526,1,270,50
69.6,-0.244559,1,270,50
69.9,-0.246835,1,270,50
70.2,-0.249702,1,270,50
70.5,-0.250369,1,270,50
70.8,-0.250675,1,270,50
71.1,-0.251417,1,270,50
71.4,-0.251812,1,270,50
71.7,-0.252801,1,270,50
72,-0.253021,1,270,50
72.3,-0.253349,1,270,50
72.6,-0.253302,1,270,50
72.9,-0.251024,1,270,50
73.2,-0.24995,1,270,50
73.5,-0.248381,1,270,50
73.8,-0.245651,1,270,50
74.1,-0.244262,1,270,50
74.4,-0.244018,1,270,50
74.7,-0.242965,1,270,50
75,-0.244753,1,270,50
75.3,-0.243769,1,270,50
75.6,-0.242951,1,270,50
