time,delta_freq,event,power,f0
0,-0.040569,0,392,50
0.3,-0.0375698,0,392,50
0.6,-0.0354387,0,392,50
0.9,-0.0384072,0,392,50
1.2,-0.0391875,0,392,50
1.5,-0.039003,0,392,50
1.8,-0.0353355,0,392,50
2.1,-0.0412975,0,392,50
2.4,-0.032115,0,392,50
2.7,-0.033575,0,392,50
3,-0.0335825,0,392,50
3.3,-0.0288038,0,392,50
3.6,-0.0267915,0,392,50
3.9,-0.0280715,0,392,50
4.2,-0.0202727,0,392,50
4.5,-0.0285605,0,392,50
4.8,-0.0264977,0,392,50
5.1,-0.0212342,0,392,50
5.4,-0.0202658,0,392,50
5.7,-0.0138202,0,392,50
6,-0.0167215,0,392,50
6.3,-0.0105432,0,392,50
6.6,-0.0229707,0,392,50
6.9,-0.0104115,0,392,50
7.2,-0.013566,0,392,50
7.5,-0.0132507,0,392,50
7.8,-0.00947675,0,392,50
8.1,-0.0115785,0,392,50
8.4,-0.017759,0,392,50
8.7,-0.0116072,0,392,50
9,-0.013368,0,392,50
9.3,-0.0131478,0,392,50
9.6,-0.0212753,0,392,50
9.9,-0.0202585,0,392,50
10.2,-0.0182395,0,392,50
10.5,-0.023125,0,392,50
10.8,-0.0243565,0,392,50
11.1,-0.023253,0,392,50
11.4,-0.0247717,0,392,50
11.7,-0.029024,0,392,50
12,-0.0274937,0,392,50
12.3,-0.0259025,0,392,50
12.6,-0.0304605,0,392,50
12.9,-0.0269943,0,392,50
13.2,-0.0269465,0,392,50
13.5,-0.0246835,0,392,50
13.8,-0.025056,0,392,50
14.1,-0.0267018,0,392,50
14.4,-0.032024,0,392,50
14.7,-0.0310505,0,392,50
15,-0.0317885,0,392,50
15.3,-0.0319912,0,392,50
15.6,-0.0332127,0,392,50
15.9,-0.034361,0,392,50
16.2,-0.0372222,0,392,50
16.5,-0.038093,0,392,50
16.8,-0.0342512,0,392,50
17.1,-0.0345277,0,392,50
17.4,-0.0376492,0,392,50
17.7,-0.0352733,0,392,50
18,-0.0347303,0,392,50
18.3,-0.036895,0,392,50
18.6,-0.0381792,0,392,50
18.9,-0.0381857,0,392,50
19.2,-0.040528,0,392,50
19.5,-0.036598,0,392,50
19.8,-0.0386958,0,392,50
20.1,-0.0418198,0,392,50
20.4,-0.0383345,0,392,50
20.7,-0.035893,0,392,50
21,-0.0424028,0,392,50
21.3,-0.0376167,0,392,50
21.6,-0.039601,0,392,50
21.9,-0.0376515,0,392,50
22.2,-0.0355385,0,392,50
22.5,-0.03357,0,392,50
22.8,-0.0326223,0,392,50
23.1,-0.032548,0,392,50
23.4,-0.0324175,0,392,50
23.7,-0.03005,0,392,50
24,-0.0301833,0,392,50
24.3,-0.028102,0,392,50
24.6,-0.0300682,0,392,50
24.9,-0.0286895,0,392,50
25.2,-0.0301063,0,392,50
25.5,-0.0346082,0,392,50
25.8,-0.0295658,0,392,50
26.1,-0.0280713,0,392,50
26.4,-0.0239622,0,392,50
26.7,-0.02765,0,392,50
27,-0.0265987,0,392,50
27.3,-0.0307593,0,392,50
27.6,-0.022917,0,392,50
27.9,-0.0216202,0,392,50
28.2,-0.0244637,0,392,50
28.5,-0.0247065,0,392,50
28.8,-0.0223265,0,392,50
29.1,-0.0206515,0,392,50
29.4,-0.0191292,0,392,50
29.7,-0.020506,0,392,50
30,-0.0278833,0,392,50
30.3,-0.022362,0,392,50
30.6,-0.0191392,0,392,50
30.9,-0.020301,0,392,50
31.2,-0.0179573,0,392,50
31.5,-0.0142738,0,392,50
31.8,-0.0191775,0,392,50
32.1,-0.0176907,0,392,50
32.4,-0.0115745,0,392,50
32.7,-0.0117823,0,392,50
33,-0.0117812,0,392,50
33.3,-0.007798,0,392,50
33.6,-0.00953025,0,392,50
33.9,-0.00637475,0,392,50
34.2,-0.00455625,0,392,50
34.5,-0.00673275,0,392,50
34.8,-0.0077135,0,392,50
35.1,-0.0057115,0,392,50
35.4,0.000856,0,392,50
35.7,-0.0017525,0,392,50
36,-0.00048375,0,392,50
36.3,-0.0006305,0,392,50
36.6,-3.6e-05,0,392,50
36.9,0.00896925,0,392,50
37.2,0.00999125,0,392,50
37.5,0.004773,0,392,50
37.8,0.0051905,0,392,50
38.1,0.00376,0,392,50
38.4,0.0074525,0,392,50
38.7,0.0069455,0,392,50
39,0.00439825,0,392,50
39.3,0.00139,0,392,50
39.6,0.00201425,0,392,50
39.9,-0.001431,0,392,50
40.2,-0.0008345,0,392,50
40.5,-0.002243,0,392,50
40.8,0.0026125,0,392,50
41.1,-0.00358125,0,392,50
41.4,0.0007725,0,392,50
41.7,-0.00391975,0,392,50
42,-0.001593,0,392,50
42.3,0.00098575,0,392,50
42.6,0.0029385,0,392,50
42.9,0.00562975,0,392,50
43.2,-0.002246,0,392,50
43.5,0.00231225,0,392,50
43.8,0.0073565,0,392,50
44.1,0.008564,0,392,50
44.4,0.009664,0,392,50
44.7,0.011849,0,392,50
45,0.011603,0,392,50
45.3,0.00710725,0,392,50
45.6,0.00459625,0,392,50
45.9,0.0114855,0,392,50
46.2,0.0109923,0,392,50
46.5,0.0127387,0,392,50
46.8,0.009906,0,392,50
47.1,0.013082,0,392,50
47.4,0.0129582,0,392,50
47.7,0.0171193,0,392,50
48,0.015824,0,392,50
48.3,0.0131157,0,392,50
48.6,0.0184645,0,392,50
48.9,0.0172285,0,392,50
49.2,0.0161605,0,392,50
49.5,0.0149647,0,392,50
49.8,0.0147243,0,392,50
50.1,0.0136017,0,392,50
50.4,0.0148285,0,392,50
50.7,0.016351,0,392,50
51,0.012606,0,392,50
51.3,0.0126307,0,392,50
51.6,0.0138005,0,392,50
51.9,0.0119993,0,392,50
52.2,0.0137235,0,392,50
52.5,0.0172235,0,392,50
52.8,0.018534,0,392,50
53.1,0.0137168,0,392,50
53.4,0.0185293,0,392,50
53.7,0.0137933,0,392,50
54,0.0157412,0,392,50
54.3,0.016375,0,392,50
54.6,0.0174878,0,392,50
54.9,0.0155853,0,392,50
