time,delta_freq,event,power,f0
0,0.056093,0,454,50
0.3,0.0570267,0,454,50
0.6,0.0592467,0,454,50
0.9,0.060911,0,454,50
1.2,0.063309,0,454,50
1.5,0.0647768,0,454,50
1.8,0.0652075,0,454,50
2.1,0.0660045,0,454,50
2.4,0.0675255,0,454,50
2.7,0.0685703,0,454,50
3,0.0689712,0,454,50
3.3,0.0696538,0,454,50
3.6,0.0703423,0,454,50
3.9,0.0692267,0,454,50
4.2,0.0690072,0,454,50
4.5,0.068234,0,454,50
4.8,0.0660387,0,454,50
5.1,0.064704,0,454,50
5.4,0.0628155,0,454,50
5.7,0.0605395,0,454,50
6,0.0595253,0,454,50
6.3,0.0584128,0,454,50
6.6,0.055811,0,454,50
6.9,0.0563407,0,454,50
7.2,0.0531305,0,454,50
7.5,0.0512645,0,454,50
7.8,0.0493125,0,454,50
8.1,0.049385,0,454,50
8.4,0.0494153,0,454,50
8.7,0.0474243,0,454,50
9,0.0456313,0,454,50
9.3,0.0435023,0,454,50
9.6,0.0414963,0,454,50
9.9,0.0398888,0,454,50
10.2,0.0364175,0,454,50
10.5,0.0340153,0,454,50
10.8,0.0318005,0,454,50
11.1,0.0293468,0,454,50
11.4,0.028514,0,454,50
11.7,0.029279,0,454,50
12,0.0305355,0,454,50
12.3,0.0327135,0,454,50
12.6,0.033963,0,454,50
12.9,0.0345805,0,454,50
13.2,0.0357055,0,454,50
13.5,0.0365862,0,454,50
13.8,0.0350268,0,454,50
14.1,0.0329667,0,454,50
14.4,0.031032,0,454,50
14.7,0.032383,0,454,50
15,0.0322832,0,454,50
15.3,0.0304655,0,454,50
15.6,0.0297107,0,454,50
15.9,0.0296738,0,454,50
16.2,0.0287547,0,454,50
16.5,0.0285598,0,454,50
16.8,0.0289847,0,454,50
17.1,0.0269795,0,454,50
17.4,0.0274452,0,454,50
17.7,0.0261227,0,454,50
18,0.0251918,0,454,50
18.3,0.0242537,0,454,50
18.6,0.0236965,0,454,50
18.9,0.0227345,0,454,50
19.2,0.0211673,0,454,50
19.5,0.0199273,0,454,50
19.8,0.0187573,0,454,50
20.1,0.018271,0,454,50
20.4,0.017398,0,454,50
20.7,0.0158828,0,454,50
21,0.0146448,0,454,50
21.3,0.0118045,0,454,50
21.6,0.0102195,0,454,50
21.9,0.00939825,0,454,50
22.2,0.00903025,0,454,50
22.5,0.00918725,0,454,50
22.8,0.00920525,0,454,50
23.1,0.0098575,0,454,50
23.4,0.0101907,0,454,50
23.7,0.011163,0,454,50
24,0.011862,0,454,50
