time,delta_freq,event,power,f0
0,0.165392,0,125,50
0.3,0.166386,0,125,50
0.6,0.16879,0,125,50
0.9,0.171188,0,125,50
1.2,0.177493,0,125,50
1.5,0.175367,0,125,50
1.8,0.176489,0,125,50
2.1,0.171431,0,125,50
2.4,0.176548,0,125,50
2.7,0.179031,0,125,50
3,0.181056,0,125,50
3.3,0.173325,0,125,50
3.6,0.177063,0,125,50
3.9,0.176851,0,125,50
4.2,0.183505,0,125,50
4.5,0.177415,0,125,50
4.8,0.17354,0,125,50
5.1,0.170809,0,125,50
5.4,0.175826,0,125,50
5.7,0.175569,0,125,50
6,0.176164,0,125,50
6.3,0.174185,0,125,50
6.6,0.173445,0,125,50
6.9,0.168908,0,125,50
7.2,0.17198,0,125,50
7.5,0.166874,0,125,50
7.8,0.165589,0,125,50
8.1,0.160189,0,125,50
8.4,0.167039,0,125,50
8.7,0.165053,0,125,50
9,0.16379,0,125,50
9.3,0.155007,0,125,50
9.6,0.156675,0,125,50
9.9,0.154933,0,125,50
10.2,0.157957,0,125,50
10.5,0.151882,0,125,50
10.8,0.149007,0,125,50
11.1,0.145177,0,125,50
11.4,0.152263,0,125,50
11.7,0.151424,0,125,50
12,0.153738,0,125,50
12.3,0.148474,0,125,50
12.6,0.148544,0,125,50
12.9,0.148156,0,125,50
13.2,0.154007,0,125,50
13.5,0.151653,0,125,50
13.8,0.148906,0,125,50
14.1,0.141594,0,125,50
14.4,0.146289,0,125,50
14.7,0.143413,0,125,50
15,0.148035,0,125,50
15.3,0.141166,0,125,50
15.6,0.143301,0,125,50
15.9,0.138967,0,125,50
16.2,0.143876,0,125,50
16.5,0.144969,0,125,50
16.8,0.157048,0,125,50
17.1,0.138503,0,125,50
17.4,0.140859,0,125,50
17.7,0.115077,0,125,50
18,0.147487,0,125,50
18.3,0.141371,0,125,50
18.6,0.143401,0,125,50
18.9,0.139044,0,125,50
19.2,0.146805,0,125,50
19.5,0.145403,0,125,50
19.8,0.151932,0,125,50
20.1,0.146594,0,125,50
20.4,0.146742,0,125,50
20.7,0.145567,0,125,50
21,0.153137,0,125,50
21.3,0.150619,0,125,50
21.6,0.153347,0,125,50
21.9,0.147405,0,125,50
22.2,0.148537,0,125,50
22.5,0.144838,0,125,50
22.8,0.151995,0,125,50
23.1,0.149899,0,125,50
23.4,0.14947,0,125,50
23.7,0.144844,0,125,50
24,0.149077,0,125,50
24.3,0.149701,0,125,50
24.6,0.153755,0,125,50
24.9,0.14839,0,125,50
25.2,0.149421,0,125,50
25.5,0.149132,0,125,50
25.8,0.155253,0,125,50
26.1,0.152829,0,125,50
26.4,0.148895,0,125,50
26.7,0.147155,0,125,50
27,0.147309,0,125,50
27.3,0.149187,0,125,50
27.6,0.154819,0,125,50
27.9,0.150232,0,125,50
28.2,0.147765,0,125,50
28.5,0.152152,0,125,50
28.8,0.152963,0,125,50
29.1,0.154967,0,125,50
29.4,0.151863,0,125,50
29.7,0.150078,0,125,50
30,0.152548,0,125,50
30.3,0.152851,0,125,50
30.6,0.158346,0,125,50
30.9,0.15719,0,125,50
31.2,0.152902,0,125,50
31.5,0.153225,0,125,50
31.8,0.155724,0,125,50
32.1,0.158556,0,125,50
32.4,0.156714,0,125,50
32.7,0.152694,0,125,50
33,0.151629,0,125,50
33.3,0.156696,0,125,50
33.6,0.157594,0,125,50
33.9,0.15793,0,125,50
34.2,0.150128,0,125,50
34.5,0.153921,0,125,50
34.8,0.154977,0,125,50
35.1,0.158725,0,125,50
35.4,0.158198,0,125,50
35.7,0.157702,0,125,50
36,0.152517,0,125,50
36.3,0.158251,0,125,50
36.6,0.163235,0,125,50
36.9,0.163379,0,125,50
37.2,0.160019,0,125,50
37.5,0.16409,0,125,50
37.8,0.161396,0,125,50
38.1,0.169229,0,125,50
38.4,0.169446,0,125,50
