time,delta_freq,event,power,f0
0,0.009531,0,93,50
0.3,0.0110453,0,93,50
0.6,0.0105508,0,93,50
0.9,0.00914475,0,93,50
1.2,0.0078835,0,93,50
1.5,0.006604,0,93,50
1.8,0.005563,0,93,50
2.1,0.00486075,0,93,50
2.4,0.0047005,0,93,50
2.7,0.00296225,0,93,50
3,0.0014555,0,93,50
3.3,-0.0008205,0,93,50
3.6,-0.00242775,0,93,50
3.9,-0.003018,0,93,50
4.2,-0.0056585,0,93,50
4.5,-0.00978925,0,93,50
4.8,-0.0107002,0,93,50
5.1,-0.0102662,0,93,50
5.4,-0.0106855,0,93,50
5.7,-0.0116957,0,93,50
6,-0.0088755,0,93,50
6.3,-0.010176,0,93,50
6.6,-0.011319,0,93,50
6.9,-0.010851,0,93,50
7.2,-0.011334,0,93,50
7.5,-0.00815875,0,93,50
7.8,-0.00738025,0,93,50
8.1,-0.0038865,0,93,50
8.4,-0.00562925,0,93,50
8.7,-0.005442,0,93,50
9,-0.00456775,0,93,50
9.3,-0.00179625,0,93,50
9.6,0.00053625,0,93,50
9.9,0.0040245,0,93,50
10.2,0.00536575,0,93,50
10.5,0.00813725,0,93,50
10.8,0.01058,0,93,50
11.1,0.0124725,0,93,50
11.4,0.0150572,0,93,50
11.7,0.0170012,0,93,50
12,0.0195758,0,93,50
12.3,0.0203952,0,93,50
12.6,0.0201615,0,93,50
12.9,0.0224622,0,93,50
13.2,0.021732,0,93,50
13.5,0.02373,0,93,50
13.8,0.0232975,0,93,50
14.1,0.024935,0,93,50
14.4,0.0259008,0,93,50
14.7,0.0266577,0,93,50
15,0.0279083,0,93,50
15.3,0.028759,0,93,50
15.6,0.028572,0,93,50
15.9,0.0293463,0,93,50
16.2,0.030101,0,93,50
16.5,0.0313577,0,93,50
16.8,0.03253,0,93,50
17.1,0.0337222,0,93,50
17.4,0.0360398,0,93,50
17.7,0.038309,0,93,50
18,0.0384305,0,93,50
18.3,0.0388035,0,93,50
18.6,0.036602,0,93,50
18.9,0.0388942,0,93,50
19.2,0.0404855,0,93,50
19.5,0.040988,0,93,50
19.8,0.0397225,0,93,50
20.1,0.0393158,0,93,50
20.4,0.0370907,0,93,50
20.7,0.0346255,0,93,50
21,0.0329595,0,93,50
21.3,0.0329615,0,93,50
21.6,0.031661,0,93,50
21.9,0.0307077,0,93,50
22.2,0.0305447,0,93,50
22.5,0.0294527,0,93,50
22.8,0.0295487,0,93,50
23.1,0.0280523,0,93,50
23.4,0.0291718,0,93,50
23.7,0.0316612,0,93,50
24,0.0315968,0,93,50
24.3,0.0311205,0,93,50
24.6,0.0322895,0,93,50
24.9,0.0337215,0,93,50
25.2,0.0326245,0,93,50
25.5,0.0323303,0,93,50
25.8,0.0360893,0,93,50
26.1,0.0361203,0,93,50
26.4,0.0377863,0,93,50
26.7,0.03799,0,93,50
27,0.039752,0,93,50
27.3,0.0408293,0,93,50
27.6,0.0414918,0,93,50
27.9,0.0419713,0,93,50
28.2,0.0421165,0,93,50
28.5,0.0406567,0,93,50
28.8,0.0388062,0,93,50
29.1,0.038462,0,93,50
29.4,0.0384293,0,93,50
29.7,0.038669,0,93,50
30,0.03841,0,93,50
30.3,0.0377605,0,93,50
30.6,0.0382747,0,93,50
30.9,0.0377765,0,93,50
31.2,0.0357727,0,93,50
31.5,0.037122,0,93,50
31.8,0.0358323,0,93,50
32.1,0.0326093,0,93,50
32.4,0.0314002,0,93,50
32.7,0.030463,0,93,50
33,0.0306152,0,93,50
33.3,0.0295595,0,93,50
33.6,0.03096,0,93,50
33.9,0.031071,0,93,50
34.2,0.0322897,0,93,50
34.5,0.030103,0,93,50
34.8,0.0310863,0,93,50
35.1,0.0292993,0,93,50
35.4,0.0284188,0,93,50
35.7,0.0258013,0,93,50
36,0.0260395,0,93,50
36.3,0.0230593,0,93,50
36.6,0.0215658,0,93,50
36.9,0.0183823,0,93,50
37.2,0.0158305,0,93,50
37.5,0.0151135,0,93,50
37.8,0.0134677,0,93,50
38.1,0.0112025,0,93,50
38.4,0.0113597,0,93,50
38.7,0.009759,0,93,50
39,0.00786175,0,93,50
39.3,0.00878025,0,93,50
39.6,0.006663,0,93,50
39.9,0.0067235,0,93,50
40.2,0.00371675,0,93,50
40.5,0.00346925,0,93,50
40.8,0.0006865,0,93,50
41.1,-0.000324,0,93,50
41.4,-0.00154575,0,93,50
41.7,-0.001809,0,93,50
42,-0.00124075,0,93,50
42.3,-0.002365,0,93,50
42.6,-0.00058225,0,93,50
42.9,-0.000941,0,93,50
43.2,0.0002355,0,93,50
43.5,0.0006125,0,93,50
43.8,-0.000842,0,93,50
44.1,0.00109075,0,93,50
44.4,0.00207575,0,93,50
44.7,0.0018375,0,93,50
45,-0.0016495,0,93,50
45.3,0.00095825,0,93,50
45.6,0.002375,0,93,50
45.9,0.00354175,0,93,50
46.2,0.0050945,0,93,50
46.5,0.0085035,0,93,50
46.8,0.00824175,0,93,50
47.1,0.0086385,0,93,50
47.4,0.00915575,0,93,50
47.7,0.0112292,0,93,50
48,0.010489,0,93,50
48.3,0.013046,0,93,50
48.6,0.0137485,1,93,50
48.9,0.0167588,1,93,50
49.2,0.0134293,1,93,50
49.5,0.00625325,1,93,50
49.8,-0.0050395,1,93,50
50.1,-0.0146875,1,93,50
50.4,-0.0211428,1,93,50
50.7,-0.0288152,1,93,50
51,-0.031155,1,93,50
51.3,-0.0361867,1,93,50
51.6,-0.043265,1,93,50
51.9,-0.051115,1,93,50
52.2,-0.0571222,1,93,50
52.5,-0.0628692,1,93,50
52.8,-0.0666808,1,93,50
53.1,-0.0712575,1,93,50
53.4,-0.072431,1,93,50
53.7,-0.0798177,1,93,50
54,-0.0842938,1,93,50
54.3,-0.0903583,1,93,50
54.6,-0.0932632,1,93,50
54.9,-0.0971158,1,93,50
55.2,-0.102109,1,93,50
55.5,-0.105402,1,93,50
55.8,-0.107924,1,93,50
56.1,-0.110179,1,93,50
56.4,-0.111682,1,93,50
56.7,-0.11363,1,93,50
57,-0.113879,1,93,50
57.3,-0.113765,1,93,50
57.6,-0.114573,1,93,50
57.9,-0.11358,1,93,50
58.2,-0.113408,1,93,50
58.5,-0.11435,1,93,50
58.8,-0.113451,1,93,50
59.1,-0.117223,1,93,50
59.4,-0.117323,1,93,50
59.7,-0.118933,1,93,50
60,-0.119203,1,93,50
60.3,-0.119325,1,93,50
60.6,-0.121857,1,93,50
60.9,-0.123027,1,93,50
61.2,-0.126139,1,93,50
61.5,-0.128257,1,93,50
61.8,-0.126531,1,93,50
62.1,-0.127691,1,93,50
62.4,-0.128928,1,93,50
62.7,-0.129034,1,93,50
63,-0.130175,1,93,50
63.3,-0.130412,1,93,50
63.6,-0.129439,1,93,50
63.9,-0.128119,1,93,50
64.2,-0.125657,1,93,50
64.5,-0.127661,1,93,50
64.8,-0.12594,1,93,50
65.1,-0.124812,1,93,50
65.4,-0.122882,1,93,50
65.7,-0.121548,1,93,50
66,-0.12027,1,93,50
66.3,-0.116035,1,93,50
66.6,-0.115127,1,93,50
66.9,-0.114798,1,93,50
67.2,-0.1121,1,93,50
67.5,-0.109478,1,93,50
67.8,-0.10851,1,93,50
68.1,-0.106134,1,93,50
68.4,-0.104299,1,93,50
68.7,-0.0998532,1,93,50
69,-0.0979025,1,93,50
69.3,-0.094292,1,93,50
69.6,-0.092133,1,93,50
69.9,-0.0895037,1,93,50
70.2,-0.0880685,1,93,50
70.5,-0.0864952,1,93,50
70.8,-0.0839535,1,93,50
71.1,-0.0821598,1,93,50
71.4,-0.078754,1,93,50
71.7,-0.0772815,1,93,50
72,-0.073137,1,93,50
72.3,-0.0731215,1,93,50
72.6,-0.0718352,1,93,50
72.9,-0.0720492,1,93,50
73.2,-0.0680693,1,93,50
73.5,-0.0670133,1,93,50
73.8,-0.0642477,1,93,50
74.1,-0.062679,1,93,50
74.4,-0.059719,1,93,50
74.7,-0.0593255,1,93,50
75,-0.0577462,1,93,50
75.3,-0.0553855,1,93,50
75.6,-0.0531778,1,93,50
75.9,-0.054064,1,93,50
76.2,-0.05404,1,93,50
76.5,-0.0533845,1,93,50
76.8,-0.050717,1,93,50
77.1,-0.0513562,1,93,50
77.4,-0.048992,1,93,50
77.7,-0.0498768,1,93,50
78,-0.0495912,1,93,50
78.3,-0.0487895,1,93,50
78.6,-0.0499705,0,93,50
78.9,-0.0492238,0,93,50
79.2,-0.0491195,0,93,50
79.5,-0.0506635,0,93,50
79.8,-0.051977,0,93,50
80.1,-0.051312,0,93,50
80.4,-0.0515515,0,93,50
80.7,-0.050873,0,93,50
81,-0.0523445,0,93,50
81.3,-0.052478,0,93,50
81.6,-0.0529375,0,93,50
81.9,-0.0544347,0,93,50
82.2,-0.0574923,0,93,50
82.5,-0.05724,0,93,50
82.8,-0.0560993,0,93,50
83.1,-0.0554027,0,93,50
83.4,-0.055352,0,93,50
83.7,-0.0536385,0,93,50
84,-0.05514,0,93,50
84.3,-0.0551327,0,93,50
84.6,-0.0540627,0,93,50
84.9,-0.0522685,0,93,50
85.2,-0.0517585,0,93,50
85.5,-0.051044,0,93,50
85.8,-0.0418618,0,93,50
86.1,-0.0484725,0,93,50
86.4,-0.0494748,0,93,50
86.7,-0.0476055,0,93,50
87,-0.0461355,0,93,50
87.3,-0.0452605,0,93,50
87.6,-0.0440795,0,93,50
87.9,-0.0425812,0,93,50
88.2,-0.040834,0,93,50
88.5,-0.0412815,0,93,50
88.8,-0.0419215,0,93,50
89.1,-0.0415918,0,93,50
89.4,-0.0406877,0,93,50
89.7,-0.0394965,0,93,50
90,-0.0379062,0,93,50
90.3,-0.041202,0,93,50
90.6,-0.0417103,0,93,50
90.9,-0.0421032,0,93,50
91.2,-0.0432737,0,93,50
91.5,-0.0448012,0,93,50
91.8,-0.0444695,0,93,50
92.1,-0.044225,0,93,50
92.4,-0.0472433,0,93,50
92.7,-0.0472063,0,93,50
93,-0.0488095,0,93,50
93.3,-0.0492622,0,93,50
93.6,-0.0518195,0,93,50
93.9,-0.0508343,0,93,50
94.2,-0.0534177,0,93,50
94.5,-0.0545177,0,93,50
94.8,-0.057141,0,93,50
95.1,-0.0570065,0,93,50
95.4,-0.058786,0,93,50
95.7,-0.0609095,0,93,50
96,-0.0618735,0,93,50
96.3,-0.0636967,0,93,50
96.6,-0.064306,0,93,50
96.9,-0.0669817,0,93,50
97.2,-0.06768,0,93,50
97.5,-0.0699875,0,93,50
97.8,-0.068855,0,93,50
98.1,-0.068326,0,93,50
98.4,-0.0693375,0,93,50
98.7,-0.069316,0,93,50
99,-0.0693795,0,93,50
99.3,-0.0695842,0,93,50
99.6,-0.0694947,0,93,50
99.9,-0.0689728,0,93,50
100.2,-0.069103,0,93,50
100.5,-0.0701688,0,93,50
100.8,-0.0722003,0,93,50
101.1,-0.0707977,0,93,50
101.4,-0.0699422,0,93,50
101.7,-0.0695735,0,93,50
102,-0.069438,0,93,50
102.3,-0.067205,0,93,50
102.6,-0.0668753,0,93,50
102.9,-0.068286,0,93,50
103.2,-0.0665545,0,93,50
103.5,-0.0652807,0,93,50
103.8,-0.063871,0,93,50
104.1,-0.062116,0,93,50
104.4,-0.063096,0,93,50
104.7,-0.0637738,0,93,50
105,-0.063001,0,93,50
105.3,-0.0616642,0,93,50
105.6,-0.0593142,0,93,50
105.9,-0.057843,0,93,50
106.2,-0.0582028,0,93,50
106.5,-0.057571,0,93,50
106.8,-0.0568182,0,93,50
107.1,-0.054849,0,93,50
107.4,-0.0530762,0,93,50
107.7,-0.0520718,0,93,50
108,-0.0516002,0,93,50
108.3,-0.0508395,0,93,50
108.6,-0.0496888,0,93,50
108.9,-0.0496707,0,93,50
109.2,-0.047,0,93,50
109.5,-0.0461028,0,93,50
109.8,-0.045829,0,93,50
110.1,-0.0457175,0,93,50
110.4,-0.0437332,0,93,50
110.7,-0.043168,0,93,50
111,-0.041553,0,93,50
111.3,-0.042037,0,93,50
111.6,-0.0391745,0,93,50
111.9,-0.0407917,0,93,50
112.2,-0.0397272,0,93,50
112.5,-0.0402887,0,93,50
112.8,-0.0400608,0,93,50
113.1,-0.0406158,0,93,50
113.4,-0.0407958,0,93,50
113.7,-0.0420412,0,93,50
114,-0.0403492,0,93,50
114.3,-0.039995,0,93,50
114.6,-0.0397527,0,93,50
114.9,-0.0427982,0,93,50
115.2,-0.0430817,0,93,50
115.5,-0.042442,0,93,50
115.8,-0.0437137,0,93,50
116.1,-0.0439188,0,93,50
116.4,-0.0411857,0,93,50
116.7,-0.045176,0,93,50
117,-0.046279,0,93,50
117.3,-0.046979,0,93,50
117.6,-0.0446802,0,93,50
117.9,-0.0445255,0,93,50
118.2,-0.044295,0,93,50
118.5,-0.044352,0,93,50
118.8,-0.044089,0,93,50
119.1,-0.0449197,0,93,50
119.4,-0.0447767,0,93,50
119.7,-0.0445728,0,93,50
120,-0.042724,0,93,50
120.3,-0.0434665,0,93,50
120.6,-0.0432023,0,93,50
120.9,-0.0433308,0,93,50
