time,delta_freq,event,power,f0
0,-0.00223475,0,97,50
0.3,-0.0027335,0,97,50
0.6,-0.0009125,0,97,50
0.9,-0.0050695,0,97,50
1.2,-0.00664025,0,97,50
1.5,-0.004466,0,97,50
1.8,-0.00206025,0,97,50
2.1,0.00080525,0,97,50
2.4,0.00155175,0,97,50
2.7,-0.00029,0,97,50
3,-0.0014195,0,97,50
3.3,0.00060875,0,97,50
3.6,0.00641075,0,97,50
3.9,0.00082125,0,97,50
4.2,0.00535475,0,97,50
4.5,0.00531875,0,97,50
4.8,0.0069985,0,97,50
5.1,0.00945125,0,97,50
5.4,0.00869075,0,97,50
5.7,0.0106473,0,97,50
6,0.0150885,0,97,50
6.3,0.014813,0,97,50
6.6,0.0224353,0,97,50
6.9,0.0212468,0,97,50
7.2,0.0273078,0,97,50
7.5,0.028186,0,97,50
7.8,0.0314222,0,97,50
8.1,0.0353712,0,97,50
8.4,0.0353177,0,97,50
8.7,0.0361845,0,97,50
9,0.0352225,0,97,50
9.3,0.041927,0,97,50
9.6,0.0425197,0,97,50
9.9,0.0495667,0,97,50
10.2,0.0354188,0,97,50
10.5,0.0429538,0,97,50
10.8,0.0459903,0,97,50
11.1,0.045576,0,97,50
11.4,0.0512845,0,97,50
11.7,0.05014,0,97,50
12,0.0468082,0,97,50
12.3,0.0497193,0,97,50
12.6,0.051332,0,97,50
12.9,0.0513913,0,97,50
13.2,0.0499085,0,97,50
13.5,0.0475742,0,97,50
13.8,0.0450657,0,97,50
14.1,0.045936,0,97,50
14.4,0.0448588,0,97,50
14.7,0.052892,0,97,50
15,0.057324,0,97,50
15.3,0.048179,0,97,50
15.6,0.0386237,0,97,50
15.9,0.0514512,0,97,50
16.2,0.049651,0,97,50
16.5,0.0448733,0,97,50
16.8,0.0484992,0,97,50
17.1,0.0472692,0,97,50
17.4,0.0463015,0,97,50
17.7,0.0454202,0,97,50
18,0.04073,0,97,50
18.3,0.039274,0,97,50
18.6,0.0383683,0,97,50
18.9,0.0358717,0,97,50
19.2,0.0349875,0,97,50
19.5,0.0375783,0,97,50
19.8,0.0404468,0,97,50
20.1,0.0390085,0,97,50
20.4,0.032399,0,97,50
20.7,0.0308395,0,97,50
21,0.0287875,0,97,50
21.3,0.0298092,0,97,50
21.6,0.0221865,0,97,50
21.9,0.0216553,0,97,50
22.2,0.0199953,0,97,50
22.5,0.0192268,0,97,50
22.8,0.0157028,0,97,50
23.1,0.0152333,0,97,50
23.4,0.0157667,0,97,50
23.7,0.011275,0,97,50
24,0.0134887,0,97,50
24.3,0.0217575,0,97,50
24.6,0.017179,0,97,50
24.9,0.022677,0,97,50
25.2,0.0252,0,97,50
25.5,0.0226005,0,97,50
25.8,0.0318823,0,97,50
26.1,0.0371777,0,97,50
26.4,0.0328025,0,97,50
26.7,0.0382398,0,97,50
27,0.03419,0,97,50
27.3,0.0377088,0,97,50
27.6,0.0377235,0,97,50
27.9,0.040209,0,97,50
28.2,0.0330358,0,97,50
28.5,0.0267922,0,97,50
28.8,0.0311705,0,97,50
29.1,0.0348738,0,97,50
29.4,0.0381253,0,97,50
29.7,0.0385943,0,97,50
30,0.0301505,0,97,50
30.3,0.024993,0,97,50
30.6,0.0300533,0,97,50
30.9,0.032343,0,97,50
31.2,0.0325595,0,97,50
31.5,0.0301677,0,97,50
31.8,0.0300877,0,97,50
32.1,0.023405,0,97,50
32.4,0.0277965,0,97,50
32.7,0.02699,0,97,50
33,0.022971,0,97,50
33.3,0.0188962,0,97,50
33.6,0.0161648,0,97,50
33.9,0.0134615,0,97,50
34.2,0.0266095,0,97,50
34.5,0.0259218,0,97,50
34.8,0.0236708,0,97,50
35.1,0.030116,0,97,50
35.4,0.0255783,0,97,50
35.7,0.024895,0,97,50
36,0.0308092,0,97,50
36.3,0.0299925,0,97,50
36.6,0.0284505,0,97,50
36.9,0.0245565,0,97,50
37.2,0.0256872,0,97,50
37.5,0.0263785,0,97,50
37.8,0.034401,0,97,50
38.1,0.030037,0,97,50
38.4,0.025593,0,97,50
38.7,0.031864,0,97,50
39,0.0322893,0,97,50
39.3,0.03627,0,97,50
39.6,0.031982,0,97,50
39.9,0.0309705,0,97,50
40.2,0.0271787,0,97,50
40.5,0.033627,0,97,50
40.8,0.0316935,0,97,50
41.1,0.033567,0,97,50
41.4,0.0350573,0,97,50
41.7,0.033889,0,97,50
42,0.0313607,0,97,50
42.3,0.0288625,0,97,50
42.6,0.0355183,0,97,50
42.9,0.034137,0,97,50
43.2,0.0350293,0,97,50
43.5,0.0344493,0,97,50
43.8,0.0300377,0,97,50
44.1,0.0279313,0,97,50
44.4,0.0295803,0,97,50
44.7,0.0320362,0,97,50
45,0.0257203,0,97,50
45.3,0.031291,0,97,50
45.6,0.03564,0,97,50
45.9,0.0318658,0,97,50
46.2,0.029084,0,97,50
46.5,0.0393025,0,97,50
46.8,0.037202,0,97,50
47.1,0.0329677,0,97,50
47.4,0.0290672,0,97,50
47.7,0.029675,0,97,50
48,0.0303502,0,97,50
48.3,0.032974,0,97,50
48.6,0.0302565,0,97,50
48.9,0.019887,0,97,50
49.2,0.0267822,0,97,50
49.5,0.0213395,0,97,50
49.8,0.0157733,0,97,50
50.1,0.0171282,0,97,50
50.4,0.018545,0,97,50
50.7,0.0103648,0,97,50
51,0.0156643,0,97,50
51.3,0.0162498,0,97,50
51.6,0.003992,0,97,50
51.9,0.002778,0,97,50
52.2,0.00817125,0,97,50
52.5,0.0100488,0,97,50
52.8,0.0106838,0,97,50
53.1,0.0077685,0,97,50
53.4,0.0076155,0,97,50
53.7,0.0159905,0,97,50
54,0.0188,0,97,50
54.3,0.00866525,0,97,50
54.6,0.0159028,0,97,50
54.9,0.012776,0,97,50
55.2,0.011686,0,97,50
55.5,0.0131308,0,97,50
55.8,0.0127212,0,97,50
56.1,0.0029205,0,97,50
