index,time,delta_freq,event,power,f0
2865,57.3,-0.151359,1,152,50
2880,57.6,-0.146177,1,152,50
2895,57.9,-0.144942,1,152,50
2910,58.2,-0.141456,1,152,50
2925,58.5,-0.136694,1,152,50
2940,58.8,-0.130027,1,152,50
2955,59.1,-0.122523,1,152,50
2970,59.4,-0.120326,1,152,50
2985,59.7,-0.113815,1,152,50
3000,60,-0.110902,1,152,50
3015,60.3,-0.110076,1,152,50
3030,60.6,-0.105097,1,152,50
3045,60.9,-0.0989485,1,152,50
3060,61.2,-0.092589,1,152,50
3075,61.5,-0.0912015,1,152,50
3090,61.8,-0.0853203,1,152,50
3105,62.1,-0.0861683,1,152,50
3120,62.4,-0.0857665,1,152,50
3135,62.7,-0.0831967,1,152,50
3150,63,-0.0799985,1,152,50
3165,63.3,-0.0771722,1,152,50
3180,63.6,-0.0756807,1,152,50
3195,63.9,-0.0710217,1,152,50
3210,64.2,-0.0690448,1,152,50
3225,64.5,-0.0666175,1,152,50
3240,64.8,-0.0666755,1,152,50
3255,65.1,-0.064813,1,152,50
3270,65.4,-0.0606647,1,152,50
3285,65.7,-0.059003,1,152,50
3300,66,-0.0591528,1,152,50
3315,66.3,-0.0591182,1,152,50
3330,66.6,-0.0610732,1,152,50
3345,66.9,-0.0656377,1,152,50
3360,67.2,-0.0643357,1,152,50
3375,67.5,-0.0642882,1,152,50
3390,67.8,-0.0654665,1,152,50
3405,68.1,-0.062786,1,152,50
3420,68.4,-0.065822,1,152,50
3435,68.7,-0.0694705,1,152,50
3450,69,-0.062867,1,152,50
3465,69.3,-0.0663443,1,152,50
3480,69.6,-0.0705513,1,152,50
3495,69.9,-0.0707857,1,152,50
3510,70.2,-0.0732002,1,152,50
3525,70.5,-0.077579,1,152,50
3540,70.8,-0.0785668,1,152,50
3555,71.1,-0.081323,1,152,50
3570,71.4,-0.080112,1,152,50
3585,71.7,-0.0860322,1,152,50
3600,72,-0.0865448,1,152,50
3615,72.3,-0.0841957,1,152,50
3630,72.6,-0.0852928,1,152,50
3645,72.9,-0.087812,1,152,50
3660,73.2,-0.0920175,1,152,50
3675,73.5,-0.0916975,1,152,50
3690,73.8,-0.0878152,1,152,50
3705,74.1,-0.0899602,1,152,50
3720,74.4,-0.0937802,1,152,50
3735,74.7,-0.095822,1,152,50
3750,75,-0.097013,1,152,50
3765,75.3,-0.0957835,1,152,50
3780,75.6,-0.098108,1,152,50
3795,75.9,-0.0984617,1,152,50
3810,76.2,-0.100617,1,152,50
3825,76.5,-0.102269,1,152,50
3840,76.8,-0.100505,1,152,50
3855,77.1,-0.103437,1,152,50
3870,77.4,-0.105936,1,152,50
3885,77.7,-0.10417,1,152,50
3900,78,-0.106247,1,152,50
3915,78.3,-0.107335,0,152,50
3930,78.6,-0.104571,0,152,50
3945,78.9,-0.101486,0,152,50
3960,79.2,-0.103188,0,152,50
3975,79.5,-0.101525,0,152,50
3990,79.8,-0.1018,0,152,50
4005,80.1,-0.102504,0,152,50
4020,80.4,-0.10237,0,152,50
4035,80.7,-0.099188,0,152,50
4050,81,-0.0987095,0,152,50
4065,81.3,-0.0969565,0,152,50
4080,81.6,-0.096184,0,152,50
4095,81.9,-0.0950715,0,152,50
4110,82.2,-0.0988395,0,152,50
4125,82.5,-0.0955835,0,152,50
4140,82.8,-0.0924397,0,152,50
4155,83.1,-0.0891598,0,152,50
4170,83.4,-0.0852495,0,152,50
4185,83.7,-0.0832863,0,152,50
4200,84,-0.0861393,0,152,50
4215,84.3,-0.0840993,0,152,50
4230,84.6,-0.0826,0,152,50
4245,84.9,-0.0826085,0,152,50
4260,85.2,-0.0824032,0,152,50
4275,85.5,-0.080855,0,152,50
4290,85.8,-0.0804905,0,152,50
4305,86.1,-0.0843277,0,152,50
4320,86.4,-0.0783425,0,152,50
4335,86.7,-0.0771707,0,152,50
4350,87,-0.07363,0,152,50
4365,87.3,-0.0692465,0,152,50
4380,87.6,-0.068875,0,152,50
4395,87.9,-0.0660245,0,152,50
4410,88.2,-0.066502,0,152,50
4425,88.5,-0.0658187,0,152,50
4440,88.8,-0.0649473,0,152,50
4455,89.1,-0.0585072,0,152,50
4470,89.4,-0.0585115,0,152,50
4485,89.7,-0.0580213,0,152,50
4500,90,-0.061511,0,152,50
4515,90.3,-0.0567335,0,152,50
4530,90.6,-0.056596,0,152,50
4545,90.9,-0.0582715,0,152,50
4560,91.2,-0.058198,0,152,50
4575,91.5,-0.058456,0,152,50
4590,91.8,-0.059262,0,152,50
4605,92.1,-0.0589342,0,152,50
4620,92.4,-0.0612932,0,152,50
4635,92.7,-0.060832,0,152,50
4650,93,-0.064207,0,152,50
4665,93.3,-0.0681607,0,152,50
4680,93.6,-0.0702085,0,152,50
4695,93.9,-0.066797,0,152,50
4710,94.2,-0.068022,0,152,50
4725,94.5,-0.066717,0,152,50
4740,94.8,-0.0660573,0,152,50
4755,95.1,-0.067643,0,152,50
4770,95.4,-0.0656853,0,152,50
4785,95.7,-0.0694738,0,152,50
4800,96,-0.0719983,0,152,50
4815,96.3,-0.0727905,0,152,50
4830,96.6,-0.0770885,0,152,50
4845,96.9,-0.0760542,0,152,50
4860,97.2,-0.0786545,0,152,50
4875,97.5,-0.0801517,0,152,50
4890,97.8,-0.0795718,0,152,50
4905,98.1,-0.080069,0,152,50
4920,98.4,-0.0795275,0,152,50
4935,98.7,-0.0806252,0,152,50
4950,99,-0.0756795,0,152,50
4965,99.3,-0.0761348,0,152,50
4980,99.6,-0.0752792,0,152,50
4995,99.9,-0.0748922,0,152,50
5010,100.2,-0.0753867,0,152,50
5025,100.5,-0.077172,0,152,50
5040,100.8,-0.0722628,0,152,50
5055,101.1,-0.0734635,0,152,50
5070,101.4,-0.0737733,0,152,50
5085,101.7,-0.07235,0,152,50
5100,102,-0.0715243,0,152,50
5115,102.3,-0.0705055,0,152,50
5130,102.6,-0.070026,0,152,50
5145,102.9,-0.0668742,0,152,50
5160,103.2,-0.0667052,0,152,50
5175,103.5,-0.06906,0,152,50
5190,103.8,-0.0664173,0,152,50
5205,104.1,-0.065722,0,152,50
5220,104.4,-0.0622775,0,152,50
5235,104.7,-0.0635785,0,152,50
5250,105,-0.061301,0,152,50
5265,105.3,-0.0620883,0,152,50
5280,105.6,-0.0591228,0,152,50
5295,105.9,-0.0606295,0,152,50
5310,106.2,-0.0555327,0,152,50
5325,106.5,-0.0574895,0,152,50
5340,106.8,-0.0526565,0,152,50
5355,107.1,-0.055325,0,152,50
5370,107.4,-0.0537188,0,152,50
5385,107.7,-0.0545357,0,152,50
5400,108,-0.054736,0,152,50
5415,108.3,-0.0549205,0,152,50
5430,108.6,-0.0551685,0,152,50
5445,108.9,-0.053888,0,152,50
5460,109.2,-0.0498672,0,152,50
5475,109.5,-0.051061,0,152,50
5490,109.8,-0.0465182,0,152,50
5505,110.1,-0.048484,0,152,50
5520,110.4,-0.0439135,0,152,50
5535,110.7,-0.0463242,0,152,50
5550,111,-0.0417498,0,152,50
5565,111.3,-0.042799,0,152,50
5580,111.6,-0.0429715,0,152,50
5595,111.9,-0.0407895,0,152,50
5610,112.2,-0.040854,0,152,50
5625,112.5,-0.0419415,0,152,50
5640,112.8,-0.0444865,0,152,50
5655,113.1,-0.0464165,0,152,50
5670,113.4,-0.046379,0,152,50
5685,113.7,-0.049695,0,152,50
5700,114,-0.0505462,0,152,50
5715,114.3,-0.050772,0,152,50
5730,114.6,-0.0525055,0,152,50
5745,114.9,-0.0550895,0,152,50
5760,115.2,-0.056897,0,152,50
5775,115.5,-0.0581035,0,152,50
5790,115.8,-0.0593442,0,152,50
5805,116.1,-0.0625065,0,152,50
5820,116.4,-0.0603233,0,152,50
5835,116.7,-0.0657165,0,152,50
5850,117,-0.0664637,0,152,50
5865,117.3,-0.066988,0,152,50
5880,117.6,-0.0681465,0,152,50
5895,117.9,-0.0667153,0,152,50
5910,118.2,-0.0694665,0,152,50
5925,118.5,-0.0695268,0,152,50
5940,118.8,-0.0677533,0,152,50
5955,119.1,-0.0694757,0,152,50
5970,119.4,-0.0683623,0,152,50
5985,119.7,-0.0691185,0,152,50
6000,120,-0.0650233,0,152,50
6015,120.3,-0.0642005,0,152,50
6030,120.6,-0.0632387,0,152,50
6045,120.9,-0.059272,0,152,50
