index,time,delta_freq,event,power,f0
1380,27.6,-0.0498637,0,150,50
1395,27.9,-0.0473887,0,150,50
1410,28.2,-0.0442973,0,150,50
1425,28.5,-0.0433577,0,150,50
1440,28.8,-0.0415217,0,150,50
1455,29.1,-0.042166,0,150,50
1470,29.4,-0.0390967,0,150,50
1485,29.7,-0.039208,0,150,50
1500,30,-0.0394673,0,150,50
1515,30.3,-0.0384363,0,150,50
1530,30.6,-0.036472,0,150,50
1545,30.9,-0.031575,0,150,50
1560,31.2,-0.032066,0,150,50
1575,31.5,-0.03234,0,150,50
1590,31.8,-0.0299157,0,150,50
1605,32.1,-0.029909,0,150,50
1620,32.4,-0.0309387,0,150,50
1635,32.7,-0.0310817,0,150,50
1650,33,-0.0335747,0,150,50
1665,33.3,-0.031671,0,150,50
1680,33.6,-0.0328943,0,150,50
1695,33.9,-0.0343797,0,150,50
1710,34.2,-0.037834,0,150,50
1725,34.5,-0.0386983,0,150,50
1740,34.8,-0.037243,0,150,50
1755,35.1,-0.0378943,0,150,50
1770,35.4,-0.0362153,0,150,50
1785,35.7,-0.036005,0,150,50
1800,36,-0.035066,0,150,50
1815,36.3,-0.032983,0,150,50
1830,36.6,-0.0353287,0,150,50
1845,36.9,-0.0350397,0,150,50
1860,37.2,-0.0352837,0,150,50
1875,37.5,-0.0341617,0,150,50
1890,37.8,-0.035222,0,150,50
1905,38.1,-0.0381033,0,150,50
1920,38.4,-0.0388687,0,150,50
1935,38.7,-0.0387787,0,150,50
1950,39,-0.038609,0,150,50
1965,39.3,-0.0397187,0,150,50
1980,39.6,-0.0423317,0,150,50
1995,39.9,-0.0429967,0,150,50
2010,40.2,-0.0429047,0,150,50
2025,40.5,-0.0445523,0,150,50
2040,40.8,-0.0454507,0,150,50
2055,41.1,-0.0489007,0,150,50
2070,41.4,-0.046498,0,150,50
2085,41.7,-0.044709,0,150,50
2100,42,-0.047537,0,150,50
2115,42.3,-0.048661,0,150,50
2130,42.6,-0.048624,0,150,50
2145,42.9,-0.045678,0,150,50
2160,43.2,-0.0454497,0,150,50
2175,43.5,-0.047435,0,150,50
2190,43.8,-0.0478487,0,150,50
2205,44.1,-0.0483843,0,150,50
2220,44.4,-0.0437237,0,150,50
2235,44.7,-0.043152,0,150,50
2250,45,-0.0421903,0,150,50
2265,45.3,-0.041776,0,150,50
2280,45.6,-0.0411213,0,150,50
2295,45.9,-0.0401017,0,150,50
2310,46.2,-0.039477,0,150,50
2325,46.5,-0.0410557,0,150,50
2340,46.8,-0.0376877,0,150,50
2355,47.1,-0.036807,0,150,50
2370,47.4,-0.036494,0,150,50
2385,47.7,-0.0375227,0,150,50
2400,48,-0.0372453,0,150,50
2415,48.3,-0.0350273,0,150,50
2430,48.6,-0.034959,0,150,50
2445,48.9,-0.034531,0,150,50
2460,49.2,-0.0351397,0,150,50
2475,49.5,-0.0350257,0,150,50
2490,49.8,-0.0333773,0,150,50
2505,50.1,-0.035635,0,150,50
2520,50.4,-0.0354213,0,150,50
2535,50.7,-0.036062,0,150,50
2550,51,-0.0348877,0,150,50
2565,51.3,-0.0331923,0,150,50
2580,51.6,-0.0350257,0,150,50
2595,51.9,-0.0345643,0,150,50
2610,52.2,-0.034134,0,150,50
2625,52.5,-0.0325013,0,150,50
2640,52.8,-0.031216,0,150,50
2655,53.1,-0.0314287,0,150,50
2670,53.4,-0.0296387,0,150,50
2685,53.7,-0.0278153,0,150,50
2700,54,-0.0281087,0,150,50
2715,54.3,-0.0277923,0,150,50
2730,54.6,-0.0316623,0,150,50
2745,54.9,-0.0303087,0,150,50
2760,55.2,-0.0303073,0,150,50
2775,55.5,-0.0297237,0,150,50
2790,55.8,-0.030681,0,150,50
2805,56.1,-0.0338917,0,150,50
2820,56.4,-0.0326323,0,150,50
2835,56.7,-0.0329163,0,150,50
2850,57,-0.033739,0,150,50
2865,57.3,-0.0315347,0,150,50
2880,57.6,-0.0308463,0,150,50
2895,57.9,-0.026101,0,150,50
2910,58.2,-0.0241097,0,150,50
2925,58.5,-0.0244597,0,150,50
2940,58.8,-0.0246103,0,150,50
2955,59.1,-0.0270903,0,150,50
2970,59.4,-0.02523,0,150,50
2985,59.7,-0.0259573,0,150,50
3000,60,-0.028301,0,150,50
3015,60.3,-0.0293767,0,150,50
3030,60.6,-0.029253,0,150,50
3045,60.9,-0.0290143,0,150,50
3060,61.2,-0.0309977,0,150,50
3075,61.5,-0.0335563,0,150,50
3090,61.8,-0.032027,0,150,50
3105,62.1,-0.0337527,0,150,50
3120,62.4,-0.031882,1,150,50
3135,62.7,-0.0327807,1,150,50
3150,63,-0.0512473,1,150,50
3165,63.3,-0.0755733,1,150,50
3180,63.6,-0.100112,1,150,50
3195,63.9,-0.121949,1,150,50
3210,64.2,-0.137224,1,150,50
3225,64.5,-0.15392,1,150,50
3240,64.8,-0.168618,1,150,50
3255,65.1,-0.183615,1,150,50
3270,65.4,-0.194639,1,150,50
3285,65.7,-0.207603,1,150,50
3300,66,-0.22045,1,150,50
3315,66.3,-0.230631,1,150,50
3330,66.6,-0.239744,1,150,50
3345,66.9,-0.245584,1,150,50
3360,67.2,-0.251871,1,150,50
3375,67.5,-0.257201,1,150,50
3390,67.8,-0.261271,1,150,50
3405,68.1,-0.26461,1,150,50
3420,68.4,-0.265055,1,150,50
3435,68.7,-0.264093,1,150,50
3450,69,-0.266167,1,150,50
3465,69.3,-0.264828,1,150,50
3480,69.6,-0.264943,1,150,50
3495,69.9,-0.262716,1,150,50
3510,70.2,-0.259449,1,150,50
3525,70.5,-0.260113,1,150,50
3540,70.8,-0.255921,1,150,50
3555,71.1,-0.254145,1,150,50
3570,71.4,-0.250812,1,150,50
3585,71.7,-0.248672,1,150,50
3600,72,-0.248161,1,150,50
3615,72.3,-0.244494,1,150,50
3630,72.6,-0.242746,1,150,50
3645,72.9,-0.240123,1,150,50
3660,73.2,-0.238021,1,150,50
3675,73.5,-0.237801,1,150,50
3690,73.8,-0.23586,1,150,50
3705,74.1,-0.236384,1,150,50
3720,74.4,-0.236482,1,150,50
3735,74.7,-0.23545,1,150,50
3750,75,-0.237751,1,150,50
3765,75.3,-0.239031,1,150,50
3780,75.6,-0.239242,1,150,50
3795,75.9,-0.24114,1,150,50
3810,76.2,-0.238948,1,150,50
3825,76.5,-0.240146,1,150,50
3840,76.8,-0.239511,1,150,50
3855,77.1,-0.238015,1,150,50
3870,77.4,-0.238754,1,150,50
3885,77.7,-0.23714,1,150,50
3900,78,-0.236849,1,150,50
3915,78.3,-0.235878,1,150,50
3930,78.6,-0.236659,1,150,50
3945,78.9,-0.23585,1,150,50
3960,79.2,-0.236853,1,150,50
3975,79.5,-0.239012,1,150,50
3990,79.8,-0.239416,1,150,50
4005,80.1,-0.239522,1,150,50
4020,80.4,-0.242788,1,150,50
4035,80.7,-0.241639,1,150,50
4050,81,-0.244517,1,150,50
4065,81.3,-0.245864,1,150,50
4080,81.6,-0.2464,1,150,50
4095,81.9,-0.248332,1,150,50
4110,82.2,-0.249077,1,150,50
4125,82.5,-0.24976,1,150,50
4140,82.8,-0.253267,1,150,50
4155,83.1,-0.252976,1,150,50
4170,83.4,-0.257427,1,150,50
4185,83.7,-0.257281,1,150,50
4200,84,-0.25821,1,150,50
4215,84.3,-0.260276,1,150,50
4230,84.6,-0.26025,1,150,50
4245,84.9,-0.264495,1,150,50
4260,85.2,-0.265494,1,150,50
4275,85.5,-0.268618,1,150,50
4290,85.8,-0.270829,1,150,50
4305,86.1,-0.27246,1,150,50
4320,86.4,-0.272771,1,150,50
4335,86.7,-0.273507,1,150,50
4350,87,-0.272464,1,150,50
4365,87.3,-0.271958,1,150,50
4380,87.6,-0.270954,1,150,50
4395,87.9,-0.2711,1,150,50
4410,88.2,-0.268275,1,150,50
4425,88.5,-0.265236,1,150,50
4440,88.8,-0.264016,1,150,50
4455,89.1,-0.260426,1,150,50
4470,89.4,-0.258821,1,150,50
4485,89.7,-0.256024,1,150,50
4500,90,-0.253145,1,150,50
4515,90.3,-0.25311,1,150,50
4530,90.6,-0.251006,1,150,50
4545,90.9,-0.25006,1,150,50
4560,91.2,-0.249158,1,150,50
4575,91.5,-0.245657,1,150,50
4590,91.8,-0.244782,1,150,50
4605,92.1,-0.243359,1,150,50
4620,92.4,-0.242084,0,150,50
4635,92.7,-0.239798,0,150,50
4650,93,-0.23709,0,150,50
4665,93.3,-0.234551,0,150,50
4680,93.6,-0.231792,0,150,50
4695,93.9,-0.230521,0,150,50
4710,94.2,-0.228817,0,150,50
4725,94.5,-0.226423,0,150,50
4740,94.8,-0.227131,0,150,50
4755,95.1,-0.227807,0,150,50
4770,95.4,-0.227145,0,150,50
4785,95.7,-0.228468,0,150,50
4800,96,-0.227993,0,150,50
4815,96.3,-0.230876,0,150,50
4830,96.6,-0.235038,0,150,50
4845,96.9,-0.236151,0,150,50
4860,97.2,-0.238639,0,150,50
4875,97.5,-0.237566,0,150,50
4890,97.8,-0.23942,0,150,50
4905,98.1,-0.239036,0,150,50
4920,98.4,-0.237568,0,150,50
4935,98.7,-0.236907,0,150,50
4950,99,-0.234039,0,150,50
4965,99.3,-0.233493,0,150,50
4980,99.6,-0.231269,0,150,50
4995,99.9,-0.229983,0,150,50
5010,100.2,-0.231372,0,150,50
5025,100.5,-0.22833,0,150,50
5040,100.8,-0.228264,0,150,50
5055,101.1,-0.228889,0,150,50
5070,101.4,-0.226657,0,150,50
5085,101.7,-0.227109,0,150,50
5100,102,-0.226559,0,150,50
5115,102.3,-0.226268,0,150,50
5130,102.6,-0.22628,0,150,50
5145,102.9,-0.224923,0,150,50
5160,103.2,-0.225045,0,150,50
5175,103.5,-0.222179,0,150,50
5190,103.8,-0.219962,0,150,50
5205,104.1,-0.222607,0,150,50
5220,104.4,-0.219871,0,150,50
5235,104.7,-0.220121,0,150,50
5250,105,-0.216677,0,150,50
5265,105.3,-0.218452,0,150,50
5280,105.6,-0.21779,0,150,50
5295,105.9,-0.218332,0,150,50
5310,106.2,-0.220906,0,150,50
5325,106.5,-0.221243,0,150,50
5340,106.8,-0.221534,0,150,50
5355,107.1,-0.222645,0,150,50
5370,107.4,-0.221716,0,150,50
5385,107.7,-0.224499,0,150,50
5400,108,-0.223896,0,150,50
5415,108.3,-0.224592,0,150,50
5430,108.6,-0.227213,0,150,50
5445,108.9,-0.226383,0,150,50
5460,109.2,-0.228414,0,150,50
5475,109.5,-0.229551,0,150,50
5490,109.8,-0.228248,0,150,50
5505,110.1,-0.22905,0,150,50
5520,110.4,-0.2273,0,150,50
5535,110.7,-0.226684,0,150,50
5550,111,-0.226944,0,150,50
5565,111.3,-0.22413,0,150,50
5580,111.6,-0.225501,0,150,50
5595,111.9,-0.224433,0,150,50
5610,112.2,-0.224647,0,150,50
5625,112.5,-0.224571,0,150,50
5640,112.8,-0.22336,0,150,50
5655,113.1,-0.223576,0,150,50
5670,113.4,-0.221185,0,150,50
5685,113.7,-0.220928,0,150,50
5700,114,-0.21955,0,150,50
5715,114.3,-0.21713,0,150,50
5730,114.6,-0.21392,0,150,50
5745,114.9,-0.211635,0,150,50
5760,115.2,-0.209142,0,150,50
5775,115.5,-0.207296,0,150,50
5790,115.8,-0.204988,0,150,50
5805,116.1,-0.204408,0,150,50
5820,116.4,-0.203806,0,150,50
5835,116.7,-0.202217,0,150,50
5850,117,-0.201216,0,150,50
5865,117.3,-0.198865,0,150,50
5880,117.6,-0.197492,0,150,50
5895,117.9,-0.195991,0,150,50
5910,118.2,-0.19453,0,150,50
5925,118.5,-0.192088,0,150,50
5940,118.8,-0.187951,0,150,50
5955,119.1,-0.188053,0,150,50
5970,119.4,-0.187124,0,150,50
5985,119.7,-0.186319,0,150,50
6000,120,-0.187084,0,150,50
6015,120.3,-0.184758,0,150,50
6030,120.6,-0.183065,0,150,50
6045,120.9,-0.181583,0,150,50
