time,delta_freq,event,power,f0
0,0.171943,0,116,50
0.3,0.173718,0,116,50
0.6,0.176069,0,116,50
0.9,0.178518,0,116,50
1.2,0.181381,0,116,50
1.5,0.183256,0,116,50
1.8,0.184534,0,116,50
2.1,0.186916,0,116,50
2.4,0.19,0,116,50
2.7,0.193627,0,116,50
3,0.195038,0,116,50
3.3,0.19742,0,116,50
3.6,0.198214,0,116,50
3.9,0.197442,0,116,50
4.2,0.196895,0,116,50
4.5,0.197114,0,116,50
4.8,0.19924,0,116,50
5.1,0.201113,0,116,50
5.4,0.202461,0,116,50
5.7,0.201886,0,116,50
6,0.201425,0,116,50
6.3,0.202399,0,116,50
6.6,0.201308,0,116,50
6.9,0.200093,0,116,50
7.2,0.19875,0,116,50
7.5,0.197199,0,116,50
7.8,0.195725,0,116,50
8.1,0.194949,0,116,50
8.4,0.194198,0,116,50
8.7,0.193371,0,116,50
9,0.19368,0,116,50
9.3,0.194709,0,116,50
9.6,0.197235,0,116,50
9.9,0.197747,0,116,50
10.2,0.199385,0,116,50
10.5,0.198218,0,116,50
10.8,0.199267,0,116,50
11.1,0.199402,0,116,50
11.4,0.201328,0,116,50
11.7,0.204557,0,116,50
12,0.206086,0,116,50
12.3,0.208315,0,116,50
12.6,0.210265,0,116,50
12.9,0.210691,0,116,50
13.2,0.209235,0,116,50
13.5,0.208074,0,116,50
13.8,0.209506,0,116,50
14.1,0.210188,0,116,50
14.4,0.211635,0,116,50
14.7,0.211437,0,116,50
15,0.211419,0,116,50
15.3,0.212319,0,116,50
15.6,0.212395,0,116,50
15.9,0.214032,0,116,50
16.2,0.216516,0,116,50
16.5,0.216892,0,116,50
16.8,0.219769,0,116,50
17.1,0.221677,0,116,50
17.4,0.224013,0,116,50
17.7,0.224165,0,116,50
18,0.22411,0,116,50
18.3,0.224982,0,116,50
18.6,0.223731,0,116,50
18.9,0.224217,0,116,50
19.2,0.223294,0,116,50
19.5,0.221074,0,116,50
19.8,0.218846,0,116,50
20.1,0.216249,0,116,50
20.4,0.214154,0,116,50
20.7,0.212252,0,116,50
21,0.211145,0,116,50
21.3,0.208288,0,116,50
21.6,0.207709,0,116,50
21.9,0.204753,0,116,50
22.2,0.203538,0,116,50
22.5,0.199773,0,116,50
22.8,0.196765,0,116,50
23.1,0.193314,0,116,50
23.4,0.190897,0,116,50
23.7,0.188142,0,116,50
24,0.185955,0,116,50
24.3,0.185913,0,116,50
24.6,0.184711,0,116,50
24.9,0.183959,0,116,50
25.2,0.181521,0,116,50
25.5,0.181646,0,116,50
25.8,0.180258,0,116,50
26.1,0.18096,0,116,50
26.4,0.182218,0,116,50
26.7,0.181663,0,116,50
27,0.183651,0,116,50
27.3,0.182594,0,116,50
27.6,0.184015,0,116,50
27.9,0.184007,0,116,50
28.2,0.184574,0,116,50
28.5,0.18397,0,116,50
28.8,0.184063,0,116,50
29.1,0.183046,0,116,50
