time,delta_freq,event,power,f0
0,0.10886,0,270,50
0.3,0.111084,0,270,50
0.6,0.112421,0,270,50
0.9,0.11394,0,270,50
1.2,0.114115,0,270,50
1.5,0.111994,0,270,50
1.8,0.111378,0,270,50
2.1,0.110878,0,270,50
2.4,0.111219,0,270,50
2.7,0.110434,0,270,50
3,0.108598,0,270,50
3.3,0.106739,0,270,50
3.6,0.104394,0,270,50
3.9,0.10181,0,270,50
4.2,0.100959,0,270,50
4.5,0.0987147,0,270,50
4.8,0.0970852,0,270,50
5.1,0.0961422,0,270,50
5.4,0.0939247,0,270,50
5.7,0.09237,0,270,50
6,0.0916233,0,270,50
6.3,0.091016,0,270,50
6.6,0.0903787,0,270,50
6.9,0.089647,0,270,50
7.2,0.0883782,0,270,50
7.5,0.0886657,0,270,50
7.8,0.0880398,0,270,50
8.1,0.0880148,0,270,50
8.4,0.087832,0,270,50
8.7,0.0873725,0,270,50
9,0.0871973,0,270,50
9.3,0.0852103,0,270,50
9.6,0.0868685,0,270,50
9.9,0.0858078,0,270,50
10.2,0.0871733,0,270,50
10.5,0.0874623,0,270,50
10.8,0.0880585,0,270,50
11.1,0.0888558,0,270,50
11.4,0.0886617,0,270,50
11.7,0.089689,0,270,50
12,0.0903165,0,270,50
12.3,0.0896295,0,270,50
12.6,0.091144,0,270,50
12.9,0.0889053,0,270,50
13.2,0.0876865,0,270,50
13.5,0.089212,0,270,50
13.8,0.0887807,0,270,50
14.1,0.0901335,0,270,50
14.4,0.0911383,0,270,50
14.7,0.090845,0,270,50
15,0.0922018,0,270,50
15.3,0.0932605,0,270,50
15.6,0.0952265,0,270,50
15.9,0.0952805,0,270,50
16.2,0.096796,0,270,50
16.5,0.0970965,0,270,50
16.8,0.0980748,0,270,50
17.1,0.0987492,0,270,50
17.4,0.099122,0,270,50
17.7,0.1016,0,270,50
18,0.101744,0,270,50
18.3,0.102311,0,270,50
18.6,0.102643,0,270,50
18.9,0.102428,0,270,50
19.2,0.102114,0,270,50
19.5,0.102493,0,270,50
19.8,0.101842,0,270,50
20.1,0.100057,0,270,50
20.4,0.0988162,0,270,50
20.7,0.0994965,0,270,50
21,0.0989188,0,270,50
21.3,0.0985545,0,270,50
21.6,0.0973915,0,270,50
21.9,0.0964635,0,270,50
22.2,0.0960795,0,270,50
22.5,0.0954748,0,270,50
22.8,0.093362,0,270,50
23.1,0.0942225,0,270,50
23.4,0.0935427,0,270,50
23.7,0.0908822,0,270,50
24,0.088705,0,270,50
24.3,0.0866373,0,270,50
24.6,0.0834895,0,270,50
24.9,0.0825228,0,270,50
25.2,0.079841,0,270,50
25.5,0.076979,0,270,50
25.8,0.0746272,0,270,50
26.1,0.074099,0,270,50
26.4,0.0734533,0,270,50
26.7,0.0715965,0,270,50
27,0.0718208,0,270,50
27.3,0.0711665,0,270,50
27.6,0.0700808,0,270,50
27.9,0.0678713,0,270,50
28.2,0.065763,0,270,50
28.5,0.062925,0,270,50
28.8,0.061906,0,270,50
29.1,0.0605965,0,270,50
29.4,0.0577185,0,270,50
29.7,0.0567625,0,270,50
30,0.054521,0,270,50
30.3,0.0516658,0,270,50
30.6,0.051085,0,270,50
30.9,0.0512597,0,270,50
31.2,0.0521362,0,270,50
31.5,0.0524235,0,270,50
31.8,0.0534658,0,270,50
32.1,0.0534628,0,270,50
32.4,0.0559815,0,270,50
32.7,0.0557815,0,270,50
33,0.057337,0,270,50
33.3,0.0601978,0,270,50
33.6,0.0607875,0,270,50
33.9,0.0634655,0,270,50
34.2,0.0660258,0,270,50
34.5,0.068914,0,270,50
34.8,0.0723208,0,270,50
35.1,0.075399,0,270,50
35.4,0.077504,0,270,50
35.7,0.079667,0,270,50
36,0.0815087,0,270,50
36.3,0.0827428,0,270,50
36.6,0.0831968,0,270,50
36.9,0.0851655,0,270,50
37.2,0.0842977,0,270,50
37.5,0.0880657,0,270,50
37.8,0.0898435,0,270,50
38.1,0.0936793,0,270,50
38.4,0.0942095,0,270,50
38.7,0.095717,0,270,50
39,0.0965155,0,270,50
39.3,0.0988187,0,270,50
39.6,0.100042,0,270,50
39.9,0.102819,0,270,50
40.2,0.105128,0,270,50
40.5,0.106536,0,270,50
40.8,0.106468,0,270,50
41.1,0.108876,0,270,50
41.4,0.108235,0,270,50
41.7,0.108878,0,270,50
42,0.110873,0,270,50
42.3,0.112007,0,270,50
42.6,0.110632,0,270,50
42.9,0.11229,0,270,50
43.2,0.112743,0,270,50
43.5,0.111913,0,270,50
43.8,0.110895,0,270,50
44.1,0.110607,0,270,50
44.4,0.109637,0,270,50
44.7,0.107822,0,270,50
45,0.107262,0,270,50
45.3,0.106548,0,270,50
45.6,0.104369,0,270,50
45.9,0.102916,0,270,50
46.2,0.100069,0,270,50
46.5,0.095575,0,270,50
46.8,0.0935092,0,270,50
47.1,0.0907977,0,270,50
47.4,0.0857968,0,270,50
47.7,0.0818555,0,270,50
48,0.0744985,0,270,50
48.3,0.0706337,0,270,50
48.6,0.0647047,0,270,50
48.9,0.0578687,0,270,50
49.2,0.0526493,0,270,50
49.5,0.0467283,0,270,50
49.8,0.039228,0,270,50
50.1,0.0365008,0,270,50
50.4,0.0277453,0,270,50
50.7,0.0237718,0,270,50
51,0.018791,0,270,50
51.3,0.017068,0,270,50
51.6,0.0123672,0,270,50
