Frecuencia Original [Hz],Frecuencia Polinomio [Hz],Frecuencia Metaheuristica [Hz]
2200,49.915797411552106,49.915797411552106
2200,49.915687461075734,49.91549401001401
2200,49.91549225140344,49.91518907502332
2200,49.915217194280096,49.91488429147496
2200,49.91486745234482,49.91457965973071
2200,49.91444794796805,49.914275180151634
2200,49.91396337184116,49.91397085309809
2200,49.9134181913243,49.91366667892972
2200,49.91281665855784,49.91336265800547
2200,49.91216281834284,49.913058790683564
2200,49.91146051579576,49.91275507732153
2200,49.91071340378252,49.912451518276164
2200,49.909924950137146,49.91214811390359
2200,49.90909844466975,49.91184486455919
2200,49.9082370059689,49.91154177059766
2200,49.907343588003066,49.91123883237297
2200,49.90642098652593,49.910936050238405
2200,49.90547184529008,49.91063342454653
2200,49.90449866207364,49.910330955649194
2200,49.903503794524354,49.910028643897554
2200,49.90248946582534,49.90972648964206
2200,49.90145777018693,49.90942449323244
2200,49.900410678168654,49.90912265501775
2200,49.89935004183558,49.90882097534629
2200,49.898277599753015,49.90851945456569
2200,49.89719498182344,49.90821809302288
2200,49.896103713969715,49.907916891064055
2200,49.895005222668196,49.907615849034734
2200,49.89390083933558,49.9073149672797
2200,49.89279180457311,49.90701424614308
2200,49.891679272271695,49.90671368596824
2200,49.89056431358156,49.906413287097884
2200,49.88944792074965,49.90611304987399
2200,49.88833101082843,49.90581297463784
2200,49.887214429259174,49.90551306173002
2200,49.88609895333306,49.9052133114904
2200,49.88498529553328,49.90491372425816
2200,49.88387410676121,49.90461430037176
2200,49.88276597944967,49.90431504016898
2200,49.88166145056636,49.90401594398688
2200,49.880561004510284,49.90371701216182
2200,49.87946507590404,49.90341824502948
2200,49.87837405228486,49.9031196429248
2200,49.87728827669702,49.902821206182054
2200,49.87620805018841,49.902522935134805
2200,49.87513363421379,49.902224830115905
2200,49.874065252947425,49.901926891457514
2200,49.87300309550752,49.9016291194911
2200,49.87194731809493,49.90133151454741
2200,49.870898046048616,49.90103407695651
2200,49.86985537582015,49.90073680704777
2200,49.86881937686958,49.90043970514984
2200,49.867790093484935,49.90014277159069
2200,49.8667675465276,49.89984600669758
2200,49.86575173510562,49.89954941079708
2200,49.86474263817719,49.89925298421506
2200,49.863740216086256,49.89895672727669
2200,49.86274441203236,49.898660640306446
2200,49.86175515347663,49.8983647236281
2200,49.86077235348584,49.89806897756473
2200,49.85979591201653,49.89777340243873
2200,49.85882571714083,49.89747799857177
2200,49.85786164621605,49.897182766284864
2200,49.85690356699953,49.896887705898294
2200,49.85595133871066,49.89659281773165
2200,49.855004813041646,49.896298102103856
2200,49.854063835118716,49.8960035593331
2200,49.85312824441532,49.89570918973692
2200,49.85219787561894,49.89541499363212
2200,49.85127255945293,49.89512097133483
2200,49.85035212345505,49.89482712316049
2200,49.84943639271399,49.89453344942382
2200,49.84852519056532,49.89423995043888
2200,49.847618339248335,49.893946626519025
2200,49.84671566052509,49.8936534779769
2200,49.845816976262924,49.893360505124484
2200,49.84492210898175,49.893067708273044
2200,49.844030882367434,49.89277508773316
2200,49.84314312175241,49.892482643814745
2200,49.84225865456473,49.892190376826974
2200,49.841377310746736,49.89189828707836
2200,49.840498923144445,49.89160637487674
2200,49.8396233278688,49.89131464052922
2200,49.838750364629796,49.89102308434224
2200,49.83787987704452,49.89073170662155
2200,49.83701171292026,49.89044050767221
2200,49.83614572451339,49.89014948779859
2200,49.83528176876536,49.889858647304365
2200,49.83441970751633,49.88956798649252
2200,49.83355940769775,49.88927750566537
2200,49.83270074150441,49.88898720512452
2200,49.831843586547116,49.8886970851709
2200,49.830987825986625,49.88840714610474
2200,49.830133348649795,49.8881173882256
2200,49.82928004912859,49.88782781183234
2200,49.82842782786289,49.88753841722314
2200,49.82757659120768,49.887249204695486
2200,49.826726251485475,49.88696017454618
2200,49.82587672702459,49.886671327071355
2200,49.82502794218401,49.886382662566426
2200,49.82417982736541,49.88609418132616
2200,49.82333231901322,49.8858058836446
2200,49.82248535960295,49.88551776981514
2200,49.82163889761881,49.88522984013047
2200,49.82079288752093,49.8849420948826
2200,49.819947289702824,49.88465453436285
2200,49.81910207043971,49.88436715886188
2200,49.818257201828104,49.884079968669624
2200,49.81741266171731,49.88379296407539
2200,49.81656843363326,49.88350614536775
2200,49.81572450669511,49.88321951283463
2200,49.81488087552529,49.88293306676325
2200,49.81403754015313,49.88264680744017
2200,49.8131945059128,49.882360735151245
2200,49.812351783335785,49.882074850181674
2200,49.81150938803842,49.88178915281596
2200,49.81066734060478,49.881503643337936
2200,49.80982566646545,49.88121832203074
2200,49.8089843957723,49.880933189176844
2200,49.808143563269915,49.880648245058026
2200,49.80730320816374,49.88036348995541
2200,49.8064633739855,49.88007892414941
2200,49.80562410845602,49.879794547919786
2200,49.80478546334587,49.87951036154562
