Frecuencia Original [Hz],Frecuencia Polinomio [Hz],Frecuencia Metaheuristica [Hz]
2064,49.919423120352455,49.919423120352455
2064,49.91858263970082,49.91900145006478
2064,49.917745423225185,49.91847658122782
2064,49.91691137240464,49.91786459874744
2064,49.91608039169943,49.917179235339106
2064,49.9152523885009,49.916432206088125
2064,49.91442727308197,49.9156335043417
2064,49.91360495854821,49.914791654208784
2064,49.912785360789485,49.913913926031256
2064,49.91196839843203,49.9130065202565
2064,49.91115399279121,49.91207472434536
2064,49.91034206782471,49.91112304666974
2064,49.909532550086276,49.910155330774366
2064,49.90872536868003,49.909174852882124
2064,49.90792045521525,49.908184405100464
2064,49.907117743761695,49.90718636642567
2064,49.90631717080543,49.90618276333443
2064,49.90551867520518,49.90517532148978
2064,49.90472219814918,49.90416550986439
2064,49.90392768311252,49.90315457839329
2064,49.90313507581497,49.902143590104814
2064,49.90234432417936,49.90113344853961
2064,49.90155537829038,49.9001249211487
2064,49.900768190353894,49.899118659260225
2064,49.89998271465675,49.898115215118096
2064,49.89919890752704,49.897115056421946
2064,49.89841672729483,49.89611857873482
2064,49.89763613425342,49.89512611607129
2064,49.89685709062096,49.89413794993281
2064,49.89607956050266,49.89315431701809
2064,49.895303509853335,49.892175415802704
2064,49.89452890644046,49.89120141215383
2064,49.89375571980771,49.8902324441216
2064,49.892983921238866,49.88926862602775
2064,49.892213483722244,49.888310051954726
2064,49.89144438191549,49.88735679872308
2064,49.890676592110864,49.88640892843227
2064,49.889910092200935,49.88546649062876
2064,49.8891448616447,49.88452952415627
2064,49.88838088143413,49.88359805873464
2064,49.88761813406116,49.88267211630712
2064,49.886856603485015,49.88175171219011
2064,49.8860962751001,49.8808368560543
2064,49.88533713570412,49.87992755276188
2064,49.88457917346675,49.87902380308098
2064,49.88382237789862,49.878125604295384
2064,49.88306673982076,49.87723295072471
2064,49.88231225133439,49.876345834168426
2064,49.881558905791124,49.875464244284665
2064,49.88080669776359,49.874588168913505
2064,49.880055623016354,49.873717594352826
2064,49.879305678477344,49.87285250559371
2064,49.87855686220956,49.87199288652134
2064,49.877809173383156,49.87113872008635
2064,49.87706261224799,49.87028998845114
2064,49.87631718010645,49.86944667311466
2064,49.87557287928663,49.868608755018904
2064,49.874829713116014,49.867776214639775
2064,49.87408768589531,49.86694903206464
2064,49.87334680287282,49.86612718705847
2064,49.87260707021906,49.86531065912029
2064,49.87186849500176,49.864499427531356
2064,49.87113108516124,49.86369347139621
2064,49.870394849486026,49.86289276967777
2064,49.86965979758896,49.86209730122723
2064,49.868925939883525,49.86130704480955
2064,49.86819328756054,49.860521979125245
2064,49.8674618525652,49.85974208282894
2064,49.86673164757444,49.85896733454517
2064,49.8660026859746,49.858197712881925
2064,49.865274981839434,49.85743319644215
2064,49.864548549908434,49.856673763833534
2064,49.863823405565476,49.8559193936769
2064,49.86309956481776,49.855170064613326
2064,49.86237704427506,49.85442575531021
2064,49.8616558611293,49.85368644446647
2064,49.860936033134436,49.85295211081692
2064,49.86021757858663,49.852222733136045
2064,49.85950051630468,49.85149829024117
2064,49.85878486561082,49.850778760995176
2064,49.85807064631179,49.85006412430884
2064,49.85735787868014,49.849354359142716
2064,49.85664658343591,49.84864944450888
2064,49.85593678172851,49.847949359472274
2064,49.855228495118936,49.847254083151924
2064,49.85452174556227,49.84656359472195
2064,49.85381655539041,49.84587787341238
2064,49.85311294729509,49.84519689850989
2064,49.852410944311195,49.84452064935841
2064,49.85171056980035,49.84384910535959
2064,49.85101184743471,49.843182245973246
2064,49.85031480118107,49.842520050717674
2064,49.849619455285236,49.84186249916996
2064,49.84892583425662,49.84120957096621
2064,49.848233962853115,49.84056124580167
2064,49.84754386606622,49.839917503431
2064,49.8468555691064,49.83927832366827
2064,49.84616909738871,49.83864368638708
2064,49.84548447651867,49.83801357152066
2064,49.84480173227833,49.83738795906187
2064,49.844120890612665,49.83676682906323
2064,49.84344197761612,49.83615016163696
2064,49.84276501951946,49.83553793695492
2064,49.842090042676794,49.834930135248655
2064,49.84141707355286,49.83432673680934
2064,49.84074613871054,49.83372772198772
2064,49.840077264798595,49.83313307119414
2064,49.83941047853963,49.83254276489844
2064,49.83874580671823,49.83195678362992
2064,49.83808327616942,49.8313751079773
2064,49.83742291376724,49.830797718588634
2064,49.83676474641357,49.83022459617128
2064,49.83610880102718,49.82965572149178
2064,49.83545510453297,49.82909107537587
2064,49.83480368385143,49.828530638708344
2064,49.83415456588832,49.82797439243299
2064,49.83350777752447,49.827422317552546
2064,49.83286334560592,49.826874395128605
2064,49.83222129693414,49.82633060628152
2064,49.83158165825648,49.825790932190365
