Frecuencia Original [Hz],Frecuencia Polinomio [Hz],Frecuencia Metaheuristica [Hz]
2678,49.982013154622805,49.982013154622805
2678,49.98072260035279,49.979823468502424
2678,49.97944015064936,49.97767645268752
2678,49.97816576581648,49.97557293178774
2678,49.976899406313656,49.97351213511921
2678,49.97564103275551,49.971493305374096
2678,49.97439060591128,49.96951569838929
2678,49.973148086704384,49.96757858291901
2678,49.97191343621197,49.96568124041144
2678,49.970686615664434,49.963822964789145
2678,49.969467586445,49.962003062233286
2678,49.968256310089245,49.96022085097165
2678,49.96705274828466,49.958475661070224
2678,49.965856862870176,49.956766834228475
2678,49.96466861583574,49.95509372357808
2678,49.96348796932185,49.953455693485246
2678,49.96231488561911,49.951852119356296
2678,49.96114932716779,49.95028238744677
2678,49.95999125655736,49.948745894673735
2678,49.95884063652607,49.94724204843133
2678,49.95769742996047,49.94577026640958
2678,49.95656159989502,49.944329976416256
2678,49.95543310951158,49.94292061620187
2678,49.95431192213903,49.94154163328764
2678,49.95319800125278,49.94019248479654
2678,49.952091310474366,49.9388726372871
2678,49.950991813570994,49.93758156659023
2678,49.9498994744551,49.936318757648806
2678,49.94881425718391,49.93508370436001
2678,49.947736125959025,49.933875909420436
2678,49.946665045125954,49.932694884173834
2678,49.945600979173705,49.93154014846152
2678,49.94454389273434,49.93041123047536
2678,49.94349375058253,49.92930766661327
2678,49.94245051763517,49.92822900133727
2678,49.94141415895088,49.927174787033934
2678,49.94038463972962,49.92614458387728
2678,49.93936192531227,49.925137959694034
2678,49.93834598118014,49.92415448983121
2678,49.93733677295462,49.92319375702599
2678,49.93633426639672,49.92225535127785
2678,49.93533842740661,49.92133886972287
2678,49.934349222023265,49.92044391651029
2678,49.933366616423974,49.91957010268109
2678,49.93239057692396,49.9187170460488
2678,49.93142106997595,49.91788437108223
2678,49.93045806216974,49.91707170879036
2678,49.92950152023179,49.91627869660911
2678,49.92855141102479,49.91550497829015
2678,49.92760770154727,49.91475020379157
2678,49.92667035893313,49.914014029170495
2678,49.92573935045129,49.9132961164775
2678,49.924814643505215,49.91259613365289
2678,49.92389620563254,49.911913754424795
2678,49.922984004504634,49.91124865820893
2678,49.9220780079262,49.91060053001021
2678,49.921178183834854,49.90996906032596
2678,49.92028450030072,49.9093539450509
2678,49.91939692552601,49.908754885383665
2678,49.91851542784463,49.90817158773502
2678,49.917639975721755,49.90760376363764
2678,49.916770537753436,49.907051129657425
2678,49.91590708266618,49.906513407306406
2678,49.91504957931655,49.90599032295708
2678,49.91419799669077,49.90548160775829
2678,49.91335230390429,49.90498699755252
2678,49.91251247020142,49.90450623279465
2678,49.91167846495491,49.90403905847209
2678,49.91085025766555,49.903585224026294
2678,49.910027817961755,49.90314448327568
2678,49.9092111155992,49.90271659433981
2678,49.90840012046037,49.90230131956492
2678,49.90759480255422,49.90189842545073
2678,49.90679513201574,49.90150768257857
2678,49.906001079105565,49.901128865540606
2678,49.90521261420958,49.90076175287048
2678,49.90442970783853,49.900406126975
2678,49.90365233062764,49.900061774067076
2678,49.90288045333617,49.89972848409981
2678,49.90211404684709,49.899406050701714
2678,49.90135308216665,49.89909427111305
2678,49.90059753042399,49.898792946123294
2678,49.899847362870766,49.898501880009626
2678,49.89910255088075,49.89822088047656
2678,49.89836306594944,49.89794975859653
2678,49.89762887969369,49.89768832875161
2678,49.896899963851304,49.897436408576134
2678,49.89617629028066,49.89719381890035
2678,49.89545783096032,49.8969603836951
2678,49.894744557988666,49.89673593001737
2678,49.894036443583495,49.89652028795685
2678,49.89333346008163,49.89631329058335
2678,49.89263557993858,49.89611477389522
2678,49.891942775728104,49.89592457676856
2678,49.8912550201419,49.89574254090737
2678,49.890572285989144,49.89556851079456
2678,49.88989454619618,49.89540233364379
2678,49.88922177380613,49.895243859352114
2678,49.88855394197848,49.89509294045352
2678,49.88789102398875,49.89494943207323
2678,49.887232993228096,49.89481319188273
2678,49.88657982320294,49.89468408005572
2678,49.88593148753462,49.89456195922465
2678,49.88528795995896,49.8944466944382
2678,49.884649214325975,49.89433815311932
2678,49.88401522459944,49.89423620502409
2678,49.883385964856544,49.8941407222013
2678,49.88276140928754,49.89405157895266
2678,49.88214153219534,49.89396865179377
2678,49.88152630799518,49.89389181941572
2678,49.88091571121423,49.893820962647375
2678,49.88030971649123,49.8937559644183
2678,49.879708298576176,49.89369670972232
2678,49.87911143232987,49.89364308558176
2678,49.87851909272363,49.89359498101223
2678,49.877931254838884,49.893552286988054
2678,49.87734789386685,49.89351489640833
2678,49.87676898510812,49.89348270406349
2678,49.876194503972364,49.89345560660256
2678,49.87562442597792,49.893433502500855
2678,49.87505872675146,49.893416292028334
2678,49.874497382027634,49.893403877218454
2678,49.87394036764871,49.89339616183757
2678,49.8733876595642,49.89339305135487
2678,49.872839233830554,49.89339445291284
2678,49.87229506661074,49.893400275298184
2678,49.87175513417396,49.893410428913356
2678,49.871219412895236,49.89342482574846
2678,49.8706878792551,49.89344337935372
2678,49.87016050983924,49.89346600481241
2678,49.869637281338115,49.893492618714205
2678,49.86911817054665,49.89352313912909
2678,49.868603154363875,49.89355748558159
2678,49.86809220979255,49.893595579025586
2678,49.86758531393887,49.893637341819435
2678,49.867082444012055,49.89368269770164
2678,49.866583577324064,49.893731571766835
2678,49.86608869128923,49.893783890442265
2678,49.865597763423885,49.89383958146462
2678,49.86511077134609,49.893898573857314
2678,49.8646276927752,49.893960797908115
2678,49.86414850553162,49.89402618514718
2678,49.86367318753637,49.89409466832551
2678,49.86320171681083,49.89416618139367
2678,49.862734071476346,49.89424065948102
2678,49.86227022975391,49.89431803887517
2678,49.861810169963825,49.89439825700188
2678,49.86135387052538,49.894481252405306
2678,49.860901309956475,49.89456696472849
2678,49.86045246687333,49.894655334694335
2678,49.860007319990146,49.89474630408678
2678,49.85956584811872,49.89483981573239
2678,49.859128030168186,49.894935813482185
2678,49.858693845144636,49.89503424219387
2678,49.85826327215081,49.89513504771432
2678,49.85783629038574,49.89523817686234
2678,49.857412879144476,49.895343577411815
