index,time,delta_freq,event,power,f0
1470,29.4,-0.17369,0,225,50
1485,29.7,-0.175649,0,225,50
1500,30,-0.174462,0,225,50
1515,30.3,-0.177506,0,225,50
1530,30.6,-0.179005,0,225,50
1545,30.9,-0.180932,0,225,50
1560,31.2,-0.180625,0,225,50
1575,31.5,-0.182113,0,225,50
1590,31.8,-0.184035,0,225,50
1605,32.1,-0.183984,0,225,50
1620,32.4,-0.185913,0,225,50
1635,32.7,-0.185566,0,225,50
1650,33,-0.187172,0,225,50
1665,33.3,-0.186795,0,225,50
1680,33.6,-0.185086,0,225,50
1695,33.9,-0.184562,0,225,50
1710,34.2,-0.184978,0,225,50
1725,34.5,-0.185301,1,225,50
1740,34.8,-0.18922,1,225,50
1755,35.1,-0.203706,1,225,50
1770,35.4,-0.220177,1,225,50
1785,35.7,-0.237823,1,225,50
1800,36,-0.255235,1,225,50
1815,36.3,-0.269848,1,225,50
1830,36.6,-0.280432,1,225,50
1845,36.9,-0.29251,1,225,50
1860,37.2,-0.302382,1,225,50
1875,37.5,-0.312619,1,225,50
1890,37.8,-0.318603,1,225,50
1905,38.1,-0.322946,1,225,50
1920,38.4,-0.32754,1,225,50
1935,38.7,-0.328949,1,225,50
1950,39,-0.328091,1,225,50
1965,39.3,-0.328648,1,225,50
1980,39.6,-0.326652,1,225,50
1995,39.9,-0.328228,1,225,50
2010,40.2,-0.325792,1,225,50
2025,40.5,-0.321518,1,225,50
2040,40.8,-0.322012,1,225,50
2055,41.1,-0.318934,1,225,50
2070,41.4,-0.317156,1,225,50
2085,41.7,-0.31681,1,225,50
2100,42,-0.31438,1,225,50
2115,42.3,-0.3138,1,225,50
2130,42.6,-0.310427,1,225,50
2145,42.9,-0.306487,1,225,50
2160,43.2,-0.305485,1,225,50
2175,43.5,-0.304888,1,225,50
2190,43.8,-0.30155,1,225,50
2205,44.1,-0.30093,1,225,50
2220,44.4,-0.300817,1,225,50
2235,44.7,-0.300185,1,225,50
2250,45,-0.300704,1,225,50
2265,45.3,-0.300972,1,225,50
2280,45.6,-0.302095,1,225,50
2295,45.9,-0.302966,1,225,50
2310,46.2,-0.303839,1,225,50
2325,46.5,-0.304856,1,225,50
2340,46.8,-0.306237,1,225,50
2355,47.1,-0.308464,1,225,50
2370,47.4,-0.306483,1,225,50
2385,47.7,-0.307592,1,225,50
2400,48,-0.305717,1,225,50
2415,48.3,-0.306632,1,225,50
2430,48.6,-0.306719,1,225,50
2445,48.9,-0.305024,1,225,50
2460,49.2,-0.306027,1,225,50
2475,49.5,-0.305987,1,225,50
2490,49.8,-0.306617,1,225,50
2505,50.1,-0.30471,1,225,50
2520,50.4,-0.306652,1,225,50
2535,50.7,-0.307184,1,225,50
2550,51,-0.305227,1,225,50
2565,51.3,-0.303319,1,225,50
2580,51.6,-0.304004,1,225,50
2595,51.9,-0.300766,1,225,50
2610,52.2,-0.296982,1,225,50
2625,52.5,-0.295076,1,225,50
2640,52.8,-0.290082,1,225,50
2655,53.1,-0.287685,1,225,50
2670,53.4,-0.285252,1,225,50
2685,53.7,-0.283811,1,225,50
2700,54,-0.281523,1,225,50
2715,54.3,-0.280162,1,225,50
2730,54.6,-0.277781,1,225,50
2745,54.9,-0.275975,1,225,50
2760,55.2,-0.274252,1,225,50
2775,55.5,-0.27113,1,225,50
2790,55.8,-0.270997,1,225,50
2805,56.1,-0.268148,1,225,50
2820,56.4,-0.265738,1,225,50
2835,56.7,-0.26528,1,225,50
2850,57,-0.264867,1,225,50
2865,57.3,-0.265222,1,225,50
2880,57.6,-0.263484,1,225,50
2895,57.9,-0.263095,1,225,50
2910,58.2,-0.26233,1,225,50
2925,58.5,-0.261409,1,225,50
2940,58.8,-0.261223,1,225,50
2955,59.1,-0.259977,1,225,50
2970,59.4,-0.260157,1,225,50
2985,59.7,-0.260264,1,225,50
3000,60,-0.259491,1,225,50
3015,60.3,-0.260677,1,225,50
3030,60.6,-0.261962,1,225,50
3045,60.9,-0.259794,1,225,50
3060,61.2,-0.261782,1,225,50
3075,61.5,-0.260558,1,225,50
3090,61.8,-0.260511,1,225,50
3105,62.1,-0.260318,1,225,50
3120,62.4,-0.25945,1,225,50
3135,62.7,-0.257521,1,225,50
3150,63,-0.257063,1,225,50
3165,63.3,-0.256417,1,225,50
3180,63.6,-0.256948,1,225,50
3195,63.9,-0.255207,1,225,50
3210,64.2,-0.253851,0,225,50
3225,64.5,-0.254142,0,225,50
3240,64.8,-0.254264,0,225,50
3255,65.1,-0.251807,0,225,50
3270,65.4,-0.250077,0,225,50
3285,65.7,-0.249223,0,225,50
3300,66,-0.247467,0,225,50
3315,66.3,-0.245854,0,225,50
3330,66.6,-0.24384,0,225,50
3345,66.9,-0.241038,0,225,50
3360,67.2,-0.23589,0,225,50
3375,67.5,-0.235124,0,225,50
3390,67.8,-0.232021,0,225,50
3405,68.1,-0.230727,0,225,50
3420,68.4,-0.227714,0,225,50
3435,68.7,-0.226568,0,225,50
3450,69,-0.224759,0,225,50
3465,69.3,-0.224155,0,225,50
3480,69.6,-0.224623,0,225,50
3495,69.9,-0.223318,0,225,50
3510,70.2,-0.221567,0,225,50
3525,70.5,-0.218506,0,225,50
3540,70.8,-0.217453,0,225,50
3555,71.1,-0.216288,0,225,50
3570,71.4,-0.213118,0,225,50
3585,71.7,-0.212034,0,225,50
3600,72,-0.210321,0,225,50
3615,72.3,-0.208502,0,225,50
3630,72.6,-0.208894,0,225,50
3645,72.9,-0.210323,0,225,50
3660,73.2,-0.209607,0,225,50
3675,73.5,-0.208876,0,225,50
3690,73.8,-0.208489,0,225,50
3705,74.1,-0.208919,0,225,50
3720,74.4,-0.209959,0,225,50
3735,74.7,-0.211216,0,225,50
3750,75,-0.21226,0,225,50
3765,75.3,-0.212168,0,225,50
3780,75.6,-0.213228,0,225,50
3795,75.9,-0.212508,0,225,50
3810,76.2,-0.214162,0,225,50
3825,76.5,-0.215258,0,225,50
3840,76.8,-0.216952,0,225,50
3855,77.1,-0.216898,0,225,50
3870,77.4,-0.2179,0,225,50
3885,77.7,-0.215643,0,225,50
3900,78,-0.212471,0,225,50
3915,78.3,-0.212082,0,225,50
3930,78.6,-0.209757,0,225,50
3945,78.9,-0.208296,0,225,50
3960,79.2,-0.209143,0,225,50
3975,79.5,-0.208242,0,225,50
3990,79.8,-0.207634,0,225,50
4005,80.1,-0.206389,0,225,50
4020,80.4,-0.206994,0,225,50
4035,80.7,-0.205958,0,225,50
4050,81,-0.206042,0,225,50
4065,81.3,-0.206476,0,225,50
4080,81.6,-0.205447,0,225,50
4095,81.9,-0.205065,0,225,50
4110,82.2,-0.205814,0,225,50
4125,82.5,-0.206874,0,225,50
4140,82.8,-0.207998,0,225,50
4155,83.1,-0.207971,0,225,50
4170,83.4,-0.208925,0,225,50
4185,83.7,-0.208675,0,225,50
4200,84,-0.208464,0,225,50
4215,84.3,-0.209163,0,225,50
4230,84.6,-0.210105,0,225,50
4245,84.9,-0.211263,0,225,50
4260,85.2,-0.211621,0,225,50
4275,85.5,-0.21239,0,225,50
4290,85.8,-0.211884,0,225,50
4305,86.1,-0.215248,0,225,50
4320,86.4,-0.216899,0,225,50
4335,86.7,-0.218749,0,225,50
4350,87,-0.220681,0,225,50
4365,87.3,-0.222896,0,225,50
4380,87.6,-0.222244,0,225,50
4395,87.9,-0.221921,0,225,50
4410,88.2,-0.222692,0,225,50
4425,88.5,-0.221236,0,225,50
4440,88.8,-0.221727,0,225,50
4455,89.1,-0.221091,0,225,50
4470,89.4,-0.220653,0,225,50
4485,89.7,-0.221025,0,225,50
4500,90,-0.220675,0,225,50
4515,90.3,-0.22237,0,225,50
4530,90.6,-0.223648,0,225,50
4545,90.9,-0.222638,0,225,50
4560,91.2,-0.224807,0,225,50
4575,91.5,-0.223277,0,225,50
4590,91.8,-0.225821,0,225,50
4605,92.1,-0.226388,0,225,50
4620,92.4,-0.224566,0,225,50
4635,92.7,-0.224754,0,225,50
4650,93,-0.225385,0,225,50
4665,93.3,-0.225742,0,225,50
4680,93.6,-0.224481,0,225,50
4695,93.9,-0.224117,0,225,50
4710,94.2,-0.222968,0,225,50
4725,94.5,-0.22362,0,225,50
4740,94.8,-0.222701,0,225,50
4755,95.1,-0.224203,0,225,50
4770,95.4,-0.223015,0,225,50
4785,95.7,-0.222473,0,225,50
4800,96,-0.222324,0,225,50
4815,96.3,-0.220012,0,225,50
4830,96.6,-0.220294,0,225,50
4845,96.9,-0.22022,0,225,50
4860,97.2,-0.218185,0,225,50
4875,97.5,-0.217343,0,225,50
4890,97.8,-0.216994,0,225,50
4905,98.1,-0.216867,0,225,50
4920,98.4,-0.214272,0,225,50
4935,98.7,-0.212106,0,225,50
4950,99,-0.210479,0,225,50
4965,99.3,-0.209127,0,225,50
4980,99.6,-0.207796,0,225,50
4995,99.9,-0.206854,0,225,50
5010,100.2,-0.206462,0,225,50
5025,100.5,-0.205362,0,225,50
5040,100.8,-0.204578,0,225,50
5055,101.1,-0.206339,0,225,50
5070,101.4,-0.206001,0,225,50
5085,101.7,-0.208674,0,225,50
5100,102,-0.207389,0,225,50
5115,102.3,-0.208362,0,225,50
5130,102.6,-0.207076,0,225,50
5145,102.9,-0.206601,0,225,50
5160,103.2,-0.206615,0,225,50
5175,103.5,-0.206319,0,225,50
5190,103.8,-0.205827,0,225,50
5205,104.1,-0.203028,0,225,50
5220,104.4,-0.20197,0,225,50
5235,104.7,-0.200767,0,225,50
5250,105,-0.200381,0,225,50
5265,105.3,-0.199474,0,225,50
5280,105.6,-0.198655,0,225,50
5295,105.9,-0.197414,0,225,50
5310,106.2,-0.197517,0,225,50
5325,106.5,-0.196593,0,225,50
5340,106.8,-0.196503,0,225,50
5355,107.1,-0.196359,0,225,50
5370,107.4,-0.194575,0,225,50
5385,107.7,-0.193537,0,225,50
5400,108,-0.193886,0,225,50
5415,108.3,-0.191529,0,225,50
5430,108.6,-0.191694,0,225,50
5445,108.9,-0.190219,0,225,50
5460,109.2,-0.190589,0,225,50
5475,109.5,-0.189313,0,225,50
5490,109.8,-0.188477,0,225,50
5505,110.1,-0.187502,0,225,50
5520,110.4,-0.188695,0,225,50
5535,110.7,-0.187946,0,225,50
5550,111,-0.189866,0,225,50
5565,111.3,-0.192013,0,225,50
5580,111.6,-0.19157,0,225,50
5595,111.9,-0.191657,0,225,50
5610,112.2,-0.191034,0,225,50
5625,112.5,-0.190578,0,225,50
5640,112.8,-0.191612,0,225,50
5655,113.1,-0.190832,0,225,50
5670,113.4,-0.191918,0,225,50
5685,113.7,-0.191314,0,225,50
5700,114,-0.19242,0,225,50
5715,114.3,-0.190227,0,225,50
5730,114.6,-0.189302,0,225,50
5745,114.9,-0.188982,0,225,50
5760,115.2,-0.185674,0,225,50
5775,115.5,-0.185725,0,225,50
5790,115.8,-0.185846,0,225,50
5805,116.1,-0.186392,0,225,50
5820,116.4,-0.186334,0,225,50
5835,116.7,-0.185681,0,225,50
5850,117,-0.184206,0,225,50
5865,117.3,-0.185248,0,225,50
5880,117.6,-0.183746,0,225,50
5895,117.9,-0.182587,0,225,50
5910,118.2,-0.182287,0,225,50
5925,118.5,-0.18054,0,225,50
5940,118.8,-0.179181,0,225,50
5955,119.1,-0.177365,0,225,50
5970,119.4,-0.174747,0,225,50
5985,119.7,-0.174183,0,225,50
6000,120,-0.170635,0,225,50
6015,120.3,-0.171237,0,225,50
6030,120.6,-0.171004,0,225,50
6045,120.9,-0.172065,0,225,50
