index,time,delta_freq,event,power,f0
3270,65.4,-0.127119,1,105,50
3285,65.7,-0.129984,1,105,50
3300,66,-0.13084,1,105,50
3315,66.3,-0.13204,1,105,50
3330,66.6,-0.133057,1,105,50
3345,66.9,-0.134803,1,105,50
3360,67.2,-0.134577,1,105,50
3375,67.5,-0.135966,1,105,50
3390,67.8,-0.137167,1,105,50
3405,68.1,-0.13481,1,105,50
3420,68.4,-0.134459,1,105,50
3435,68.7,-0.132473,1,105,50
3450,69,-0.132397,1,105,50
3465,69.3,-0.130798,1,105,50
3480,69.6,-0.130104,1,105,50
3495,69.9,-0.130562,1,105,50
3510,70.2,-0.131158,1,105,50
3525,70.5,-0.129637,1,105,50
3540,70.8,-0.131652,1,105,50
3555,71.1,-0.132129,1,105,50
3570,71.4,-0.13113,1,105,50
3585,71.7,-0.131745,1,105,50
3600,72,-0.131303,1,105,50
3615,72.3,-0.132339,1,105,50
3630,72.6,-0.130855,1,105,50
3645,72.9,-0.131181,1,105,50
3660,73.2,-0.131262,1,105,50
3675,73.5,-0.131163,1,105,50
3690,73.8,-0.130795,1,105,50
3705,74.1,-0.130657,1,105,50
3720,74.4,-0.130465,1,105,50
3735,74.7,-0.130724,1,105,50
3750,75,-0.132199,1,105,50
3765,75.3,-0.131059,1,105,50
3780,75.6,-0.132256,1,105,50
3795,75.9,-0.135128,0,105,50
3810,76.2,-0.135016,0,105,50
3825,76.5,-0.137994,0,105,50
3840,76.8,-0.138154,0,105,50
3855,77.1,-0.139053,0,105,50
3870,77.4,-0.139133,0,105,50
3885,77.7,-0.138312,0,105,50
3900,78,-0.138729,0,105,50
3915,78.3,-0.13563,0,105,50
3930,78.6,-0.137819,0,105,50
3945,78.9,-0.136341,0,105,50
3960,79.2,-0.134237,0,105,50
3975,79.5,-0.133211,0,105,50
3990,79.8,-0.133272,0,105,50
4005,80.1,-0.133327,0,105,50
4020,80.4,-0.130518,0,105,50
4035,80.7,-0.131003,0,105,50
4050,81,-0.127029,0,105,50
4065,81.3,-0.126686,0,105,50
4080,81.6,-0.124751,0,105,50
4095,81.9,-0.125348,0,105,50
4110,82.2,-0.122546,0,105,50
4125,82.5,-0.120741,0,105,50
4140,82.8,-0.120524,0,105,50
4155,83.1,-0.116863,0,105,50
4170,83.4,-0.115657,0,105,50
4185,83.7,-0.111776,0,105,50
4200,84,-0.110475,0,105,50
4215,84.3,-0.108043,0,105,50
4230,84.6,-0.106884,0,105,50
4245,84.9,-0.107383,0,105,50
4260,85.2,-0.105241,0,105,50
4275,85.5,-0.104442,0,105,50
4290,85.8,-0.105725,0,105,50
4305,86.1,-0.104367,0,105,50
4320,86.4,-0.104622,0,105,50
4335,86.7,-0.10419,0,105,50
4350,87,-0.103775,0,105,50
4365,87.3,-0.104779,0,105,50
4380,87.6,-0.107421,0,105,50
4395,87.9,-0.107106,0,105,50
4410,88.2,-0.107819,0,105,50
4425,88.5,-0.108122,0,105,50
4440,88.8,-0.107439,0,105,50
4455,89.1,-0.107149,0,105,50
4470,89.4,-0.107917,0,105,50
4485,89.7,-0.109656,0,105,50
4500,90,-0.109229,0,105,50
4515,90.3,-0.108527,0,105,50
4530,90.6,-0.10945,0,105,50
4545,90.9,-0.108253,0,105,50
4560,91.2,-0.104724,0,105,50
4575,91.5,-0.103018,0,105,50
4590,91.8,-0.104245,0,105,50
4605,92.1,-0.101475,0,105,50
4620,92.4,-0.101661,0,105,50
4635,92.7,-0.102574,0,105,50
4650,93,-0.101889,0,105,50
4665,93.3,-0.102425,0,105,50
4680,93.6,-0.102808,0,105,50
4695,93.9,-0.102735,0,105,50
4710,94.2,-0.102533,0,105,50
4725,94.5,-0.101883,0,105,50
4740,94.8,-0.10302,0,105,50
4755,95.1,-0.102902,0,105,50
4770,95.4,-0.103411,0,105,50
4785,95.7,-0.100942,0,105,50
4800,96,-0.102869,0,105,50
4815,96.3,-0.10311,0,105,50
4830,96.6,-0.102036,0,105,50
4845,96.9,-0.101564,0,105,50
4860,97.2,-0.0981017,0,105,50
4875,97.5,-0.0983535,0,105,50
4890,97.8,-0.0960913,0,105,50
4905,98.1,-0.0956187,0,105,50
4920,98.4,-0.0940898,0,105,50
4935,98.7,-0.0938545,0,105,50
4950,99,-0.0915892,0,105,50
4965,99.3,-0.091269,0,105,50
4980,99.6,-0.0915045,0,105,50
4995,99.9,-0.0909853,0,105,50
5010,100.2,-0.0916772,0,105,50
5025,100.5,-0.0916197,0,105,50
5040,100.8,-0.092272,0,105,50
5055,101.1,-0.0918715,0,105,50
5070,101.4,-0.0907452,0,105,50
5085,101.7,-0.092323,0,105,50
5100,102,-0.0898747,0,105,50
5115,102.3,-0.0897875,0,105,50
5130,102.6,-0.0901078,0,105,50
5145,102.9,-0.0885605,0,105,50
5160,103.2,-0.087235,0,105,50
5175,103.5,-0.0875348,0,105,50
5190,103.8,-0.0880182,0,105,50
5205,104.1,-0.086399,0,105,50
5220,104.4,-0.0863003,0,105,50
5235,104.7,-0.0865295,0,105,50
5250,105,-0.086559,0,105,50
5265,105.3,-0.0873962,0,105,50
5280,105.6,-0.0864608,0,105,50
5295,105.9,-0.0862993,0,105,50
5310,106.2,-0.0840382,0,105,50
5325,106.5,-0.08134,0,105,50
5340,106.8,-0.08001,0,105,50
5355,107.1,-0.0795267,0,105,50
5370,107.4,-0.0787553,0,105,50
5385,107.7,-0.0777622,0,105,50
5400,108,-0.0769543,0,105,50
5415,108.3,-0.077876,0,105,50
5430,108.6,-0.0775202,0,105,50
5445,108.9,-0.0753885,0,105,50
5460,109.2,-0.0743092,0,105,50
5475,109.5,-0.0711538,0,105,50
5490,109.8,-0.0702725,0,105,50
5505,110.1,-0.06729,0,105,50
5520,110.4,-0.0663052,0,105,50
5535,110.7,-0.0643035,0,105,50
5550,111,-0.0622238,0,105,50
5565,111.3,-0.0605527,0,105,50
5580,111.6,-0.0574555,0,105,50
5595,111.9,-0.055775,0,105,50
5610,112.2,-0.0533625,0,105,50
5625,112.5,-0.0536403,0,105,50
5640,112.8,-0.0537592,0,105,50
5655,113.1,-0.054361,0,105,50
5670,113.4,-0.0562535,0,105,50
5685,113.7,-0.0586075,0,105,50
5700,114,-0.0568908,0,105,50
5715,114.3,-0.0568575,0,105,50
5730,114.6,-0.0561475,0,105,50
5745,114.9,-0.0584295,0,105,50
5760,115.2,-0.0594112,0,105,50
5775,115.5,-0.0580882,0,105,50
5790,115.8,-0.057477,0,105,50
5805,116.1,-0.0588197,0,105,50
5820,116.4,-0.058464,0,105,50
5835,116.7,-0.0597888,0,105,50
5850,117,-0.0606465,0,105,50
5865,117.3,-0.0614868,0,105,50
5880,117.6,-0.0584735,0,105,50
5895,117.9,-0.0604852,0,105,50
5910,118.2,-0.0610942,0,105,50
5925,118.5,-0.0630352,0,105,50
5940,118.8,-0.0620562,0,105,50
5955,119.1,-0.0616495,0,105,50
5970,119.4,-0.0652142,0,105,50
5985,119.7,-0.0641453,0,105,50
6000,120,-0.065362,0,105,50
6015,120.3,-0.0652957,0,105,50
6030,120.6,-0.065118,0,105,50
6045,120.9,-0.0651967,0,105,50
