index,time,delta_freq,event,power,f0
1965,39.3,-0.00963675,0,110,50
1980,39.6,-0.0090515,0,110,50
1995,39.9,-0.0087475,0,110,50
2010,40.2,-0.005437,0,110,50
2025,40.5,-0.00500725,0,110,50
2040,40.8,-0.0017905,0,110,50
2055,41.1,0.001381,0,110,50
2070,41.4,0.00405625,0,110,50
2085,41.7,0.0067135,0,110,50
2100,42,0.007604,0,110,50
2115,42.3,0.014234,1,110,50
2130,42.6,0.004728,1,110,50
2145,42.9,-0.005865,1,110,50
2160,43.2,-0.0129467,1,110,50
2175,43.5,-0.0195328,1,110,50
2190,43.8,-0.0241055,1,110,50
2205,44.1,-0.0350025,1,110,50
2220,44.4,-0.0425913,1,110,50
2235,44.7,-0.0521885,1,110,50
2250,45,-0.0596675,1,110,50
2265,45.3,-0.0667888,1,110,50
2280,45.6,-0.076716,1,110,50
2295,45.9,-0.0836398,1,110,50
2310,46.2,-0.0890337,1,110,50
2325,46.5,-0.0988452,1,110,50
2340,46.8,-0.102785,1,110,50
2355,47.1,-0.109203,1,110,50
2370,47.4,-0.114362,1,110,50
2385,47.7,-0.119893,1,110,50
2400,48,-0.127543,1,110,50
2415,48.3,-0.131056,1,110,50
2430,48.6,-0.133036,1,110,50
2445,48.9,-0.135892,1,110,50
2460,49.2,-0.137616,1,110,50
2475,49.5,-0.139861,1,110,50
2490,49.8,-0.139404,1,110,50
2505,50.1,-0.139088,1,110,50
2520,50.4,-0.140118,1,110,50
2535,50.7,-0.139647,1,110,50
2550,51,-0.142815,1,110,50
2565,51.3,-0.142148,1,110,50
2580,51.6,-0.141628,1,110,50
2595,51.9,-0.137584,1,110,50
2610,52.2,-0.137973,1,110,50
2625,52.5,-0.132574,1,110,50
2640,52.8,-0.133206,1,110,50
2655,53.1,-0.127758,1,110,50
2670,53.4,-0.124244,1,110,50
2685,53.7,-0.123528,1,110,50
2700,54,-0.118937,1,110,50
2715,54.3,-0.117778,1,110,50
2730,54.6,-0.113551,1,110,50
2745,54.9,-0.111068,1,110,50
2760,55.2,-0.10819,1,110,50
2775,55.5,-0.105596,1,110,50
2790,55.8,-0.102322,1,110,50
2805,56.1,-0.0988695,1,110,50
2820,56.4,-0.09537,1,110,50
2835,56.7,-0.090046,1,110,50
2850,57,-0.0893203,1,110,50
2865,57.3,-0.088739,1,110,50
2880,57.6,-0.0863753,1,110,50
2895,57.9,-0.0831508,1,110,50
2910,58.2,-0.08109,1,110,50
2925,58.5,-0.0851693,1,110,50
2940,58.8,-0.0834487,1,110,50
2955,59.1,-0.082159,1,110,50
2970,59.4,-0.081067,1,110,50
2985,59.7,-0.0841223,1,110,50
3000,60,-0.0844995,1,110,50
3015,60.3,-0.0812258,1,110,50
3030,60.6,-0.079896,1,110,50
3045,60.9,-0.082272,1,110,50
3060,61.2,-0.0829302,1,110,50
3075,61.5,-0.0827615,1,110,50
3090,61.8,-0.082379,1,110,50
3105,62.1,-0.0815498,1,110,50
3120,62.4,-0.0796803,1,110,50
3135,62.7,-0.0785195,1,110,50
3150,63,-0.0778685,1,110,50
3165,63.3,-0.0778027,1,110,50
3180,63.6,-0.0771662,1,110,50
3195,63.9,-0.076757,1,110,50
3210,64.2,-0.0758983,1,110,50
3225,64.5,-0.075686,1,110,50
3240,64.8,-0.0749065,1,110,50
3255,65.1,-0.074116,1,110,50
3270,65.4,-0.0720348,1,110,50
3285,65.7,-0.0695935,1,110,50
3300,66,-0.067797,1,110,50
3315,66.3,-0.0654497,1,110,50
3330,66.6,-0.0633683,1,110,50
3345,66.9,-0.0622348,1,110,50
3360,67.2,-0.0615185,1,110,50
3375,67.5,-0.060128,1,110,50
3390,67.8,-0.0614055,1,110,50
3405,68.1,-0.0614395,1,110,50
3420,68.4,-0.0619735,1,110,50
3435,68.7,-0.062654,1,110,50
3450,69,-0.0630072,1,110,50
3465,69.3,-0.0649295,1,110,50
3480,69.6,-0.0647953,1,110,50
3495,69.9,-0.0653437,1,110,50
3510,70.2,-0.065154,1,110,50
3525,70.5,-0.0662313,1,110,50
3540,70.8,-0.0653972,1,110,50
3555,71.1,-0.064954,1,110,50
3570,71.4,-0.0645745,1,110,50
3585,71.7,-0.0638685,1,110,50
3600,72,-0.064311,0,110,50
3615,72.3,-0.065452,0,110,50
3630,72.6,-0.066998,0,110,50
3645,72.9,-0.0665787,0,110,50
3660,73.2,-0.0677683,0,110,50
3675,73.5,-0.0683485,0,110,50
3690,73.8,-0.0691685,0,110,50
3705,74.1,-0.0702663,0,110,50
3720,74.4,-0.0699757,0,110,50
3735,74.7,-0.0691762,0,110,50
3750,75,-0.070232,0,110,50
3765,75.3,-0.0693902,0,110,50
3780,75.6,-0.0678935,0,110,50
3795,75.9,-0.0679088,0,110,50
3810,76.2,-0.0686102,0,110,50
3825,76.5,-0.0688403,0,110,50
3840,76.8,-0.0688012,0,110,50
3855,77.1,-0.0692487,0,110,50
3870,77.4,-0.0694023,0,110,50
3885,77.7,-0.06931,0,110,50
3900,78,-0.0701752,0,110,50
3915,78.3,-0.070113,0,110,50
3930,78.6,-0.0716433,0,110,50
3945,78.9,-0.0721402,0,110,50
3960,79.2,-0.0734872,0,110,50
3975,79.5,-0.0736262,0,110,50
3990,79.8,-0.0759702,0,110,50
4005,80.1,-0.0770022,0,110,50
4020,80.4,-0.0785888,0,110,50
4035,80.7,-0.079212,0,110,50
4050,81,-0.0784365,0,110,50
4065,81.3,-0.0789612,0,110,50
4080,81.6,-0.07993,0,110,50
4095,81.9,-0.079842,0,110,50
4110,82.2,-0.0798893,0,110,50
4125,82.5,-0.081847,0,110,50
4140,82.8,-0.0831767,0,110,50
4155,83.1,-0.0839443,0,110,50
4170,83.4,-0.0860685,0,110,50
4185,83.7,-0.086118,0,110,50
4200,84,-0.0874212,0,110,50
4215,84.3,-0.0886163,0,110,50
4230,84.6,-0.0897042,0,110,50
4245,84.9,-0.089918,0,110,50
4260,85.2,-0.0912517,0,110,50
4275,85.5,-0.0913917,0,110,50
4290,85.8,-0.0918015,0,110,50
4305,86.1,-0.0930692,0,110,50
4320,86.4,-0.0935638,0,110,50
4335,86.7,-0.0933,0,110,50
4350,87,-0.0930575,0,110,50
4365,87.3,-0.0934327,0,110,50
4380,87.6,-0.0938497,0,110,50
4395,87.9,-0.093714,0,110,50
4410,88.2,-0.0941957,0,110,50
4425,88.5,-0.095151,0,110,50
4440,88.8,-0.097305,0,110,50
4455,89.1,-0.097486,0,110,50
4470,89.4,-0.0977357,0,110,50
4485,89.7,-0.0969435,0,110,50
4500,90,-0.0988745,0,110,50
4515,90.3,-0.0967597,0,110,50
4530,90.6,-0.0965863,0,110,50
4545,90.9,-0.0967732,0,110,50
4560,91.2,-0.0954433,0,110,50
4575,91.5,-0.0942802,0,110,50
4590,91.8,-0.0943985,0,110,50
4605,92.1,-0.0919963,0,110,50
4620,92.4,-0.091858,0,110,50
4635,92.7,-0.0898968,0,110,50
4650,93,-0.0896307,0,110,50
4665,93.3,-0.0893108,0,110,50
4680,93.6,-0.0891,0,110,50
4695,93.9,-0.0872952,0,110,50
4710,94.2,-0.0870165,0,110,50
4725,94.5,-0.0845502,0,110,50
4740,94.8,-0.0844495,0,110,50
4755,95.1,-0.081759,0,110,50
4770,95.4,-0.0804985,0,110,50
4785,95.7,-0.0790275,0,110,50
4800,96,-0.0791107,0,110,50
4815,96.3,-0.0789628,0,110,50
4830,96.6,-0.0776213,0,110,50
4845,96.9,-0.078626,0,110,50
4860,97.2,-0.0788505,0,110,50
4875,97.5,-0.077937,0,110,50
4890,97.8,-0.0778382,0,110,50
4905,98.1,-0.0791043,0,110,50
4920,98.4,-0.0808058,0,110,50
4935,98.7,-0.0808247,0,110,50
4950,99,-0.08181,0,110,50
4965,99.3,-0.0823637,0,110,50
4980,99.6,-0.0833033,0,110,50
4995,99.9,-0.0846648,0,110,50
5010,100.2,-0.084854,0,110,50
5025,100.5,-0.0852632,0,110,50
5040,100.8,-0.086078,0,110,50
5055,101.1,-0.08563,0,110,50
5070,101.4,-0.0864638,0,110,50
5085,101.7,-0.0865475,0,110,50
5100,102,-0.0865262,0,110,50
5115,102.3,-0.0872187,0,110,50
5130,102.6,-0.0855465,0,110,50
5145,102.9,-0.0862452,0,110,50
5160,103.2,-0.0844977,0,110,50
5175,103.5,-0.0838573,0,110,50
5190,103.8,-0.0839108,0,110,50
5205,104.1,-0.0810428,0,110,50
5220,104.4,-0.0802227,0,110,50
5235,104.7,-0.0780662,0,110,50
5250,105,-0.076941,0,110,50
5265,105.3,-0.075683,0,110,50
5280,105.6,-0.074996,0,110,50
5295,105.9,-0.0729025,0,110,50
5310,106.2,-0.0724272,0,110,50
5325,106.5,-0.0705132,0,110,50
5340,106.8,-0.0706213,0,110,50
5355,107.1,-0.069906,0,110,50
5370,107.4,-0.0703773,0,110,50
5385,107.7,-0.0694122,0,110,50
5400,108,-0.0693587,0,110,50
5415,108.3,-0.0699082,0,110,50
5430,108.6,-0.0688835,0,110,50
5445,108.9,-0.0688107,0,110,50
5460,109.2,-0.0684353,0,110,50
5475,109.5,-0.0683547,0,110,50
5490,109.8,-0.0674002,0,110,50
5505,110.1,-0.0670283,0,110,50
5520,110.4,-0.0650077,0,110,50
5535,110.7,-0.0630165,0,110,50
5550,111,-0.0627243,0,110,50
5565,111.3,-0.0592738,0,110,50
5580,111.6,-0.0573022,0,110,50
5595,111.9,-0.055881,0,110,50
5610,112.2,-0.0538785,0,110,50
5625,112.5,-0.0520487,0,110,50
5640,112.8,-0.051074,0,110,50
5655,113.1,-0.0481403,0,110,50
5670,113.4,-0.0473948,0,110,50
5685,113.7,-0.0443515,0,110,50
5700,114,-0.0436148,0,110,50
5715,114.3,-0.0428303,0,110,50
5730,114.6,-0.0407113,0,110,50
5745,114.9,-0.0410823,0,110,50
5760,115.2,-0.041674,0,110,50
5775,115.5,-0.0404558,0,110,50
5790,115.8,-0.039867,0,110,50
5805,116.1,-0.0397313,0,110,50
5820,116.4,-0.040302,0,110,50
5835,116.7,-0.040017,0,110,50
5850,117,-0.0416042,0,110,50
5865,117.3,-0.0427077,0,110,50
5880,117.6,-0.0438018,0,110,50
5895,117.9,-0.0448377,0,110,50
5910,118.2,-0.0460498,0,110,50
5925,118.5,-0.047054,0,110,50
5940,118.8,-0.0470825,0,110,50
5955,119.1,-0.0499232,0,110,50
5970,119.4,-0.047728,0,110,50
5985,119.7,-0.0484815,0,110,50
6000,120,-0.050169,0,110,50
6015,120.3,-0.0501322,0,110,50
6030,120.6,-0.0495988,0,110,50
6045,120.9,-0.0512898,0,110,50
